"S/N","Project Name","Street Name","Type","Postal District","Market Segment","Tenure","Type of Sale","No. of Units","Price ($)","Nett Price ($)","Area (Sqft)","Type of Area","Floor Level","Unit Price ($psf)","Date of Sale"
"1","THOMSON 800","THOMSON ROAD","Condominium","11","CCR","Freehold","Resale","1","2470000","-","1625","Strata","11 to 15","1520","Jan-2021"
"2","THE SUNNY SPRING","LORONG 40 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","1390000","-","1195","Strata","06 to 10","1163","Jan-2021"
"3","VISTA RESIDENCES","JALAN DATOH","Condominium","12","RCR","Freehold","Resale","1","1800000","-","1195","Strata","06 to 10","1507","Jan-2021"
"4","TIERRA VUE","ST. PATRICK'S ROAD","Condominium","15","OCR","Freehold","Resale","1","3000000","-","2260","Strata","01 to 05","1327","Jan-2021"
"5","PARK EAST","JALAN TUA KONG","Condominium","15","OCR","Freehold","Resale","1","2175000","-","1690","Strata","01 to 05","1287","Jan-2021"
"6","PINEHURST CONDOMINIUM","LORONG L TELOK KURAU","Condominium","15","OCR","Freehold","Resale","1","1050000","-","926","Strata","01 to 05","1134","Jan-2021"
"7","BLOSSOMS @ WOODLEIGH","WOODLEIGH CLOSE","Condominium","13","RCR","Freehold","Resale","1","2100000","-","1410","Strata","06 to 10","1489","Jan-2021"
"8","CENTRAL GROVE","GEYLANG EAST AVENUE 1","Condominium","14","RCR","99 yrs lease commencing from 1997","Resale","1","1288000","-","1206","Strata","16 to 20","1068","Jan-2021"
"9","SIMS URBAN OASIS","SIMS DRIVE","Condominium","14","RCR","99 yrs lease commencing from 2014","Resale","1","1800000","-","1206","Strata","01 to 05","1493","Jan-2021"
"10","NEPTUNE COURT","MARINE VISTA","Apartment","15","OCR","99 yrs lease commencing from 1975","Resale","1","1438000","-","1636","Strata","06 to 10","879","Jan-2021"
"11","833 M B RESIDENCES","MOUNTBATTEN ROAD","Apartment","15","RCR","Freehold","Resale","1","820000","-","538","Strata","01 to 05","1524","Jan-2021"
"12","L'VIV","NEWTON ROAD","Apartment","11","CCR","Freehold","Resale","1","1340000","-","657","Strata","21 to 25","2041","Jan-2021"
"13","WAI WING CENTRE","BALESTIER ROAD","Apartment","12","RCR","Freehold","Resale","1","1280000","-","1292","Strata","06 to 10","991","Jan-2021"
"14","SUITES @ SHREWSBURY","SHREWSBURY ROAD","Apartment","11","CCR","Freehold","Resale","1","579000","-","334","Strata","01 to 05","1735","Jan-2021"
"15","MEIER SUITES","MARGATE ROAD","Condominium","15","RCR","Freehold","Resale","1","3838000","-","2228","Strata","16 to 20","1723","Jan-2021"
"16","AALTO","MEYER ROAD","Condominium","15","RCR","Freehold","Resale","1","3950000","-","1959","Strata","06 to 10","2016","Jan-2021"
"17","THE SEAFRONT ON MEYER","MEYER ROAD","Condominium","15","RCR","Freehold","Resale","1","2860000","-","1615","Strata","11 to 15","1771","Jan-2021"
"18","AMARYLLIS VILLE","NEWTON ROAD","Condominium","11","CCR","99 yrs lease commencing from 1997","Resale","1","2010000","-","1238","Strata","11 to 15","1624","Jan-2021"
"19","LAGUNA PARK","MARINE PARADE ROAD","Apartment","15","OCR","99 yrs lease commencing from 1977","Resale","1","1600000","-","1453","Strata","11 to 15","1101","Jan-2021"
"20","STARVILLE","LENGKONG TIGA","Condominium","14","OCR","Freehold","Resale","1","1280000","-","1216","Strata","11 to 15","1052","Jan-2021"
"21","VACANZA @ EAST","LENGKONG TUJOH","Condominium","14","OCR","Freehold","Resale","1","835000","-","732","Strata","01 to 05","1141","Jan-2021"
"22","SANCTUARY GREEN","TANJONG RHU ROAD","Condominium","15","RCR","99 yrs lease commencing from 1997","Resale","1","1630000","-","1399","Strata","01 to 05","1165","Jan-2021"
"23","EIGHT RIVERSUITES","WHAMPOA EAST","Condominium","12","RCR","99 yrs lease commencing from 2011","Resale","1","725000","-","441","Strata","11 to 15","1643","Jan-2021"
"24","THE MEYERISE","MEYER ROAD","Condominium","15","RCR","Freehold","Resale","1","1788000","-","883","Strata","06 to 10","2026","Jan-2021"
"25","THE MAKENA","MEYER ROAD","Condominium","15","RCR","Freehold","Resale","1","2550000","-","1636","Strata","16 to 20","1559","Jan-2021"
"26","THE SEAWIND","LORONG M TELOK KURAU","Condominium","15","OCR","Freehold","Resale","1","1396000","-","936","Strata","01 to 05","1491","Jan-2021"
"27","KIM KEAT LODGE","KIM KEAT ROAD","Apartment","12","RCR","Freehold","Resale","1","1470000","-","1378","Strata","06 to 10","1067","Jan-2021"
"28","PASADENA","DERBYSHIRE ROAD","Apartment","11","CCR","Freehold","Resale","1","2200000","-","2702","Strata","16 to 20","814","Jan-2021"
"29","SIMS URBAN OASIS","SIMS DRIVE","Condominium","14","RCR","99 yrs lease commencing from 2014","Resale","1","969000","-","667","Strata","11 to 15","1452","Jan-2021"
"30","SIGLAP V","FIRST STREET","Apartment","15","OCR","Freehold","Resale","1","800000","-","570","Strata","01 to 05","1402","Jan-2021"
"31","GUILLEMARD VIEW","GUILLEMARD ROAD","Apartment","14","RCR","Freehold","Resale","1","1068000","-","1163","Strata","01 to 05","919","Jan-2021"
"32","SIMS DORADO","LORONG 39 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","980000","-","861","Strata","01 to 05","1138","Jan-2021"
"33","KATONG REGENCY","TANJONG KATONG ROAD","Apartment","15","RCR","Freehold","Resale","1","1088999","-","710","Strata","06 to 10","1533","Jan-2021"
"34","AMBER SKYE","AMBER ROAD","Apartment","15","RCR","Freehold","Resale","1","2900000","-","1335","Strata","11 to 15","2173","Jan-2021"
"35","SIGLAP V","FIRST STREET","Apartment","15","OCR","Freehold","Resale","1","580000","-","452","Strata","01 to 05","1283","Jan-2021"
"36","RIVEREDGE","SAMPAN PLACE","Condominium","15","RCR","99 yrs lease commencing from 2004","Resale","1","2328800","-","1593","Strata","06 to 10","1462","Jan-2021"
"37","SIMS URBAN OASIS","SIMS DRIVE","Condominium","14","RCR","99 yrs lease commencing from 2014","Resale","1","750000","-","474","Strata","01 to 05","1584","Jan-2021"
"38","EDENZ SUITES","LORONG 28 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","620000","-","495","Strata","01 to 05","1252","Jan-2021"
"39","THE LINE @ TANJONG RHU","TANJONG RHU ROAD","Condominium","15","RCR","Freehold","Resale","1","2557440","-","1184","Strata","11 to 15","2160","Jan-2021"
"40","SILVERSEA","MARINE PARADE ROAD","Condominium","15","RCR","99 yrs lease commencing from 2007","Resale","1","3100000","-","1690","Strata","11 to 15","1834","Jan-2021"
"41","SIMSVILLE","GEYLANG EAST AVENUE 2","Condominium","14","RCR","99 yrs lease commencing from 1994","Resale","1","1000000","-","980","Strata","01 to 05","1021","Jan-2021"
"42","TANJONG RIA CONDOMINIUM","TANJONG RHU ROAD","Condominium","15","RCR","99 yrs lease commencing from 1993","Resale","1","1335000","-","1206","Strata","01 to 05","1107","Jan-2021"
"43","THE LINE @ TANJONG RHU","TANJONG RHU ROAD","Condominium","15","RCR","Freehold","Resale","1","2235000","-","1055","Strata","11 to 15","2119","Jan-2021"
"44","SKY@ELEVEN","THOMSON LANE","Condominium","11","CCR","Freehold","Resale","1","4503888","-","2713","Strata","11 to 15","1660","Jan-2021"
"45","PROSPERO VILLE","LORONG K TELOK KURAU","Apartment","15","OCR","Freehold","Resale","1","1040000","-","1076","Strata","01 to 05","966","Jan-2021"
"46","SUITES @ SIMS","SIMS AVENUE","Apartment","14","RCR","Freehold","Resale","1","530000","-","355","Strata","01 to 05","1492","Jan-2021"
"47","AIRSTREAM","ST. MICHAEL'S ROAD","Apartment","12","RCR","Freehold","Resale","1","658000","-","495","Strata","01 to 05","1329","Jan-2021"
"48","MODA","EAST COAST ROAD","Apartment","15","RCR","Freehold","Resale","1","1600000","-","969","Strata","06 to 10","1652","Jan-2021"
"49","CENTRA LOFT","LORONG 35 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","663000","-","484","Strata","01 to 05","1369","Jan-2021"
"50","ONE LEICESTER","LEICESTER ROAD","Condominium","13","RCR","Freehold","Resale","1","1200000","-","915","Strata","11 to 15","1312","Jan-2021"
"51","PEBBLE BAY","TANJONG RHU ROAD","Condominium","15","RCR","99 yrs lease commencing from 1994","Resale","1","2630000","-","1894","Strata","06 to 10","1388","Jan-2021"
"52","NEWTON ONE","NEWTON ROAD","Condominium","11","CCR","Freehold","Resale","1","5080000","-","2411","Strata","26 to 30","2107","Jan-2021"
"53","BLU CORAL","LORONG L TELOK KURAU","Condominium","15","OCR","Freehold","Resale","1","1803400","-","2099","Strata","01 to 05","859","Jan-2021"
"54","ESPIRA SUITES","LORONG G TELOK KURAU","Apartment","15","OCR","Freehold","Resale","1","898000","-","678","Strata","01 to 05","1324","Jan-2021"
"55","COTE D'AZUR","MARINE PARADE ROAD","Condominium","15","RCR","99 yrs lease commencing from 2001","Resale","1","1595000","-","1152","Strata","16 to 20","1385","Jan-2021"
"56","COTE D'AZUR","MARINE PARADE ROAD","Condominium","15","RCR","99 yrs lease commencing from 2001","Resale","1","2200000","-","1679","Strata","01 to 05","1310","Jan-2021"
"57","SKYSUITES17","JALAN RAJAH","Apartment","12","RCR","Freehold","Resale","1","1498000","-","1066","Strata","11 to 15","1406","Jan-2021"
"58","ASTORIA PARK","LORONG MYDIN","Condominium","14","OCR","99 yrs lease commencing from 1993","Resale","1","960000","-","958","Strata","01 to 05","1002","Jan-2021"
"59","MANDARIN GARDENS","SIGLAP ROAD","Condominium","15","OCR","99 yrs lease commencing from 1982","Resale","1","2180000","-","2034","Strata","16 to 20","1072","Jan-2021"
"60","SIMS URBAN OASIS","SIMS DRIVE","Condominium","14","RCR","99 yrs lease commencing from 2014","Resale","1","1635000","-","1033","Strata","06 to 10","1582","Jan-2021"
"61","PEBBLE BAY","TANJONG RHU ROAD","Condominium","15","RCR","99 yrs lease commencing from 1994","Resale","1","3126000","-","1894","Strata","11 to 15","1650","Jan-2021"
"62","MONTEBLEU","MINBU ROAD","Condominium","11","CCR","Freehold","Resale","1","935000","-","570","Strata","06 to 10","1639","Jan-2021"
"63","NIN RESIDENCE","PHENG GECK AVENUE","Apartment","13","RCR","99 yrs lease commencing from 2010","Resale","1","1670000","-","1281","Strata","06 to 10","1304","Jan-2021"
"64","MODA","EAST COAST ROAD","Apartment","15","RCR","Freehold","Resale","1","1590000","-","969","Strata","11 to 15","1641","Jan-2021"
"65","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","Apartment","13","RCR","99 yrs lease commencing from 2014","Resale","1","730000","-","420","Strata","06 to 10","1739","Jan-2021"
"66","LAGOON VIEW","MARINE PARADE ROAD","Apartment","15","OCR","99 yrs lease commencing from 1977","Resale","1","1570000","-","1647","Strata","06 to 10","953","Jan-2021"
"67","NINETEEN SHELFORD ROAD","SHELFORD ROAD","Condominium","11","CCR","Freehold","Resale","1","2255000","-","1604","Strata","01 to 05","1406","Jan-2021"
"68","THE SOUND","EAST COAST ROAD","Condominium","15","OCR","Freehold","Resale","1","1305000","-","840","Strata","01 to 05","1554","Jan-2021"
"69","THE ARCADIA","ARCADIA ROAD","Condominium","11","CCR","99 yrs lease commencing from 1979","Resale","1","3535000","-","3757","Strata","01 to 05","941","Jan-2021"
"70","THE LINE @ TANJONG RHU","TANJONG RHU ROAD","Condominium","15","RCR","Freehold","Resale","1","2553600","-","1216","Strata","06 to 10","2099","Jan-2021"
"71","TEMBELINA","TEMBELING ROAD","Apartment","15","RCR","Freehold","Resale","1","1250000","-","1076","Strata","01 to 05","1161","Jan-2021"
"72","THE ARIZON","GEYLANG ROAD","Apartment","14","RCR","Freehold","Resale","1","800000","-","829","Strata","01 to 05","965","Jan-2021"
"73","D'GALLERY","JALAN MASJID","Apartment","14","OCR","Freehold","Resale","1","746000","-","527","Strata","01 to 05","1414","Jan-2021"
"74","26 NEWTON","NEWTON ROAD","Apartment","11","CCR","Freehold","Resale","1","1906730","-","775","Strata","21 to 25","2460","Jan-2021"
"75","ESCADA VIEW","LENGKONG EMPAT","Condominium","14","OCR","Freehold","Resale","1","838000","-","840","Strata","06 to 10","998","Jan-2021"
"76","SKY GREEN","MACPHERSON ROAD","Condominium","13","RCR","Freehold","Resale","1","1750000","-","1163","Strata","11 to 15","1505","Jan-2021"
"77","NINETEEN SHELFORD ROAD","SHELFORD ROAD","Condominium","11","CCR","Freehold","Resale","1","1550000","-","936","Strata","01 to 05","1655","Jan-2021"
"78","GALLERY 8","PULASAN ROAD","Apartment","15","RCR","Freehold","Resale","1","1550000","-","1206","Strata","01 to 05","1286","Jan-2021"
"79","EIGHT RIVERSUITES","WHAMPOA EAST","Condominium","12","RCR","99 yrs lease commencing from 2011","Resale","1","1440000","-","980","Strata","16 to 20","1470","Jan-2021"
"80","M21","MANDALAY ROAD","Apartment","11","CCR","Freehold","Resale","1","1630000","-","1066","Strata","06 to 10","1530","Jan-2021"
"81","FLAMINGO VALLEY","SIGLAP ROAD","Condominium","15","OCR","Freehold","Resale","1","3660000","-","2680","Strata","01 to 05","1366","Jan-2021"
"82","WATERBANK AT DAKOTA","DAKOTA CRESCENT","Condominium","14","RCR","99 yrs lease commencing from 2009","Resale","1","1880000","-","1130","Strata","16 to 20","1663","Jan-2021"
"83","SANCTUARY GREEN","TANJONG RHU ROAD","Condominium","15","RCR","99 yrs lease commencing from 1997","Resale","1","1010000","-","786","Strata","01 to 05","1285","Jan-2021"
"84","BELLA CASITA","IPOH LANE","Apartment","15","RCR","Freehold","Resale","1","720000","-","506","Strata","16 to 20","1423","Jan-2021"
"85","THE MIDAS","LORONG 30 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","1228000","-","1324","Strata","01 to 05","928","Jan-2021"
"86","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","Apartment","13","RCR","99 yrs lease commencing from 2014","Resale","1","718000","-","420","Strata","06 to 10","1710","Jan-2021"
"87","10 SHELFORD","SHELFORD ROAD","Apartment","11","CCR","Freehold","Resale","1","970000","-","872","Strata","01 to 05","1113","Jan-2021"
"88","GLOUCESTER MANSIONS","NEWTON ROAD","Apartment","11","CCR","Freehold","Resale","1","1142800","-","657","Strata","11 to 15","1740","Jan-2021"
"89","HAIG ELEVEN","HAIG AVENUE","Apartment","15","RCR","Freehold","Resale","1","1800000","-","1561","Strata","01 to 05","1153","Jan-2021"
"90","SUITES TWENTY-TWO","LORONG G TELOK KURAU","Apartment","15","OCR","Freehold","Resale","1","1060000","-","893","Strata","01 to 05","1186","Jan-2021"
"91","NINETEEN SHELFORD ROAD","SHELFORD ROAD","Condominium","11","CCR","Freehold","Resale","1","1460000","-","947","Strata","01 to 05","1541","Jan-2021"
"92","GUILLEMARD EDGE","LORONG 30 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","760000","-","549","Strata","06 to 10","1384","Jan-2021"
"93","COSTA ESTE","LORONG K TELOK KURAU","Apartment","15","OCR","Freehold","Resale","1","920000","-","732","Strata","01 to 05","1257","Jan-2021"
"94","NOVA 88","BHAMO ROAD","Apartment","12","RCR","Freehold","Resale","1","1628000","-","1195","Strata","11 to 15","1363","Jan-2021"
"95","ONAN SUITES","ONAN ROAD","Apartment","15","RCR","Freehold","Resale","1","1900000","-","1938","Strata","01 to 05","981","Jan-2021"
"96","PROSPERO VILLE","LORONG K TELOK KURAU","Apartment","15","OCR","Freehold","Resale","1","1010000","-","1033","Strata","01 to 05","977","Jan-2021"
"97","D'ECOSIA","STILL ROAD SOUTH","Condominium","15","OCR","Freehold","Resale","1","1820000","-","1227","Strata","01 to 05","1483","Jan-2021"
"98","THE SEA VIEW","AMBER ROAD","Condominium","15","RCR","Freehold","Resale","1","2800000","-","1410","Strata","21 to 25","1986","Jan-2021"
"99","THE ESTA","AMBER GARDENS","Condominium","15","RCR","Freehold","Resale","1","2500000","-","1410","Strata","06 to 10","1773","Jan-2021"
"100","STRATA","ESSEX ROAD","Apartment","11","CCR","Freehold","Resale","1","1830000","-","1066","Strata","31 to 35","1717","Jan-2021"
"101","# 1 LOFT","LORONG 24 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","680000","-","570","Strata","01 to 05","1192","Jan-2021"
"102","AXIS @ SIGLAP","EAST COAST TERRACE","Apartment","15","OCR","Freehold","Resale","1","1501888","-","1755","Strata","01 to 05","856","Jan-2021"
"103","IRIDIUM","LINCOLN ROAD","Apartment","11","CCR","Freehold","Resale","1","1838888","-","1066","Strata","11 to 15","1726","Jan-2021"
"104","NEWTON 18","NEWTON ROAD","Apartment","11","CCR","Freehold","Resale","1","1160000","-","614","Strata","26 to 30","1891","Jan-2021"
"105","SUMMER GREEN","BOON TECK ROAD","Apartment","12","RCR","Freehold","Resale","1","1338888","-","1292","Strata","06 to 10","1037","Jan-2021"
"106","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","Apartment","13","RCR","99 yrs lease commencing from 2014","Resale","1","1359999","-","775","Strata","06 to 10","1755","Jan-2021"
"107","THE WATERINA","LORONG 40 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","930000","-","721","Strata","01 to 05","1290","Jan-2021"
"108","PEBBLE BAY","TANJONG RHU ROAD","Condominium","15","RCR","99 yrs lease commencing from 1994","Resale","1","2608000","-","1894","Strata","06 to 10","1377","Jan-2021"
"109","PARK INFINIA AT WEE NAM","LINCOLN ROAD","Condominium","11","CCR","Freehold","Resale","1","2950000","-","1464","Strata","06 to 10","2015","Jan-2021"
"110","ATRIUM RESIDENCES","LORONG 28 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","1170000","-","1023","Strata","01 to 05","1144","Jan-2021"
"111","# 1 LOFT","LORONG 24 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","627300","-","581","Strata","06 to 10","1079","Jan-2021"
"112","ECOVILLE","MARTABAN ROAD","Apartment","12","RCR","Freehold","Resale","1","1600000","-","1184","Strata","11 to 15","1351","Jan-2021"
"113","STARVILLE","LENGKONG TIGA","Condominium","14","OCR","Freehold","Resale","1","650000","-","603","Strata","01 to 05","1078","Jan-2021"
"114","THE SEAFRONT ON MEYER","MEYER ROAD","Condominium","15","RCR","Freehold","Resale","1","2830000","-","1604","Strata","01 to 05","1765","Jan-2021"
"115","MANDARIN GARDENS","SIGLAP ROAD","Condominium","15","OCR","99 yrs lease commencing from 1982","Resale","1","2201001","-","2034","Strata","16 to 20","1082","Jan-2021"
"116","EIGHT RIVERSUITES","WHAMPOA EAST","Condominium","12","RCR","99 yrs lease commencing from 2011","Resale","1","1020000","-","807","Strata","01 to 05","1263","Jan-2021"
"117","DAKOTA RESIDENCES","DAKOTA CRESCENT","Condominium","14","RCR","99 yrs lease commencing from 2007","Resale","1","3150000","-","1894","Strata","16 to 20","1663","Jan-2021"
"118","PALM LOFT","JOO CHIAT TERRACE","Apartment","15","RCR","Freehold","Resale","1","1450000","-","1679","Strata","01 to 05","864","Jan-2021"
"119","REZI 26","LORONG 26 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","580000","-","441","Strata","01 to 05","1314","Jan-2021"
"120","SILVERSCAPE","LORONG 32 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","660000","-","474","Strata","06 to 10","1394","Jan-2021"
"121","18 SHELFORD","SHELFORD ROAD","Apartment","11","CCR","Freehold","Resale","1","3500000","-","2357","Strata","01 to 05","1485","Jan-2021"
"122","WOODSVILLE 28","WOODSVILLE CLOSE","Apartment","13","RCR","99 yrs lease commencing from 2007","Resale","1","1250000","-","1033","Strata","01 to 05","1210","Jan-2021"
"123","26 NEWTON","NEWTON ROAD","Apartment","11","CCR","Freehold","Resale","1","1750000","-","775","Strata","11 to 15","2258","Jan-2021"
"124","PAVILION 11","AKYAB ROAD","Condominium","11","CCR","Freehold","Resale","1","2100000","-","1485","Strata","01 to 05","1414","Jan-2021"
"125","CASUARINA COVE","TANJONG RHU ROAD","Condominium","15","RCR","99 yrs lease commencing from 1993","Resale","1","1850000","-","1528","Strata","11 to 15","1210","Dec-2020"
"126","SIMS URBAN OASIS","SIMS DRIVE","Condominium","14","RCR","99 yrs lease commencing from 2014","Resale","1","983000","-","667","Strata","11 to 15","1473","Dec-2020"
"127","COTE D'AZUR","MARINE PARADE ROAD","Condominium","15","RCR","99 yrs lease commencing from 2001","Resale","1","1810000","-","1270","Strata","06 to 10","1425","Dec-2020"
"128","WATER PLACE","TANJONG RHU ROAD","Condominium","15","RCR","99 yrs lease commencing from 1998","Resale","1","1550000","-","1216","Strata","11 to 15","1274","Dec-2020"
"129","CALLIDORA VILLE","LORONG N TELOK KURAU","Apartment","15","OCR","Freehold","Resale","1","1195000","-","1141","Strata","01 to 05","1047","Dec-2020"
"130","# 1 SUITES","LORONG 20 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","685000","-","667","Strata","06 to 10","1026","Dec-2020"
"131","VILLA MARINA","JALAN SEMPADAN","Condominium","15","OCR","99 yrs lease commencing from 1995","Resale","1","1320000","-","1249","Strata","01 to 05","1057","Dec-2020"
"132","CASUARINA COVE","TANJONG RHU ROAD","Condominium","15","RCR","99 yrs lease commencing from 1993","Resale","1","1800000","-","1464","Strata","01 to 05","1230","Dec-2020"
"133","RESIDENTIAL APARTMENTS","CHAPEL CLOSE","Apartment","15","RCR","Freehold","Resale","1","1270000","-","893","Strata","01 to 05","1422","Dec-2020"
"134","CEYLON RESIDENCE","CEYLON ROAD","Apartment","15","RCR","Freehold","Resale","1","1290000","-","936","Strata","01 to 05","1378","Dec-2020"
"135","THE ARTE","JALAN RAJA UDANG","Condominium","12","RCR","Freehold","Resale","1","2550000","-","1873","Strata","01 to 05","1361","Dec-2020"
"136","METRO LOFT","LORONG 27 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","620000","-","441","Strata","06 to 10","1405","Dec-2020"
"137","MANDARIN GARDENS","SIGLAP ROAD","Condominium","15","OCR","99 yrs lease commencing from 1982","Resale","1","2150000","-","2024","Strata","01 to 05","1062","Dec-2020"
"138","VETRO","MAR THOMA ROAD","Apartment","12","RCR","999 yrs lease commencing from 1882","Resale","1","730000","-","614","Strata","11 to 15","1190","Dec-2020"
"139","SKY GREEN","MACPHERSON ROAD","Condominium","13","RCR","Freehold","Resale","1","1138000","-","753","Strata","06 to 10","1510","Dec-2020"
"140","EASTBAY","TAY LIAN TECK ROAD","Apartment","15","OCR","Freehold","Resale","1","850000","-","581","Strata","01 to 05","1462","Dec-2020"
"141","LAGOON VIEW","MARINE PARADE ROAD","Apartment","15","OCR","99 yrs lease commencing from 1977","Resale","1","1768000","-","1647","Strata","21 to 25","1074","Dec-2020"
"142","DE ROYALE","JALAN RAMA RAMA","Condominium","12","RCR","Freehold","Resale","1","1758000","-","1259","Strata","16 to 20","1396","Dec-2020"
"143","VILLA MARINA","JALAN SEMPADAN","Condominium","15","OCR","99 yrs lease commencing from 1995","Resale","1","1850000","-","2314","Strata","01 to 05","799","Dec-2020"
"144","MODA","EAST COAST ROAD","Apartment","15","RCR","Freehold","Resale","1","1650000","-","969","Strata","06 to 10","1703","Dec-2020"
"145","RESIDENTIAL APARTMENTS","CHANGI ROAD","Apartment","14","OCR","Freehold","Resale","1","965000","-","1076","Strata","01 to 05","897","Dec-2020"
"146","CUBE 8","THOMSON ROAD","Condominium","11","CCR","Freehold","Resale","1","1450000","-","926","Strata","11 to 15","1566","Dec-2020"
"147","GUILLEMARD EDGE","LORONG 30 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","880000","-","1001","Strata","06 to 10","879","Dec-2020"
"148","JUPITER 18","LORONG 102 CHANGI","Apartment","15","RCR","Freehold","Resale","1","938000","-","786","Strata","01 to 05","1194","Dec-2020"
"149","BARTLEY RIDGE","MOUNT VERNON ROAD","Condominium","13","RCR","99 yrs lease commencing from 2012","Resale","1","700000","-","463","Strata","06 to 10","1512","Dec-2020"
"150","VILLA MARINA","JALAN SEMPADAN","Condominium","15","OCR","99 yrs lease commencing from 1995","Resale","1","1340000","-","1249","Strata","01 to 05","1073","Dec-2020"
"151","WATERBANK AT DAKOTA","DAKOTA CRESCENT","Condominium","14","RCR","99 yrs lease commencing from 2009","Resale","1","1880000","-","1130","Strata","06 to 10","1663","Dec-2020"
"152","WATERBANK AT DAKOTA","DAKOTA CRESCENT","Condominium","14","RCR","99 yrs lease commencing from 2009","Resale","1","835000","-","484","Strata","16 to 20","1724","Dec-2020"
"153","PARADISE PALMS","DUNMAN ROAD","Apartment","15","RCR","Freehold","Resale","1","1650000","-","1152","Strata","01 to 05","1433","Dec-2020"
"154","HAIG 162","HAIG ROAD","Apartment","15","RCR","Freehold","Resale","1","590000","-","366","Strata","06 to 10","1612","Dec-2020"
"155","THE WATERSIDE","TANJONG RHU ROAD","Condominium","15","RCR","Freehold","Resale","1","4210000","-","2400","Strata","16 to 20","1754","Dec-2020"
"156","LE CRESCENDO","PAYA LEBAR ROAD","Condominium","14","RCR","Freehold","Resale","1","1170000","-","947","Strata","11 to 15","1235","Dec-2020"
"157","BARTLEY RIDGE","MOUNT VERNON ROAD","Condominium","13","RCR","99 yrs lease commencing from 2012","Resale","1","2128000","-","1787","Strata","16 to 20","1191","Dec-2020"
"158","VILLA CHANCERY","CHANCERY LANE","Condominium","11","CCR","Freehold","Resale","1","4100000","-","2056","Strata","01 to 05","1994","Dec-2020"
"159","HILLCREST ARCADIA","ARCADIA ROAD","Condominium","11","CCR","99 yrs lease commencing from 1975","Resale","1","1050000","-","926","Strata","11 to 15","1134","Dec-2020"
"160","TREVISTA","LORONG 3 TOA PAYOH","Condominium","12","RCR","99 yrs lease commencing from 2008","Resale","1","1540000","-","1109","Strata","21 to 25","1389","Dec-2020"
"161","LAGOON VIEW","MARINE PARADE ROAD","Apartment","15","OCR","99 yrs lease commencing from 1977","Resale","1","1750000","-","1647","Strata","21 to 25","1063","Dec-2020"
"162","THE SEAWIND","LORONG M TELOK KURAU","Condominium","15","OCR","Freehold","Resale","1","1153220","-","646","Strata","01 to 05","1786","Dec-2020"
"163","BOON COURT","STILL ROAD","Apartment","15","RCR","Freehold","Resale","1","1330000","-","1442","Strata","01 to 05","922","Dec-2020"
"164","PARADISE PALMS","DUNMAN ROAD","Apartment","15","RCR","Freehold","Resale","1","1650000","-","1152","Strata","01 to 05","1433","Dec-2020"
"165","LE REGAL","GEYLANG ROAD","Apartment","14","RCR","Freehold","Resale","1","495000","-","420","Strata","01 to 05","1179","Dec-2020"
"166","NESS","LORONG 32 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","575000","-","463","Strata","01 to 05","1242","Dec-2020"
"167","PARC ELEGANCE","TELOK KURAU ROAD","Apartment","15","OCR","Freehold","Resale","1","555000","-","398","Strata","01 to 05","1394","Dec-2020"
"168","NEWTON SUITES","NEWTON ROAD","Apartment","11","CCR","Freehold","Resale","1","1700000","-","797","Strata","16 to 20","2134","Dec-2020"
"169","LAGOON VIEW","MARINE PARADE ROAD","Apartment","15","OCR","99 yrs lease commencing from 1977","Resale","1","1708000","-","1647","Strata","21 to 25","1037","Dec-2020"
"170","LOFT 33","LORONG 32 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","1250000","-","1216","Strata","06 to 10","1028","Dec-2020"
"171","PRESTIGE HEIGHTS","BALESTIER ROAD","Apartment","12","RCR","Freehold","Resale","1","626000","-","409","Strata","06 to 10","1530","Dec-2020"
"172","CUBE 8","THOMSON ROAD","Condominium","11","CCR","Freehold","Resale","1","1910000","-","1335","Strata","16 to 20","1431","Dec-2020"
"173","BARTLEY RIDGE","MOUNT VERNON ROAD","Condominium","13","RCR","99 yrs lease commencing from 2012","Resale","1","1620000","-","1173","Strata","06 to 10","1381","Dec-2020"
"174","SERAYA COURT","SERAYA LANE","Apartment","15","RCR","Freehold","Resale","1","1600000","-","1841","Strata","01 to 05","869","Dec-2020"
