"S/N","Project Name","Street Name","Type","Postal District","Market Segment","Tenure","Type of Sale","No. of Units","Price ($)","Nett Price ($)","Area (Sqft)","Type of Area","Floor Level","Unit Price ($psf)","Date of Sale"
"1","TWIN REGENCY","KIM TIAN ROAD","Condominium","03","RCR","Freehold","Resale","1","2250000","-","1216","Strata","31 to 35","1850","Jan-2021"
"2","SPOTTISWOODE 18","SPOTTISWOODE PARK ROAD","Apartment","02","RCR","Freehold","Resale","1","825000","-","388","Strata","06 to 10","2129","Jan-2021"
"3","HUNDRED TREES","WEST COAST DRIVE","Condominium","05","OCR","956 yrs lease commencing from 1928","Resale","1","2200000","-","1475","Strata","11 to 15","1492","Jan-2021"
"4","PRINCIPAL GARDEN","PRINCE CHARLES CRESCENT","Condominium","03","RCR","99 yrs lease commencing from 2014","Resale","1","1630000","-","861","Strata","16 to 20","1893","Jan-2021"
"5","REGENT PARK","JALAN LEMPENG","Condominium","05","OCR","99 yrs lease commencing from 1993","Resale","1","905000","-","958","Strata","01 to 05","945","Jan-2021"
"6","MARINA BAY RESIDENCES","MARINA BOULEVARD","Condominium","01","CCR","99 yrs lease commencing from 2005","Resale","1","1410000","-","710","Strata","36 to 40","1985","Jan-2021"
"7","THE INTERLACE","DEPOT ROAD","Condominium","04","RCR","99 yrs lease commencing from 2009","Resale","1","5880000","-","5920","Strata","21 to 25","993","Jan-2021"
"8","BLUE HORIZON","WEST COAST CRESCENT","Condominium","05","OCR","99 yrs lease commencing from 2000","Resale","1","1300000","-","1163","Strata","16 to 20","1118","Jan-2021"
"9","BLUE HORIZON","WEST COAST CRESCENT","Condominium","05","OCR","99 yrs lease commencing from 2000","Resale","1","935000","-","936","Strata","06 to 10","998","Jan-2021"
"10","REFLECTIONS AT KEPPEL BAY","KEPPEL BAY VIEW","Condominium","04","RCR","99 yrs lease commencing from 2006","Resale","1","3098888","-","1970","Strata","16 to 20","1573","Jan-2021"
"11","SEAHILL","WEST COAST CRESCENT","Condominium","05","OCR","99 yrs lease commencing from 2011","Resale","1","1500000","-","1130","Strata","21 to 25","1327","Jan-2021"
"12","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","4446714","-","1582","Strata","21 to 25","2810","Jan-2021"
"13","ONE SHENTON","SHENTON WAY","Apartment","01","CCR","99 yrs lease commencing from 2005","Resale","1","1638000","-","1130","Strata","21 to 25","1449","Jan-2021"
"14","PARC RIVIERA","WEST COAST VALE","Condominium","05","OCR","99 yrs lease commencing from 2015","Resale","1","1275000","-","990","Strata","06 to 10","1288","Jan-2021"
"15","THE SORRENTO","WEST COAST ROAD","Condominium","05","OCR","Freehold","Resale","1","743000","-","441","Strata","01 to 05","1684","Jan-2021"
"16","SEAHILL","WEST COAST CRESCENT","Condominium","05","OCR","99 yrs lease commencing from 2011","Resale","1","1420000","-","1130","Strata","06 to 10","1256","Jan-2021"
"17","CARIBBEAN AT KEPPEL BAY","KEPPEL BAY DRIVE","Condominium","04","RCR","99 yrs lease commencing from 1999","Resale","1","1790000","-","1281","Strata","01 to 05","1397","Jan-2021"
"18","REFLECTIONS AT KEPPEL BAY","KEPPEL BAY VIEW","Condominium","04","RCR","99 yrs lease commencing from 2006","Resale","1","2475000","-","1399","Strata","26 to 30","1769","Jan-2021"
"19","THE MAYLEA","PASIR PANJANG ROAD","Condominium","05","RCR","Freehold","Resale","1","1385000","-","1001","Strata","01 to 05","1384","Jan-2021"
"20","REGENT PARK","JALAN LEMPENG","Condominium","05","OCR","99 yrs lease commencing from 1993","Resale","1","980000","-","958","Strata","06 to 10","1023","Jan-2021"
"21","HUNDRED TREES","WEST COAST DRIVE","Condominium","05","OCR","956 yrs lease commencing from 1928","Resale","1","1035000","-","786","Strata","06 to 10","1317","Jan-2021"
"22","CLEMENTIWOODS CONDOMINIUM","WEST COAST ROAD","Condominium","05","OCR","99 yrs lease commencing from 2006","Resale","1","1788000","-","1658","Strata","01 to 05","1079","Jan-2021"
"23","PARC RIVIERA","WEST COAST VALE","Condominium","05","OCR","99 yrs lease commencing from 2015","Resale","1","720000","-","463","Strata","31 to 35","1556","Jan-2021"
"24","FABER CREST","FABER HEIGHTS","Condominium","05","OCR","99 yrs lease commencing from 1996","Resale","1","1600000","-","1733","Strata","01 to 05","923","Jan-2021"
"25","THE TRILINQ","JALAN LEMPENG","Condominium","05","OCR","99 yrs lease commencing from 2012","Resale","1","1190000","-","700","Strata","26 to 30","1701","Jan-2021"
"26","ONE SHENTON","SHENTON WAY","Apartment","01","CCR","99 yrs lease commencing from 2005","Resale","1","1038000","-","581","Strata","31 to 35","1786","Jan-2021"
"27","HUNDRED TREES","WEST COAST DRIVE","Condominium","05","OCR","956 yrs lease commencing from 1928","Resale","1","1580000","-","1163","Strata","01 to 05","1359","Jan-2021"
"28","CENTRAL GREEN CONDOMINIUM","JALAN MEMBINA","Condominium","03","RCR","99 yrs lease commencing from 1992","Resale","1","1880000","-","1292","Strata","16 to 20","1455","Jan-2021"
"29","HIGHLINE RESIDENCES","KIM TIAN ROAD","Condominium","03","RCR","99 yrs lease commencing from 2013","Resale","1","1130000","-","506","Strata","31 to 35","2234","Jan-2021"
"30","ALEX RESIDENCES","ALEXANDRA VIEW","Apartment","03","RCR","99 yrs lease commencing from 2013","Resale","1","1280000","-","678","Strata","16 to 20","1888","Jan-2021"
"31","SKYLINE RESIDENCES","TELOK BLANGAH ROAD","Condominium","04","RCR","Freehold","Resale","1","2600000","-","1346","Strata","06 to 10","1932","Jan-2021"
"32","COMMONWEALTH TOWERS","COMMONWEALTH AVENUE","Condominium","03","RCR","99 yrs lease commencing from 2013","Resale","1","855000","-","441","Strata","31 to 35","1937","Jan-2021"
"33","REFLECTIONS AT KEPPEL BAY","KEPPEL BAY VIEW","Condominium","04","RCR","99 yrs lease commencing from 2006","Resale","1","1600000","-","1119","Strata","06 to 10","1429","Jan-2021"
"34","THE PEARL @ MOUNT FABER","MOUNT FABER ROAD","Condominium","04","RCR","99 yrs lease commencing from 2002","Resale","1","1410000","-","1173","Strata","01 to 05","1202","Jan-2021"
"35","PASIR VIEW PARK","PASIR PANJANG ROAD","Condominium","05","RCR","Freehold","Resale","1","1695000","-","1335","Strata","01 to 05","1270","Jan-2021"
"36","ECHELON","ALEXANDRA VIEW","Condominium","03","RCR","99 yrs lease commencing from 2012","Resale","1","1800000","-","1001","Strata","21 to 25","1798","Jan-2021"
"37","ONE SHENTON","SHENTON WAY","Apartment","01","CCR","99 yrs lease commencing from 2005","Resale","1","4300000","-","1905","Strata","31 to 35","2257","Jan-2021"
"38","ICON","GOPENG STREET","Apartment","02","CCR","99 yrs lease commencing from 2002","Resale","1","1520000","-","904","Strata","11 to 15","1681","Jan-2021"
"39","THE PARC CONDOMINIUM","WEST COAST WALK","Condominium","05","OCR","Freehold","Resale","1","1348000","-","980","Strata","06 to 10","1376","Jan-2021"
"40","LE HILL CONDOMINIUM","PASIR PANJANG HILL","Condominium","05","RCR","Freehold","Resale","1","1310000","-","1012","Strata","01 to 05","1295","Jan-2021"
"41","DOVER PARKVIEW","DOVER RISE","Condominium","05","RCR","99 yrs lease commencing from 1993","Resale","1","1031800","-","936","Strata","01 to 05","1102","Jan-2021"
"42","THE INTERLACE","DEPOT ROAD","Condominium","04","RCR","99 yrs lease commencing from 2009","Resale","1","1540000","-","1216","Strata","01 to 05","1266","Jan-2021"
"43","THE TRILINQ","JALAN LEMPENG","Condominium","05","OCR","99 yrs lease commencing from 2012","Resale","1","1133000","-","710","Strata","21 to 25","1595","Jan-2021"
"44","SEAHILL","WEST COAST CRESCENT","Condominium","05","OCR","99 yrs lease commencing from 2011","Resale","1","1250000","-","861","Strata","16 to 20","1452","Jan-2021"
"45","ICON","GOPENG STREET","Apartment","02","CCR","99 yrs lease commencing from 2002","Resale","1","1539000","-","904","Strata","16 to 20","1702","Jan-2021"
"46","REGENCY SUITES","KIM TIAN ROAD","Apartment","03","RCR","Freehold","Resale","1","2635000","-","1421","Strata","16 to 20","1855","Jan-2021"
"47","V ON SHENTON","SHENTON WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","3620660","-","1755","Strata","41 to 45","2064","Jan-2021"
"48","SKYLINE RESIDENCES","TELOK BLANGAH ROAD","Condominium","04","RCR","Freehold","Resale","1","900000","-","484","Strata","01 to 05","1858","Jan-2021"
"49","ONE SHENTON","SHENTON WAY","Apartment","01","CCR","99 yrs lease commencing from 2005","Resale","1","1220400","-","904","Strata","16 to 20","1350","Jan-2021"
"50","VILLAGE @ PASIR PANJANG","PASIR PANJANG ROAD","Condominium","05","RCR","Freehold","Resale","1","1300000","-","840","Strata","01 to 05","1548","Jan-2021"
"51","ONE SHENTON","SHENTON WAY","Apartment","01","CCR","99 yrs lease commencing from 2005","Resale","1","1010000","-","581","Strata","16 to 20","1738","Jan-2021"
"52","HUNDRED TREES","WEST COAST DRIVE","Condominium","05","OCR","956 yrs lease commencing from 1928","Resale","1","1500000","-","1227","Strata","01 to 05","1222","Jan-2021"
"53","EMERALD PARK","INDUS ROAD","Condominium","03","RCR","99 yrs lease commencing from 1991","Resale","1","1255000","-","947","Strata","06 to 10","1325","Jan-2021"
"54","THE CREST","PRINCE CHARLES CRESCENT","Condominium","03","RCR","99 yrs lease commencing from 2012","Resale","1","2167200","-","1195","Strata","01 to 05","1814","Jan-2021"
"55","THE METROPOLITAN CONDOMINIUM","ALEXANDRA VIEW","Condominium","03","RCR","99 yrs lease commencing from 2006","Resale","1","1180000","-","840","Strata","06 to 10","1405","Jan-2021"
"56","REFLECTIONS AT KEPPEL BAY","KEPPEL BAY VIEW","Condominium","04","RCR","99 yrs lease commencing from 2006","Resale","1","3300000","-","1905","Strata","01 to 05","1732","Jan-2021"
"57","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","1761190","-","753","Strata","26 to 30","2337","Jan-2021"
"58","ONE-NORTH RESIDENCES","ONE-NORTH GATEWAY","Apartment","05","RCR","99 yrs lease commencing from 2005","Resale","1","1410000","-","980","Strata","01 to 05","1439","Jan-2021"
"59","HARBOUR VIEW TOWERS","TELOK BLANGAH DRIVE","Condominium","04","RCR","99 yrs lease commencing from 1990","Resale","1","1780000","-","1593","Strata","21 to 25","1117","Jan-2021"
"60","THE OCEANFRONT @ SENTOSA COVE","OCEAN DRIVE","Condominium","04","CCR","99 yrs lease commencing from 2005","Resale","1","4000000","-","2077","Strata","06 to 10","1925","Jan-2021"
"61","REFLECTIONS AT KEPPEL BAY","KEPPEL BAY VIEW","Condominium","04","RCR","99 yrs lease commencing from 2006","Resale","1","2200000","-","1421","Strata","01 to 05","1548","Jan-2021"
"62","ICON","GOPENG STREET","Apartment","02","CCR","99 yrs lease commencing from 2002","Resale","1","970000","-","570","Strata","06 to 10","1700","Jan-2021"
"63","THE CREST","PRINCE CHARLES CRESCENT","Condominium","03","RCR","99 yrs lease commencing from 2012","Resale","1","2720000","-","1335","Strata","01 to 05","2038","Jan-2021"
"64","FABER CREST","FABER HEIGHTS","Condominium","05","OCR","99 yrs lease commencing from 1996","Resale","1","1165000","-","1259","Strata","01 to 05","925","Jan-2021"
"65","ICON","GOPENG STREET","Apartment","02","CCR","99 yrs lease commencing from 2002","Resale","1","1150000","-","700","Strata","11 to 15","1644","Jan-2021"
"66","CARIBBEAN AT KEPPEL BAY","KEPPEL BAY DRIVE","Condominium","04","RCR","99 yrs lease commencing from 1999","Resale","1","1868000","-","1216","Strata","06 to 10","1536","Jan-2021"
"67","THE SAIL @ MARINA BAY","MARINA BOULEVARD","Apartment","01","CCR","99 yrs lease commencing from 2002","Resale","1","2380000","-","883","Strata","31 to 35","2696","Jan-2021"
"68","INTERNATIONAL PLAZA","ANSON ROAD","Apartment","02","CCR","99 yrs lease commencing from 1970","Resale","1","1702000","-","1496","Strata","41 to 45","1138","Jan-2021"
"69","THE ANCHORAGE","ALEXANDRA ROAD","Condominium","03","RCR","Freehold","Resale","1","2177000","-","1582","Strata","01 to 05","1376","Jan-2021"
"70","THE ANCHORAGE","ALEXANDRA ROAD","Condominium","03","RCR","Freehold","Resale","1","2200000","-","1507","Strata","11 to 15","1460","Jan-2021"
"71","PRINCIPAL GARDEN","PRINCE CHARLES CRESCENT","Condominium","03","RCR","99 yrs lease commencing from 2014","Resale","1","2208000","-","1195","Strata","06 to 10","1848","Jan-2021"
"72","TANGLIN VIEW","PRINCE CHARLES CRESCENT","Condominium","03","RCR","99 yrs lease commencing from 1997","Resale","1","1165000","-","872","Strata","11 to 15","1336","Jan-2021"
"73","RIVER PLACE","HAVELOCK ROAD","Condominium","03","RCR","99 yrs lease commencing from 1995","Resale","1","1560000","-","1076","Strata","06 to 10","1449","Jan-2021"
"74","SEAHILL","WEST COAST CRESCENT","Condominium","05","OCR","99 yrs lease commencing from 2011","Resale","1","875000","-","667","Strata","11 to 15","1311","Jan-2021"
"75","SEASUITES","PASIR PANJANG ROAD","Apartment","05","RCR","Freehold","Resale","1","1330000","-","786","Strata","01 to 05","1693","Jan-2021"
"76","THE BERTH BY THE COVE","OCEAN DRIVE","Condominium","04","CCR","99 yrs lease commencing from 2004","Resale","1","1650000","-","1141","Strata","01 to 05","1446","Jan-2021"
"77","THE SAIL @ MARINA BAY","MARINA BOULEVARD","Apartment","01","CCR","99 yrs lease commencing from 2002","Resale","1","2020000","-","1184","Strata","06 to 10","1706","Dec-2020"
"78","ICON","GOPENG STREET","Apartment","02","CCR","99 yrs lease commencing from 2002","Resale","1","1938000","-","1119","Strata","46 to 50","1731","Dec-2020"
"79","MONTEREY PARK CONDOMINIUM","WEST COAST RISE","Condominium","05","OCR","999 yrs lease commencing from 1885","Resale","1","1660000","-","1367","Strata","06 to 10","1214","Dec-2020"
"80","BOTANNIA","WEST COAST PARK","Condominium","05","OCR","956 yrs lease commencing from 1928","Resale","1","1580000","-","1270","Strata","06 to 10","1244","Dec-2020"
"81","PARC IMPERIAL","PASIR PANJANG ROAD","Condominium","05","RCR","Freehold","Resale","1","1370000","-","1173","Strata","01 to 05","1168","Dec-2020"
"82","EMERALD PARK","INDUS ROAD","Condominium","03","RCR","99 yrs lease commencing from 1991","Resale","1","1380000","-","1087","Strata","06 to 10","1269","Dec-2020"
"83","QUEENS","STIRLING ROAD","Condominium","03","RCR","99 yrs lease commencing from 1998","Resale","1","1600000","-","1195","Strata","26 to 30","1339","Dec-2020"
"84","THE PARC CONDOMINIUM","WEST COAST WALK","Condominium","05","OCR","Freehold","Resale","1","1840000","-","1302","Strata","16 to 20","1413","Dec-2020"
"85","ONE SHENTON","SHENTON WAY","Apartment","01","CCR","99 yrs lease commencing from 2005","Resale","1","3000000","-","1787","Strata","46 to 50","1679","Dec-2020"
"86","SPOTTISWOODE 18","SPOTTISWOODE PARK ROAD","Apartment","02","RCR","Freehold","Resale","1","845000","-","388","Strata","26 to 30","2181","Dec-2020"
"87","ECHELON","ALEXANDRA VIEW","Condominium","03","RCR","99 yrs lease commencing from 2012","Resale","1","1403000","-","732","Strata","21 to 25","1917","Dec-2020"
"88","PARC RIVIERA","WEST COAST VALE","Condominium","05","OCR","99 yrs lease commencing from 2015","Resale","1","1600000","-","1184","Strata","26 to 30","1351","Dec-2020"
"89","DOMAIN 21","DELTA ROAD","Condominium","03","RCR","99 yrs lease commencing from 2004","Resale","1","878000","-","560","Strata","01 to 05","1569","Dec-2020"
"90","THE TRILINQ","JALAN LEMPENG","Condominium","05","OCR","99 yrs lease commencing from 2012","Resale","1","730000","-","538","Strata","01 to 05","1356","Dec-2020"
"91","THE TRILINQ","JALAN LEMPENG","Condominium","05","OCR","99 yrs lease commencing from 2012","Resale","1","1500000","-","915","Strata","21 to 25","1639","Dec-2020"
"92","CENTRAL GREEN CONDOMINIUM","JALAN MEMBINA","Condominium","03","RCR","99 yrs lease commencing from 1992","Resale","1","1055000","-","775","Strata","01 to 05","1361","Dec-2020"
"93","THE VISION","WEST COAST CRESCENT","Condominium","05","OCR","99 yrs lease commencing from 2008","Resale","1","1530000","-","1259","Strata","06 to 10","1215","Dec-2020"
"94","THE AZURE","OCEAN DRIVE","Condominium","04","CCR","99 yrs lease commencing from 2005","Resale","1","4200000","-","3165","Strata","06 to 10","1327","Dec-2020"
"95","PARC RIVIERA","WEST COAST VALE","Condominium","05","OCR","99 yrs lease commencing from 2015","Resale","1","1525000","-","1152","Strata","11 to 15","1324","Dec-2020"
"96","QUEENS","STIRLING ROAD","Condominium","03","RCR","99 yrs lease commencing from 1998","Resale","1","1455000","-","1184","Strata","11 to 15","1229","Dec-2020"
"97","ECHELON","ALEXANDRA VIEW","Condominium","03","RCR","99 yrs lease commencing from 2012","Resale","1","2333000","-","1475","Strata","16 to 20","1582","Dec-2020"
"98","ICON","GOPENG STREET","Apartment","02","CCR","99 yrs lease commencing from 2002","Resale","1","990000","-","570","Strata","11 to 15","1735","Dec-2020"
"99","PARC RIVIERA","WEST COAST VALE","Condominium","05","OCR","99 yrs lease commencing from 2015","Resale","1","735000","-","463","Strata","16 to 20","1588","Dec-2020"
"100","PEOPLE'S PARK COMPLEX","PARK ROAD","Apartment","01","RCR","99 yrs lease commencing from 1968","Resale","1","1080000","-","1173","Strata","31 to 35","920","Dec-2020"
"101","VILLAGE @ PASIR PANJANG","PASIR PANJANG ROAD","Condominium","05","RCR","Freehold","Resale","1","1650000","-","1098","Strata","01 to 05","1503","Dec-2020"
"102","CARIBBEAN AT KEPPEL BAY","KEPPEL BAY DRIVE","Condominium","04","RCR","99 yrs lease commencing from 1999","Resale","1","2500000","-","2583","Strata","06 to 10","968","Dec-2020"
"103","RIVERWALK APARTMENTS","UPPER CIRCULAR ROAD","Apartment","01","RCR","99 yrs lease commencing from 1980","Resale","1","1250000","-","818","Strata","11 to 15","1528","Dec-2020"
"104","V ON SHENTON","SHENTON WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","2000000","-","1055","Strata","21 to 25","1896","Dec-2020"
"105","THE SAIL @ MARINA BAY","MARINA BOULEVARD","Apartment","01","CCR","99 yrs lease commencing from 2002","Resale","1","2180000","-","936","Strata","11 to 15","2328","Dec-2020"
"106","DOVER PARKVIEW","DOVER RISE","Condominium","05","RCR","99 yrs lease commencing from 1993","Resale","1","1050000","-","969","Strata","06 to 10","1084","Dec-2020"
"107","BAYVILLE CONDOMINIUM","SOUTH BUONA VISTA ROAD","Condominium","05","RCR","Freehold","Resale","1","1380000","-","1206","Strata","01 to 05","1145","Dec-2020"
"108","CORALS AT KEPPEL BAY","KEPPEL BAY DRIVE","Condominium","04","RCR","99 yrs lease commencing from 2007","Resale","1","2050000","-","969","Strata","01 to 05","2116","Dec-2020"
"109","ALEXIS","ALEXANDRA ROAD","Apartment","03","RCR","Freehold","Resale","1","922000","-","603","Strata","01 to 05","1530","Dec-2020"
"110","CARIBBEAN AT KEPPEL BAY","KEPPEL BAY DRIVE","Condominium","04","RCR","99 yrs lease commencing from 1999","Resale","1","1850000","-","1216","Strata","01 to 05","1521","Dec-2020"
"111","VIVA VISTA","SOUTH BUONA VISTA ROAD","Apartment","05","RCR","Freehold","Resale","1","900000","-","786","Strata","01 to 05","1145","Dec-2020"
"112","EMERALD PARK","INDUS ROAD","Condominium","03","RCR","99 yrs lease commencing from 1991","Resale","1","1200000","-","990","Strata","01 to 05","1212","Dec-2020"
"113","THE INFINITI","WEST COAST PARK","Condominium","05","OCR","Freehold","Resale","1","1470000","-","1356","Strata","06 to 10","1084","Dec-2020"
"114","BLUE HORIZON","WEST COAST CRESCENT","Condominium","05","OCR","99 yrs lease commencing from 2000","Resale","1","1213000","-","1152","Strata","11 to 15","1053","Dec-2020"
"115","REFLECTIONS AT KEPPEL BAY","KEPPEL BAY VIEW","Condominium","04","RCR","99 yrs lease commencing from 2006","Resale","1","3200000","-","1830","Strata","01 to 05","1749","Dec-2020"
"116","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","1785000","-","667","Strata","16 to 20","2675","Dec-2020"
"117","BOTANNIA","WEST COAST PARK","Condominium","05","OCR","956 yrs lease commencing from 1928","Resale","1","1850000","-","1615","Strata","01 to 05","1146","Dec-2020"
"118","THE CREST","PRINCE CHARLES CRESCENT","Condominium","03","RCR","99 yrs lease commencing from 2012","Resale","1","2240000","-","1184","Strata","01 to 05","1892","Dec-2020"
"119","THE AZURE","OCEAN DRIVE","Condominium","04","CCR","99 yrs lease commencing from 2005","Resale","1","2380000","-","1744","Strata","01 to 05","1365","Dec-2020"
"120","THE SAIL @ MARINA BAY","MARINA BOULEVARD","Apartment","01","CCR","99 yrs lease commencing from 2002","Resale","1","2258888","-","936","Strata","31 to 35","2412","Dec-2020"
"121","COMMONWEALTH TOWERS","COMMONWEALTH AVENUE","Condominium","03","RCR","99 yrs lease commencing from 2013","Resale","1","827000","-","452","Strata","11 to 15","1829","Dec-2020"
"122","BLUE HORIZON","WEST COAST CRESCENT","Condominium","05","OCR","99 yrs lease commencing from 2000","Resale","1","1215000","-","1152","Strata","06 to 10","1055","Dec-2020"
"123","HERITAGE VIEW","DOVER RISE","Condominium","05","RCR","99 yrs lease commencing from 1996","Resale","1","2920000","-","2616","Strata","16 to 20","1116","Dec-2020"
"124","CARIBBEAN AT KEPPEL BAY","KEPPEL BAY DRIVE","Condominium","04","RCR","99 yrs lease commencing from 1999","Resale","1","1860000","-","1227","Strata","01 to 05","1516","Dec-2020"
"125","BOTANNIA","WEST COAST PARK","Condominium","05","OCR","956 yrs lease commencing from 1928","Resale","1","1580000","-","1270","Strata","06 to 10","1244","Dec-2020"
"126","THE TRILINQ","JALAN LEMPENG","Condominium","05","OCR","99 yrs lease commencing from 2012","Resale","1","1480000","-","915","Strata","26 to 30","1618","Dec-2020"
"127","THE TRILINQ","JALAN LEMPENG","Condominium","05","OCR","99 yrs lease commencing from 2012","Resale","1","2050000","-","1518","Strata","06 to 10","1351","Dec-2020"
"128","THE CASSANDRA","PASIR PANJANG ROAD","Apartment","05","RCR","Freehold","Resale","1","2380000","-","2228","Strata","01 to 05","1068","Dec-2020"
"129","COMMONWEALTH TOWERS","COMMONWEALTH AVENUE","Condominium","03","RCR","99 yrs lease commencing from 2013","Resale","1","825000","-","463","Strata","06 to 10","1782","Dec-2020"
"130","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","2471812","-","1044","Strata","26 to 30","2367","Dec-2020"
"131","ALESSANDREA","ALEXANDRA ROAD","Apartment","03","RCR","Freehold","Resale","1","1660000","-","1098","Strata","11 to 15","1512","Dec-2020"
"132","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","Resale","1","1600000","-","732","Strata","16 to 20","2186","Dec-2020"
"133","QUEENS","STIRLING ROAD","Condominium","03","RCR","99 yrs lease commencing from 1998","Resale","1","1223800","-","915","Strata","21 to 25","1338","Dec-2020"
"134","PRINCIPAL GARDEN","PRINCE CHARLES CRESCENT","Condominium","03","RCR","99 yrs lease commencing from 2014","Resale","1","1540000","-","797","Strata","16 to 20","1933","Dec-2020"
"135","QUEENS","STIRLING ROAD","Condominium","03","RCR","99 yrs lease commencing from 1998","Resale","1","1420000","-","1195","Strata","01 to 05","1188","Dec-2020"
"136","REFLECTIONS AT KEPPEL BAY","KEPPEL BAY VIEW","Condominium","04","RCR","99 yrs lease commencing from 2006","Resale","1","2100000","-","1389","Strata","26 to 30","1512","Dec-2020"
"137","SARHAD VILLE","LORONG SARHAD","Condominium","05","RCR","Freehold","Resale","1","1220000","-","1238","Strata","-","986","Dec-2020"
"138","THE PEARL @ MOUNT FABER","MOUNT FABER ROAD","Condominium","04","RCR","99 yrs lease commencing from 2002","Resale","1","1750000","-","1389","Strata","06 to 10","1260","Dec-2020"
"139","ICON @ PASIR PANJANG","PASIR PANJANG ROAD","Apartment","05","RCR","Freehold","Resale","1","1200000","-","969","Strata","01 to 05","1239","Dec-2020"
"140","PARC IMPERIAL","PASIR PANJANG ROAD","Condominium","05","RCR","Freehold","Resale","1","653000","-","398","Strata","01 to 05","1640","Dec-2020"
"141","MONTEREY PARK CONDOMINIUM","WEST COAST RISE","Condominium","05","OCR","999 yrs lease commencing from 1885","Resale","1","1500000","-","1302","Strata","06 to 10","1152","Dec-2020"
"142","CARIBBEAN AT KEPPEL BAY","KEPPEL BAY DRIVE","Condominium","04","RCR","99 yrs lease commencing from 1999","Resale","1","1880000","-","1292","Strata","06 to 10","1455","Dec-2020"
"143","ECHELON","ALEXANDRA VIEW","Condominium","03","RCR","99 yrs lease commencing from 2012","Resale","1","1400000","-","732","Strata","26 to 30","1913","Dec-2020"
"144","THE CREST","PRINCE CHARLES CRESCENT","Condominium","03","RCR","99 yrs lease commencing from 2012","Resale","1","2265000","-","1195","Strata","01 to 05","1896","Dec-2020"
"145","MERAPRIME","JALAN BUKIT HO SWEE","Condominium","03","RCR","99 yrs lease commencing from 2003","Resale","1","1690000","-","1098","Strata","31 to 35","1539","Dec-2020"
"146","THE SPECTRUM","PASIR PANJANG ROAD","Condominium","05","RCR","Freehold","Resale","1","1810000","-","1475","Strata","01 to 05","1227","Dec-2020"
"147","BLUE HORIZON","WEST COAST CRESCENT","Condominium","05","OCR","99 yrs lease commencing from 2000","Resale","1","938000","-","904","Strata","11 to 15","1037","Dec-2020"
"148","PRINCIPAL GARDEN","PRINCE CHARLES CRESCENT","Condominium","03","RCR","99 yrs lease commencing from 2014","Resale","1","1345000","-","764","Strata","01 to 05","1760","Dec-2020"
"149","TANGLIN VIEW","PRINCE CHARLES CRESCENT","Condominium","03","RCR","99 yrs lease commencing from 1997","Resale","1","1550000","-","1163","Strata","11 to 15","1333","Dec-2020"
"150","HERITAGE VIEW","DOVER RISE","Condominium","05","RCR","99 yrs lease commencing from 1996","Resale","1","2838000","-","2583","Strata","16 to 20","1099","Dec-2020"
"151","CARIBBEAN AT KEPPEL BAY","KEPPEL BAY DRIVE","Condominium","04","RCR","99 yrs lease commencing from 1999","Resale","1","1870000","-","1227","Strata","06 to 10","1524","Dec-2020"
"152","PARC RIVIERA","WEST COAST VALE","Condominium","05","OCR","99 yrs lease commencing from 2015","Resale","1","730000","-","463","Strata","31 to 35","1577","Dec-2020"
"153","THE INFINITI","WEST COAST PARK","Condominium","05","OCR","Freehold","Resale","1","1310000","-","1238","Strata","06 to 10","1058","Dec-2020"
"154","WEST BAY CONDOMINIUM","WEST COAST CRESCENT","Condominium","05","OCR","99 yrs lease commencing from 1991","Resale","1","798000","-","850","Strata","01 to 05","938","Dec-2020"
"155","RIVER PLACE","HAVELOCK ROAD","Condominium","03","RCR","99 yrs lease commencing from 1995","Resale","1","1030000","-","721","Strata","06 to 10","1428","Dec-2020"
"156","HUNDRED TREES","WEST COAST DRIVE","Condominium","05","OCR","956 yrs lease commencing from 1928","Resale","1","1200000","-","915","Strata","06 to 10","1312","Dec-2020"
"157","CARABELLE","WEST COAST WAY","Condominium","05","OCR","956 yrs lease commencing from 1928","Resale","1","1258000","-","947","Strata","01 to 05","1328","Dec-2020"
"158","THE SAIL @ MARINA BAY","MARINA BOULEVARD","Apartment","01","CCR","99 yrs lease commencing from 2002","Resale","1","1490000","-","893","Strata","46 to 50","1668","Dec-2020"
"159","KENTVIEW PARK","PASIR PANJANG HILL","Condominium","05","RCR","Freehold","Resale","1","1345000","-","1302","Strata","01 to 05","1033","Dec-2020"
"160","MOUNT FABER LODGE","MOUNT FABER ROAD","Condominium","04","RCR","Freehold","Resale","1","4018880","-","3703","Strata","06 to 10","1085","Dec-2020"
"161","REGENT PARK","JALAN LEMPENG","Condominium","05","OCR","99 yrs lease commencing from 1993","Resale","1","900000","-","807","Strata","06 to 10","1115","Dec-2020"
