"S/N","Project Name","Street Name","Type","Postal District","Market Segment","Tenure","Type of Sale","No. of Units","Price ($)","Nett Price ($)","Area (Sqft)","Type of Area","Floor Level","Unit Price ($psf)","Date of Sale"
"1572","TREE HOUSE","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2009","Resale","1","850000","-","797","Strata","11 to 15","1067","Aug-2020"
"1573","MAYFAIR MODERN","RIFLE RANGE ROAD","Condominium","21","RCR","99 yrs lease commencing from 2018","New Sale","1","998000","-","517","Strata","01 to 05","1932","Aug-2020"
"1574","PARC ROSEWOOD","ROSEWOOD DRIVE","Condominium","25","OCR","99 yrs lease commencing from 2011","Resale","1","506000","-","431","Strata","01 to 05","1175","Aug-2020"
"1575","DAINTREE RESIDENCE","TOH TUCK ROAD","Condominium","21","RCR","99 yrs lease commencing from 2017","New Sale","1","1863280","-","1206","Strata","01 to 05","1546","Aug-2020"
"1576","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1827000","-","947","Strata","01 to 05","1929","Aug-2020"
"1577","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","2217000","-","1087","Strata","06 to 10","2039","Aug-2020"
"1578","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1851000","-","969","Strata","01 to 05","1911","Aug-2020"
"1579","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1153000","-","570","Strata","01 to 05","2021","Aug-2020"
"1580","DAINTREE RESIDENCE","TOH TUCK ROAD","Condominium","21","RCR","99 yrs lease commencing from 2017","New Sale","1","1189660","-","710","Strata","01 to 05","1675","Aug-2020"
"1581","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1771000","-","947","Strata","01 to 05","1870","Aug-2020"
"1582","THE HILLIER","HILLVIEW RISE","Apartment","23","OCR","99 yrs lease commencing from 2011","Resale","1","794000","-","624","Strata","21 to 25","1272","Aug-2020"
"1583","THE NEXUS","BUKIT TIMAH ROAD","Condominium","21","RCR","Freehold","Resale","1","2540000","-","1485","Strata","06 to 10","1710","Aug-2020"
"1584","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1093000","-","570","Strata","01 to 05","1916","Aug-2020"
"1585","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1026000","-","549","Strata","01 to 05","1869","Aug-2020"
"1586","MAPLE WOODS","BUKIT TIMAH ROAD","Condominium","21","RCR","Freehold","Resale","1","1580000","-","915","Strata","01 to 05","1727","Aug-2020"
"1587","SIGNATURE PARK","TOH TUCK ROAD","Condominium","21","RCR","Freehold","Resale","1","1930000","-","1421","Strata","06 to 10","1358","Aug-2020"
"1588","THE LINEAR","UPPER BUKIT TIMAH ROAD","Apartment","23","OCR","999 yrs lease commencing from 1876","Resale","1","1800000","-","1755","Strata","06 to 10","1026","Aug-2020"
"1589","SHERWOOD TOWER","JALAN ANAK BUKIT","Apartment","21","RCR","99 yrs lease commencing from 1976","Resale","1","1500000","-","1830","Strata","11 to 15","820","Aug-2020"
"1590","DAINTREE RESIDENCE","TOH TUCK ROAD","Condominium","21","RCR","99 yrs lease commencing from 2017","New Sale","1","1799690","-","1119","Strata","01 to 05","1608","Aug-2020"
"1591","DAINTREE RESIDENCE","TOH TUCK ROAD","Condominium","21","RCR","99 yrs lease commencing from 2017","New Sale","1","1287340","-","775","Strata","01 to 05","1661","Aug-2020"
"1592","MI CASA","CHOA CHU KANG AVENUE 3","Condominium","23","OCR","99 yrs lease commencing from 2008","Resale","1","1200000","-","1292","Strata","01 to 05","929","Aug-2020"
"1593","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","Condominium","23","OCR","999 yrs lease commencing from 1882","Resale","1","1770000","-","1518","Strata","01 to 05","1166","Aug-2020"
"1594","SIGNATURE PARK","TOH TUCK ROAD","Condominium","21","RCR","Freehold","Resale","1","1230000","-","1023","Strata","01 to 05","1203","Aug-2020"
"1595","SIGNATURE PARK","TOH TUCK ROAD","Condominium","21","RCR","Freehold","Resale","1","1350000","-","1055","Strata","06 to 10","1280","Aug-2020"
"1596","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1419000","-","732","Strata","01 to 05","1939","Aug-2020"
"1597","MAYSPRINGS","PETIR ROAD","Apartment","23","OCR","99 yrs lease commencing from 1994","Resale","1","1070000","-","1292","Strata","11 to 15","828","Aug-2020"
"1598","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","2866000","-","1442","Strata","01 to 05","1987","Aug-2020"
"1599","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1836000","-","980","Strata","01 to 05","1874","Aug-2020"
"1600","VIEW AT KISMIS","LORONG KISMIS","Apartment","21","RCR","99 yrs lease commencing from 2019","New Sale","1","1163000","-","700","Strata","01 to 05","1662","Aug-2020"
"1601","MAYSPRINGS","PETIR ROAD","Apartment","23","OCR","99 yrs lease commencing from 1994","Resale","1","1338888","-","1550","Strata","16 to 20","864","Aug-2020"
"1602","TREE HOUSE","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2009","Resale","1","1335000","-","1249","Strata","01 to 05","1069","Aug-2020"
"1603","ECO SANCTUARY","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2012","Resale","1","903000","-","667","Strata","16 to 20","1353","Aug-2020"
"1604","THE TENNERY","WOODLANDS ROAD","Apartment","23","OCR","99 yrs lease commencing from 2010","Resale","1","725000","-","614","Strata","06 to 10","1182","Aug-2020"
"1605","PARC PALAIS","HUME AVENUE","Condominium","21","OCR","Freehold","Resale","1","1670000","-","1485","Strata","01 to 05","1124","Aug-2020"
"1606","ECO SANCTUARY","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2012","Resale","1","875000","-","667","Strata","11 to 15","1311","Aug-2020"
"1607","THE PETALS","HILLVIEW AVENUE","Condominium","23","OCR","Freehold","Resale","1","2000000","-","3584","Strata","06 to 10","558","Aug-2020"
"1608","HILLVIEW 128","HILLVIEW AVENUE","Apartment","23","OCR","999 yrs lease commencing from 1885","Resale","1","945888","-","969","Strata","01 to 05","976","Aug-2020"
"1609","MAYSPRINGS","PETIR ROAD","Apartment","23","OCR","99 yrs lease commencing from 1994","Resale","1","746800","-","818","Strata","06 to 10","913","Aug-2020"
"1610","FLORIDIAN","BUKIT TIMAH ROAD","Condominium","21","RCR","Freehold","Resale","1","1720000","-","936","Strata","01 to 05","1837","Aug-2020"
"1611","THE LAKESHORE","JURONG WEST STREET 41","Condominium","22","OCR","99 yrs lease commencing from 2002","Resale","1","960000","-","926","Strata","11 to 15","1037","Aug-2020"
"1612","SOUTHAVEN II","HINDHEDE WALK","Condominium","21","OCR","999 yrs lease commencing from 1877","Resale","1","1780000","-","1485","Strata","01 to 05","1198","Aug-2020"
"1613","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","2027000","-","1055","Strata","01 to 05","1922","Aug-2020"
"1614","PALM GARDENS","HONG SAN WALK","Condominium","23","OCR","99 yrs lease commencing from 1996","Resale","1","870000","-","1206","Strata","06 to 10","722","Aug-2020"
"1615","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1997000","-","1033","Strata","01 to 05","1933","Aug-2020"
"1616","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","2463000","-","1281","Strata","01 to 05","1923","Aug-2020"
"1617","VIEW AT KISMIS","LORONG KISMIS","Apartment","21","RCR","99 yrs lease commencing from 2019","New Sale","1","1165000","-","700","Strata","01 to 05","1665","Aug-2020"
"1618","VIEW AT KISMIS","LORONG KISMIS","Apartment","21","RCR","99 yrs lease commencing from 2019","New Sale","1","1220000","-","700","Strata","01 to 05","1744","Aug-2020"
"1619","VIEW AT KISMIS","LORONG KISMIS","Apartment","21","RCR","99 yrs lease commencing from 2019","New Sale","1","1019000","-","603","Strata","01 to 05","1690","Aug-2020"
"1620","LAKEVILLE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2013","Resale","1","1880000","-","1302","Strata","11 to 15","1443","Aug-2020"
"1621","HILLSTA","PHOENIX ROAD","Condominium","23","OCR","99 yrs lease commencing from 2011","Resale","1","588000","-","538","Strata","01 to 05","1093","Aug-2020"
"1622","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","943000","-","474","Strata","01 to 05","1991","Aug-2020"
"1623","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","Condominium","23","OCR","999 yrs lease commencing from 1882","Resale","1","1700000","-","1518","Strata","06 to 10","1120","Aug-2020"
"1624","REGENT GROVE","CHOA CHU KANG NORTH 7","Condominium","23","OCR","99 yrs lease commencing from 1997","Resale","1","830000","-","1259","Strata","06 to 10","659","Aug-2020"
"1625","SHERWOOD CONDOMINIUM","JALAN JURONG KECHIL","Condominium","21","RCR","Freehold","Resale","1","1310000","-","1238","Strata","01 to 05","1058","Aug-2020"
"1626","DAINTREE RESIDENCE","TOH TUCK ROAD","Condominium","21","RCR","99 yrs lease commencing from 2017","New Sale","1","1350920","-","775","Strata","01 to 05","1743","Aug-2020"
"1627","THE WARREN","CHOA CHU KANG LOOP","Condominium","23","OCR","99 yrs lease commencing from 2001","Resale","1","905000","-","1033","Strata","06 to 10","876","Aug-2020"
"1628","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1398000","-","732","Strata","01 to 05","1910","Aug-2020"
"1629","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","2032000","-","1033","Strata","01 to 05","1966","Aug-2020"
"1630","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1390000","-","689","Strata","01 to 05","2018","Aug-2020"
"1631","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1134000","-","570","Strata","01 to 05","1988","Aug-2020"
"1632","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1407000","-","732","Strata","01 to 05","1922","Aug-2020"
"1633","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1458000","-","721","Strata","06 to 10","2022","Aug-2020"
"1634","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1410000","-","721","Strata","01 to 05","1955","Aug-2020"
"1635","DAINTREE RESIDENCE","TOH TUCK ROAD","Condominium","21","RCR","99 yrs lease commencing from 2017","New Sale","1","1175840","-","710","Strata","01 to 05","1655","Aug-2020"
"1636","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1449000","-","721","Strata","01 to 05","2009","Aug-2020"
"1637","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1465000","-","721","Strata","06 to 10","2031","Aug-2020"
"1638","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1112000","-","570","Strata","01 to 05","1949","Aug-2020"
"1639","MONT BOTANIK RESIDENCE","JALAN REMAJA","Condominium","23","OCR","Freehold","New Sale","1","1280000","-","775","Strata","06 to 10","1652","Aug-2020"
"1640","MONT BOTANIK RESIDENCE","JALAN REMAJA","Condominium","23","OCR","Freehold","New Sale","1","1260000","-","775","Strata","01 to 05","1626","Aug-2020"
"1641","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","927000","-","474","Strata","01 to 05","1957","Aug-2020"
"1642","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1142000","-","570","Strata","01 to 05","2002","Aug-2020"
"1643","DAINTREE RESIDENCE","TOH TUCK ROAD","Condominium","21","RCR","99 yrs lease commencing from 2017","New Sale","1","1328810","-","775","Strata","01 to 05","1715","Aug-2020"
"1644","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1947000","-","1119","Strata","01 to 05","1739","Aug-2020"
"1645","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1103000","-","570","Strata","01 to 05","1933","Aug-2020"
"1646","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","905000","-","474","Strata","06 to 10","1911","Aug-2020"
"1647","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1575000","-","764","Strata","06 to 10","2061","Aug-2020"
"1648","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","2435000","-","1302","Strata","01 to 05","1870","Aug-2020"
"1649","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","2391000","-","1281","Strata","01 to 05","1867","Aug-2020"
"1650","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1361000","-","721","Strata","01 to 05","1887","Aug-2020"
"1651","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1456000","-","721","Strata","06 to 10","2019","Aug-2020"
"1652","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1412000","-","721","Strata","01 to 05","1958","Aug-2020"
"1653","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1402000","-","721","Strata","01 to 05","1944","Aug-2020"
"1654","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1489000","-","861","Strata","06 to 10","1729","Aug-2020"
"1655","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1456000","-","721","Strata","06 to 10","2019","Aug-2020"
"1656","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1430000","-","721","Strata","06 to 10","1983","Aug-2020"
"1657","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","978000","-","474","Strata","06 to 10","2065","Aug-2020"
"1658","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1898000","-","980","Strata","06 to 10","1938","Aug-2020"
"1659","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1408000","-","753","Strata","01 to 05","1869","Aug-2020"
"1660","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","2534000","-","1356","Strata","01 to 05","1868","Aug-2020"
"1661","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","2610000","-","1356","Strata","06 to 10","1924","Aug-2020"
"1662","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1419000","-","732","Strata","01 to 05","1939","Aug-2020"
"1663","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1351000","-","732","Strata","01 to 05","1846","Aug-2020"
"1664","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","880000","-","474","Strata","01 to 05","1858","Aug-2020"
"1665","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1152000","-","570","Strata","06 to 10","2019","Aug-2020"
"1666","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1057000","-","570","Strata","01 to 05","1853","Aug-2020"
"1667","DAINTREE RESIDENCE","TOH TUCK ROAD","Condominium","21","RCR","99 yrs lease commencing from 2017","New Sale","1","1432940","-","775","Strata","01 to 05","1849","Aug-2020"
"1668","DAINTREE RESIDENCE","TOH TUCK ROAD","Condominium","21","RCR","99 yrs lease commencing from 2017","New Sale","1","1431090","-","786","Strata","01 to 05","1821","Aug-2020"
"1669","DAINTREE RESIDENCE","TOH TUCK ROAD","Condominium","21","RCR","99 yrs lease commencing from 2017","New Sale","1","1680820","-","1055","Strata","01 to 05","1593","Aug-2020"
"1670","DAINTREE RESIDENCE","TOH TUCK ROAD","Condominium","21","RCR","99 yrs lease commencing from 2017","New Sale","1","1276280","-","775","Strata","01 to 05","1647","Aug-2020"
"1671","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1845000","-","947","Strata","01 to 05","1948","Aug-2020"
"1672","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","918000","-","474","Strata","01 to 05","1938","Aug-2020"
"1673","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","928000","-","474","Strata","01 to 05","1959","Aug-2020"
"1674","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","940000","-","474","Strata","06 to 10","1985","Aug-2020"
"1675","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1132000","-","570","Strata","01 to 05","1984","Aug-2020"
"1676","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1503000","-","721","Strata","06 to 10","2084","Aug-2020"
"1677","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1389000","-","721","Strata","01 to 05","1926","Aug-2020"
"1678","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","891000","-","474","Strata","01 to 05","1881","Aug-2020"
"1679","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1175000","-","570","Strata","06 to 10","2060","Aug-2020"
"1680","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","2080000","-","1076","Strata","01 to 05","1932","Aug-2020"
"1681","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1351000","-","721","Strata","01 to 05","1873","Aug-2020"
"1682","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1835000","-","947","Strata","01 to 05","1937","Aug-2020"
"1683","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1456000","-","732","Strata","01 to 05","1989","Aug-2020"
"1684","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1456000","-","732","Strata","01 to 05","1989","Aug-2020"
"1685","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1445000","-","732","Strata","01 to 05","1974","Aug-2020"
"1686","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","2483000","-","1281","Strata","01 to 05","1938","Aug-2020"
"1687","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1927000","-","1163","Strata","01 to 05","1658","Aug-2020"
"1688","VIEW AT KISMIS","LORONG KISMIS","Apartment","21","RCR","99 yrs lease commencing from 2019","New Sale","1","1480000","-","893","Strata","01 to 05","1657","Aug-2020"
"1689","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1914000","-","969","Strata","06 to 10","1976","Aug-2020"
"1690","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","2580000","-","1356","Strata","01 to 05","1902","Aug-2020"
"1691","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","2498020","-","1356","Strata","01 to 05","1842","Aug-2020"
"1692","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","2169000","-","1087","Strata","01 to 05","1995","Aug-2020"
"1693","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","2144000","-","1087","Strata","01 to 05","1972","Aug-2020"
"1694","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","2242000","-","1087","Strata","06 to 10","2062","Aug-2020"
"1695","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1349000","-","689","Strata","01 to 05","1958","Aug-2020"
"1696","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1331000","-","689","Strata","01 to 05","1932","Aug-2020"
"1697","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1238000","-","700","Strata","06 to 10","1769","Aug-2020"
"1698","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1104000","-","570","Strata","01 to 05","1935","Aug-2020"
"1699","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1135000","-","570","Strata","06 to 10","1990","Aug-2020"
"1700","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1159000","-","570","Strata","06 to 10","2032","Aug-2020"
"1701","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1113000","-","570","Strata","01 to 05","1951","Aug-2020"
"1702","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1803000","-","980","Strata","01 to 05","1841","Aug-2020"
"1703","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1420000","-","743","Strata","01 to 05","1912","Aug-2020"
"1704","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1456000","-","721","Strata","06 to 10","2019","Aug-2020"
"1705","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1389000","-","721","Strata","01 to 05","1926","Aug-2020"
"1706","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1468000","-","721","Strata","06 to 10","2036","Aug-2020"
"1707","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1499000","-","721","Strata","06 to 10","2079","Aug-2020"
"1708","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1430000","-","721","Strata","01 to 05","1983","Aug-2020"
"1709","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1440000","-","721","Strata","01 to 05","1997","Aug-2020"
"1710","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","2447000","-","1302","Strata","01 to 05","1879","Aug-2020"
"1711","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1789000","-","947","Strata","01 to 05","1889","Aug-2020"
"1712","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1798000","-","947","Strata","01 to 05","1898","Aug-2020"
"1713","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1427000","-","732","Strata","01 to 05","1950","Aug-2020"
"1714","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","2403000","-","1281","Strata","01 to 05","1876","Aug-2020"
"1715","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","2415000","-","1281","Strata","01 to 05","1885","Aug-2020"
"1716","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","2570000","-","1561","Strata","01 to 05","1647","Aug-2020"
"1717","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","2411000","-","1281","Strata","01 to 05","1882","Aug-2020"
"1718","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1825000","-","947","Strata","01 to 05","1927","Aug-2020"
"1719","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1338000","-","721","Strata","01 to 05","1855","Aug-2020"
"1720","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1432000","-","721","Strata","06 to 10","1986","Aug-2020"
"1721","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1341000","-","721","Strata","01 to 05","1859","Aug-2020"
"1722","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","923000","-","474","Strata","01 to 05","1949","Aug-2020"
"1723","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","880000","-","474","Strata","01 to 05","1858","Aug-2020"
"1724","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1351000","-","721","Strata","01 to 05","1873","Aug-2020"
"1725","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1410000","-","721","Strata","06 to 10","1955","Aug-2020"
"1726","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1098000","-","570","Strata","01 to 05","1925","Aug-2020"
"1727","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1129000","-","570","Strata","06 to 10","1979","Aug-2020"
"1728","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1882000","-","980","Strata","06 to 10","1921","Aug-2020"
"1729","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1147000","-","570","Strata","06 to 10","2011","Aug-2020"
"1730","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1863000","-","969","Strata","01 to 05","1923","Aug-2020"
"1731","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1887000","-","969","Strata","06 to 10","1948","Aug-2020"
"1732","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1839000","-","969","Strata","01 to 05","1898","Aug-2020"
"1733","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1900000","-","969","Strata","06 to 10","1961","Aug-2020"
