"S/N","Project Name","Street Name","Type","Postal District","Market Segment","Tenure","Type of Sale","No. of Units","Price ($)","Nett Price ($)","Area (Sqft)","Type of Area","Floor Level","Unit Price ($psf)","Date of Sale"
"1","RIVERBANK @ FERNVALE","FERNVALE CLOSE","Condominium","28","OCR","99 yrs lease commencing from 2013","Resale","1","1140000","-","1044","Strata","16 to 20","1092","Jan-2021"
"2","THE GREENWICH","SELETAR ROAD","Condominium","28","OCR","99 yrs lease commencing from 2009","Resale","1","866244","-","883","Strata","01 to 05","981","Jan-2021"
"3","YISHUN EMERALD","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 1998","Resale","1","850000","-","1152","Strata","11 to 15","738","Jan-2021"
"4","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","778000","-","743","Strata","21 to 25","1048","Jan-2021"
"5","CANBERRA RESIDENCES","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 2010","Resale","1","1292500","-","1528","Strata","01 to 05","846","Jan-2021"
"6","THE GREENWICH","SELETAR ROAD","Condominium","28","OCR","99 yrs lease commencing from 2009","Resale","1","880000","-","883","Strata","01 to 05","997","Jan-2021"
"7","YISHUN SAPPHIRE","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 1998","Resale","1","880000","-","1206","Strata","06 to 10","730","Jan-2021"
"8","NIM GARDENS","NIM ROAD","Condominium","28","OCR","Freehold","Resale","1","1700000","-","1830","Strata","06 to 10","929","Jan-2021"
"9","H2O RESIDENCES","FERNVALE LINK","Condominium","28","OCR","99 yrs lease commencing from 2010","Resale","1","1270000","-","1195","Strata","01 to 05","1063","Jan-2021"
"10","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","582000","-","452","Strata","01 to 05","1287","Jan-2021"
"11","SELETARIS","SEMBAWANG ROAD","Condominium","27","OCR","Freehold","Resale","1","1120000","-","1324","Strata","01 to 05","846","Jan-2021"
"12","EIGHT COURTYARDS","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 2010","Resale","1","560000","-","452","Strata","06 to 10","1239","Jan-2021"
"13","YISHUN SAPPHIRE","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 1998","Resale","1","940000","-","1195","Strata","11 to 15","787","Jan-2021"
"14","SUNRISE GARDENS","SUNRISE AVENUE","Condominium","28","OCR","99 yrs lease commencing from 1995","Resale","1","1088000","-","1464","Strata","01 to 05","743","Jan-2021"
"15","THE MILTONIA RESIDENCES","MILTONIA CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2010","Resale","1","930000","-","990","Strata","01 to 05","939","Jan-2021"
"16","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","735000","-","570","Strata","06 to 10","1288","Jan-2021"
"17","EIGHT COURTYARDS","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 2010","Resale","1","820000","-","861","Strata","06 to 10","952","Jan-2021"
"18","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","1043000","-","980","Strata","01 to 05","1065","Jan-2021"
"19","THE MILTONIA RESIDENCES","MILTONIA CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2010","Resale","1","828000","-","861","Strata","01 to 05","962","Jan-2021"
"20","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","1050000","-","850","Strata","21 to 25","1235","Jan-2021"
"21","NIM GARDENS","NIM ROAD","Condominium","28","OCR","Freehold","Resale","1","1660000","-","1830","Strata","06 to 10","907","Jan-2021"
"22","SELETAR SPRINGS CONDOMINIUM","GERALD DRIVE","Condominium","28","OCR","99 yrs lease commencing from 1997","Resale","1","1580000","-","2067","Strata","01 to 05","765","Dec-2020"
"23","SELETARIS","SEMBAWANG ROAD","Condominium","27","OCR","Freehold","Resale","1","1200000","-","1378","Strata","01 to 05","871","Dec-2020"
"24","GRANDE VISTA","CACTUS DRIVE","Condominium","28","OCR","999 yrs lease commencing from 1886","Resale","1","1420000","-","1367","Strata","01 to 05","1039","Dec-2020"
"25","SELETAR SPRINGS CONDOMINIUM","GERALD DRIVE","Condominium","28","OCR","99 yrs lease commencing from 1997","Resale","1","980000","-","1302","Strata","01 to 05","752","Dec-2020"
"26","THE ESTUARY","YISHUN AVENUE 1","Condominium","27","OCR","99 yrs lease commencing from 2008","Resale","1","590000","-","592","Strata","01 to 05","997","Dec-2020"
"27","SKIES MILTONIA","MILTONIA CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2012","Resale","1","1180000","-","1130","Strata","11 to 15","1044","Dec-2020"
"28","SELETAR SPRINGS CONDOMINIUM","GERALD DRIVE","Condominium","28","OCR","99 yrs lease commencing from 1997","Resale","1","1172000","-","1496","Strata","01 to 05","783","Dec-2020"
"29","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","958000","-","872","Strata","01 to 05","1099","Dec-2020"
"30","YISHUN EMERALD","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 1998","Resale","1","920000","-","1152","Strata","11 to 15","799","Dec-2020"
"31","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","762000","-","581","Strata","11 to 15","1311","Dec-2020"
"32","THE NAUTICAL","JALAN SENDUDOK","Condominium","27","OCR","99 yrs lease commencing from 2011","Resale","1","988888","-","1119","Strata","01 to 05","883","Dec-2020"
"33","SKIES MILTONIA","MILTONIA CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2012","Resale","1","1120000","-","1076","Strata","11 to 15","1041","Dec-2020"
"34","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","Resale","1","731000","-","689","Strata","01 to 05","1061","Dec-2020"
"35","SELETAR SPRINGS CONDOMINIUM","GERALD DRIVE","Condominium","28","OCR","99 yrs lease commencing from 1997","Resale","1","1420000","-","2077","Strata","01 to 05","684","Dec-2020"
"36","RIVERBANK @ FERNVALE","FERNVALE CLOSE","Condominium","28","OCR","99 yrs lease commencing from 2013","Resale","1","1268888","-","1044","Strata","16 to 20","1215","Dec-2020"
"37","YISHUN EMERALD","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 1998","Resale","1","835000","-","1206","Strata","06 to 10","693","Dec-2020"
"38","NORTHWOOD","JALAN MATA AYER","Condominium","27","OCR","Freehold","Resale","1","1638888","-","1991","Strata","01 to 05","823","Dec-2020"
"39","THE ESTUARY","YISHUN AVENUE 1","Condominium","27","OCR","99 yrs lease commencing from 2008","Resale","1","645000","-","592","Strata","11 to 15","1089","Dec-2020"
"40","SELETAR PARK RESIDENCE","SELETAR ROAD","Condominium","28","OCR","99 yrs lease commencing from 2011","Resale","1","1215000","-","1507","Strata","01 to 05","806","Dec-2020"
"41","EUPHONY GARDENS","JALAN MATA AYER","Condominium","27","OCR","99 yrs lease commencing from 1998","Resale","1","1100000","-","2196","Strata","01 to 05","501","Dec-2020"
"42","SUNRISE GARDENS","SUNRISE AVENUE","Condominium","28","OCR","99 yrs lease commencing from 1995","Resale","1","1450000","-","2034","Strata","01 to 05","713","Dec-2020"
"43","RIVERTREES RESIDENCES","FERNVALE CLOSE","Apartment","28","OCR","99 yrs lease commencing from 2013","Resale","1","748000","-","581","Strata","11 to 15","1287","Dec-2020"
"44","THE SENSORIA","JALAN ULU SEMBAWANG","Condominium","27","OCR","Freehold","Resale","1","1758000","-","2282","Strata","01 to 05","770","Dec-2020"
"45","SELETARIS","SEMBAWANG ROAD","Condominium","27","OCR","Freehold","Resale","1","1720000","-","1981","Strata","01 to 05","868","Dec-2020"
"46","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","Condominium","27","OCR","99 yrs lease commencing from 1991","Resale","1","848000","-","1141","Strata","06 to 10","743","Dec-2020"
"47","RIVERBANK @ FERNVALE","FERNVALE CLOSE","Condominium","28","OCR","99 yrs lease commencing from 2013","Resale","1","1430000","-","1238","Strata","06 to 10","1155","Dec-2020"
"48","YISHUN SAPPHIRE","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 1998","Resale","1","728000","-","958","Strata","11 to 15","760","Dec-2020"
"49","YISHUN EMERALD","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 1998","Resale","1","1038000","-","1378","Strata","06 to 10","753","Dec-2020"
"50","YISHUN SAPPHIRE","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 1998","Resale","1","910000","-","1216","Strata","06 to 10","748","Dec-2020"
"51","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","980000","-","947","Strata","21 to 25","1035","Dec-2020"
"52","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","1220000","-","980","Strata","06 to 10","1246","Dec-2020"
"53","CANBERRA RESIDENCES","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 2010","Resale","1","1540000","-","1938","Strata","01 to 05","795","Dec-2020"
"54","YISHUN SAPPHIRE","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 1998","Resale","1","1070000","-","1378","Strata","11 to 15","777","Dec-2020"
"55","H2O RESIDENCES","FERNVALE LINK","Condominium","28","OCR","99 yrs lease commencing from 2010","Resale","1","1150000","-","1130","Strata","01 to 05","1018","Dec-2020"
"56","THE NAUTICAL","JALAN SENDUDOK","Condominium","27","OCR","99 yrs lease commencing from 2011","Resale","1","552000","-","441","Strata","01 to 05","1251","Dec-2020"
"57","YISHUN EMERALD","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 1998","Resale","1","945000","-","1378","Strata","11 to 15","686","Dec-2020"
"58","YISHUN EMERALD","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 1998","Resale","1","755000","-","958","Strata","11 to 15","788","Dec-2020"
"59","SELETARIS","SEMBAWANG ROAD","Condominium","27","OCR","Freehold","Resale","1","965000","-","1163","Strata","01 to 05","830","Dec-2020"
"60","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","839000","-","667","Strata","11 to 15","1257","Dec-2020"
"61","RIVERBANK @ FERNVALE","FERNVALE CLOSE","Condominium","28","OCR","99 yrs lease commencing from 2013","Resale","1","648000","-","538","Strata","01 to 05","1204","Dec-2020"
"62","SELETAR SPRINGS CONDOMINIUM","GERALD DRIVE","Condominium","28","OCR","99 yrs lease commencing from 1997","Resale","1","1260000","-","1582","Strata","01 to 05","796","Dec-2020"
"63","GRANDE VISTA","CACTUS DRIVE","Condominium","28","OCR","999 yrs lease commencing from 1886","Resale","1","1795000","-","1636","Strata","06 to 10","1097","Dec-2020"
"64","EIGHT COURTYARDS","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 2010","Resale","1","1200000","-","1152","Strata","11 to 15","1042","Dec-2020"
"65","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","875000","-","710","Strata","16 to 20","1232","Dec-2020"
"66","H2O RESIDENCES","FERNVALE LINK","Condominium","28","OCR","99 yrs lease commencing from 2010","Resale","1","850000","-","883","Strata","01 to 05","963","Dec-2020"
"67","THE MILTONIA RESIDENCES","MILTONIA CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2010","Resale","1","1030000","-","1173","Strata","01 to 05","878","Dec-2020"
"68","THE ESTUARY","YISHUN AVENUE 1","Condominium","27","OCR","99 yrs lease commencing from 2008","Resale","1","1580000","-","1528","Strata","11 to 15","1034","Dec-2020"
"69","THE GREENWICH","SELETAR ROAD","Condominium","28","OCR","99 yrs lease commencing from 2009","Resale","1","870000","-","904","Strata","01 to 05","962","Dec-2020"
"70","H2O RESIDENCES","FERNVALE LINK","Condominium","28","OCR","99 yrs lease commencing from 2010","Resale","1","1518000","-","1378","Strata","01 to 05","1102","Dec-2020"
"71","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","Condominium","27","OCR","99 yrs lease commencing from 1991","Resale","1","1165000","-","1572","Strata","11 to 15","741","Dec-2020"
"72","EIGHT COURTYARDS","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 2010","Resale","1","530000","-","549","Strata","01 to 05","965","Dec-2020"
"73","THE MILTONIA RESIDENCES","MILTONIA CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2010","Resale","1","950000","-","1023","Strata","01 to 05","929","Dec-2020"
"74","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","Condominium","27","OCR","99 yrs lease commencing from 1991","Resale","1","1350000","-","1733","Strata","11 to 15","779","Dec-2020"
"75","RIVERBANK @ FERNVALE","FERNVALE CLOSE","Condominium","28","OCR","99 yrs lease commencing from 2013","Resale","1","1150000","-","1055","Strata","11 to 15","1090","Nov-2020"
"76","YISHUN SAPPHIRE","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 1998","Resale","1","920000","-","1195","Strata","06 to 10","770","Nov-2020"
"77","THE MILTONIA RESIDENCES","MILTONIA CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2010","Resale","1","888000","-","990","Strata","01 to 05","897","Nov-2020"
"78","RIVERTREES RESIDENCES","FERNVALE CLOSE","Apartment","28","OCR","99 yrs lease commencing from 2013","Resale","1","790000","-","721","Strata","16 to 20","1095","Nov-2020"
"79","SELETAR SPRINGS CONDOMINIUM","GERALD DRIVE","Condominium","28","OCR","99 yrs lease commencing from 1997","Resale","1","960000","-","1335","Strata","01 to 05","719","Nov-2020"
"80","EUPHONY GARDENS","JALAN MATA AYER","Condominium","27","OCR","99 yrs lease commencing from 1998","Resale","1","650000","-","764","Strata","01 to 05","851","Nov-2020"
"81","SUNRISE GARDENS","SUNRISE AVENUE","Condominium","28","OCR","99 yrs lease commencing from 1995","Resale","1","795000","-","1033","Strata","01 to 05","769","Nov-2020"
"82","RIVERBANK @ FERNVALE","FERNVALE CLOSE","Condominium","28","OCR","99 yrs lease commencing from 2013","Resale","1","778000","-","689","Strata","16 to 20","1129","Nov-2020"
"83","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","755000","-","592","Strata","21 to 25","1275","Nov-2020"
"84","H2O RESIDENCES","FERNVALE LINK","Condominium","28","OCR","99 yrs lease commencing from 2010","Resale","1","1550000","-","1593","Strata","01 to 05","973","Nov-2020"
"85","YISHUN SAPPHIRE","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 1998","Resale","1","1020000","-","1324","Strata","11 to 15","770","Nov-2020"
"86","EIGHT COURTYARDS","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 2010","Resale","1","885888","-","861","Strata","11 to 15","1029","Nov-2020"
"87","EUPHONY GARDENS","JALAN MATA AYER","Condominium","27","OCR","99 yrs lease commencing from 1998","Resale","1","828000","-","1281","Strata","01 to 05","646","Nov-2020"
"88","RIVERTREES RESIDENCES","FERNVALE CLOSE","Apartment","28","OCR","99 yrs lease commencing from 2013","Resale","1","1500000","-","1270","Strata","21 to 25","1181","Nov-2020"
"89","THE ESTUARY","YISHUN AVENUE 1","Condominium","27","OCR","99 yrs lease commencing from 2008","Resale","1","865000","-","926","Strata","11 to 15","934","Nov-2020"
"90","THE ESTUARY","YISHUN AVENUE 1","Condominium","27","OCR","99 yrs lease commencing from 2008","Resale","1","1440000","-","1528","Strata","01 to 05","942","Nov-2020"
"91","SELETARIS","SEMBAWANG ROAD","Condominium","27","OCR","Freehold","Resale","1","1200000","-","1346","Strata","01 to 05","892","Nov-2020"
"92","YISHUN EMERALD","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 1998","Resale","1","1050000","-","1399","Strata","06 to 10","750","Nov-2020"
"93","SERENITY PARK","TAMARIND ROAD","Condominium","28","OCR","Freehold","Resale","1","1438888","-","1324","Strata","01 to 05","1087","Nov-2020"
"94","YISHUN SAPPHIRE","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 1998","Resale","1","910000","-","1216","Strata","01 to 05","748","Nov-2020"
"95","RIVERBANK @ FERNVALE","FERNVALE CLOSE","Condominium","28","OCR","99 yrs lease commencing from 2013","Resale","1","1380000","-","1238","Strata","06 to 10","1115","Nov-2020"
"96","THE MILTONIA RESIDENCES","MILTONIA CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2010","Resale","1","1138888","-","1141","Strata","01 to 05","998","Nov-2020"
"97","SELETARIS","SEMBAWANG ROAD","Condominium","27","OCR","Freehold","Resale","1","1215000","-","1346","Strata","01 to 05","903","Nov-2020"
"98","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","Condominium","27","OCR","99 yrs lease commencing from 1991","Resale","1","820000","-","1141","Strata","06 to 10","719","Nov-2020"
"99","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","1680000","-","1421","Strata","16 to 20","1182","Nov-2020"
"100","RIVERTREES RESIDENCES","FERNVALE CLOSE","Apartment","28","OCR","99 yrs lease commencing from 2013","Resale","1","848888","-","700","Strata","11 to 15","1213","Nov-2020"
"101","H2O RESIDENCES","FERNVALE LINK","Condominium","28","OCR","99 yrs lease commencing from 2010","Resale","1","1248000","-","1130","Strata","16 to 20","1104","Nov-2020"
"102","RIVERBANK @ FERNVALE","FERNVALE CLOSE","Condominium","28","OCR","99 yrs lease commencing from 2013","Resale","1","783000","-","689","Strata","16 to 20","1137","Nov-2020"
"103","YISHUN EMERALD","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 1998","Resale","1","855000","-","1184","Strata","11 to 15","722","Nov-2020"
"104","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","735000","-","570","Strata","06 to 10","1288","Nov-2020"
"105","THE MILTONIA RESIDENCES","MILTONIA CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2010","Resale","1","625000","-","592","Strata","01 to 05","1056","Nov-2020"
"106","H2O RESIDENCES","FERNVALE LINK","Condominium","28","OCR","99 yrs lease commencing from 2010","Resale","1","915000","-","883","Strata","16 to 20","1037","Nov-2020"
"107","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","Resale","1","755000","-","689","Strata","01 to 05","1096","Nov-2020"
"108","THE MILTONIA RESIDENCES","MILTONIA CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2010","Resale","1","775000","-","840","Strata","01 to 05","923","Nov-2020"
"109","EUPHONY GARDENS","JALAN MATA AYER","Condominium","27","OCR","99 yrs lease commencing from 1998","Resale","1","960000","-","1464","Strata","01 to 05","656","Nov-2020"
"110","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","800000","-","667","Strata","01 to 05","1199","Nov-2020"
"111","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","960000","-","872","Strata","01 to 05","1101","Nov-2020"
"112","RIVERBANK @ FERNVALE","FERNVALE CLOSE","Condominium","28","OCR","99 yrs lease commencing from 2013","Resale","1","1185000","-","1055","Strata","11 to 15","1123","Nov-2020"
"113","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","1000000","-","893","Strata","06 to 10","1119","Nov-2020"
"114","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","880000","-","700","Strata","06 to 10","1258","Nov-2020"
"115","THE ESTUARY","YISHUN AVENUE 1","Condominium","27","OCR","99 yrs lease commencing from 2008","Resale","1","1480000","-","1528","Strata","06 to 10","968","Nov-2020"
"116","SKIES MILTONIA","MILTONIA CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2012","Resale","1","965000","-","969","Strata","01 to 05","996","Nov-2020"
"117","THE WISTERIA","YISHUN RING ROAD","Apartment","27","OCR","99 yrs lease commencing from 2015","Resale","1","565000","-","441","Strata","06 to 10","1280","Nov-2020"
"118","THE ESTUARY","YISHUN AVENUE 1","Condominium","27","OCR","99 yrs lease commencing from 2008","Resale","1","1280000","-","1302","Strata","11 to 15","983","Nov-2020"
"119","THE ESTUARY","YISHUN AVENUE 1","Condominium","27","OCR","99 yrs lease commencing from 2008","Resale","1","870000","-","926","Strata","06 to 10","940","Nov-2020"
"120","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","Condominium","27","OCR","99 yrs lease commencing from 1991","Resale","1","640000","-","872","Strata","01 to 05","734","Nov-2020"
"121","YISHUN EMERALD","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 1998","Resale","1","910000","-","1313","Strata","01 to 05","693","Nov-2020"
"122","THE ESTUARY","YISHUN AVENUE 1","Condominium","27","OCR","99 yrs lease commencing from 2008","Resale","1","1180000","-","1184","Strata","06 to 10","997","Nov-2020"
"123","YISHUN EMERALD","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 1998","Resale","1","1050000","-","1346","Strata","11 to 15","780","Nov-2020"
"124","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","628000","-","452","Strata","11 to 15","1389","Nov-2020"
"125","H2O RESIDENCES","FERNVALE LINK","Condominium","28","OCR","99 yrs lease commencing from 2010","Resale","1","840000","-","883","Strata","01 to 05","952","Nov-2020"
"126","THE GREENWICH","SELETAR ROAD","Condominium","28","OCR","99 yrs lease commencing from 2009","Resale","1","1500000","-","1475","Strata","01 to 05","1017","Nov-2020"
"127","SKIES MILTONIA","MILTONIA CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2012","Resale","1","555000","-","484","Strata","01 to 05","1146","Oct-2020"
"128","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","Resale","1","1730000","-","1098","Strata","06 to 10","1576","Oct-2020"
"129","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","615000","-","452","Strata","06 to 10","1360","Oct-2020"
"130","CANBERRA RESIDENCES","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 2010","Resale","1","785000","-","904","Strata","01 to 05","868","Oct-2020"
"131","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","591000","-","441","Strata","11 to 15","1339","Oct-2020"
"132","EUPHONY GARDENS","JALAN MATA AYER","Condominium","27","OCR","99 yrs lease commencing from 1998","Resale","1","720000","-","1206","Strata","01 to 05","597","Oct-2020"
"133","SELETAR SPRINGS CONDOMINIUM","GERALD DRIVE","Condominium","28","OCR","99 yrs lease commencing from 1997","Resale","1","1200000","-","1636","Strata","01 to 05","733","Oct-2020"
"134","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","623000","-","452","Strata","21 to 25","1378","Oct-2020"
"135","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","780000","-","581","Strata","16 to 20","1342","Oct-2020"
"136","CANBERRA RESIDENCES","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 2010","Resale","1","785000","-","850","Strata","01 to 05","923","Oct-2020"
"137","YISHUN EMERALD","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 1998","Resale","1","1020000","-","1410","Strata","01 to 05","723","Oct-2020"
"138","EIGHT COURTYARDS","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 2010","Resale","1","1450000","-","1378","Strata","06 to 10","1052","Oct-2020"
"139","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","Resale","1","855000","-","549","Strata","06 to 10","1557","Oct-2020"
"140","THE GREENWICH","SELETAR ROAD","Condominium","28","OCR","99 yrs lease commencing from 2009","Resale","1","728000","-","603","Strata","01 to 05","1208","Oct-2020"
"141","CANBERRA RESIDENCES","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 2010","Resale","1","1450000","-","1905","Strata","01 to 05","761","Oct-2020"
"142","EIGHT COURTYARDS","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 2010","Resale","1","1118000","-","1087","Strata","06 to 10","1028","Oct-2020"
"143","YISHUN EMERALD","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 1998","Resale","1","950000","-","1324","Strata","11 to 15","718","Oct-2020"
"144","EUPHONY GARDENS","JALAN MATA AYER","Condominium","27","OCR","99 yrs lease commencing from 1998","Resale","1","838000","-","1152","Strata","01 to 05","728","Oct-2020"
"145","SKIES MILTONIA","MILTONIA CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2012","Resale","1","555000","-","484","Strata","01 to 05","1146","Oct-2020"
"146","RIVERTREES RESIDENCES","FERNVALE CLOSE","Apartment","28","OCR","99 yrs lease commencing from 2013","Resale","1","1510000","-","1206","Strata","11 to 15","1253","Oct-2020"
"147","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","810000","-","667","Strata","21 to 25","1214","Oct-2020"
"148","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","1020000","-","936","Strata","21 to 25","1089","Oct-2020"
"149","THE NAUTICAL","JALAN SENDUDOK","Condominium","27","OCR","99 yrs lease commencing from 2011","Resale","1","575000","-","570","Strata","01 to 05","1008","Oct-2020"
"150","D'BANYAN","JALAN SENDUDOK","Apartment","27","OCR","999 yrs lease commencing from 1885","Resale","1","865000","-","1119","Strata","01 to 05","773","Oct-2020"
"151","H2O RESIDENCES","FERNVALE LINK","Condominium","28","OCR","99 yrs lease commencing from 2010","Resale","1","850000","-","797","Strata","06 to 10","1067","Oct-2020"
"152","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","818000","-","667","Strata","01 to 05","1226","Oct-2020"
"153","THE SENSORIA","JALAN ULU SEMBAWANG","Condominium","27","OCR","Freehold","Resale","1","915000","-","1001","Strata","01 to 05","914","Oct-2020"
"154","YISHUN EMERALD","CANBERRA DRIVE","Condominium","27","OCR","99 yrs lease commencing from 1998","Resale","1","980000","-","1399","Strata","01 to 05","700","Oct-2020"
"155","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","Condominium","27","OCR","99 yrs lease commencing from 1991","Resale","1","650000","-","958","Strata","01 to 05","678","Oct-2020"
"156","THE MILTONIA RESIDENCES","MILTONIA CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2010","Resale","1","1250000","-","1528","Strata","01 to 05","818","Oct-2020"
"157","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","Condominium","27","OCR","99 yrs lease commencing from 1991","Resale","1","657000","-","958","Strata","01 to 05","686","Oct-2020"
"158","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","825000","-","678","Strata","21 to 25","1217","Oct-2020"
"159","HIGH PARK RESIDENCES","FERNVALE ROAD","Apartment","28","OCR","99 yrs lease commencing from 2014","Resale","1","1050000","-","893","Strata","21 to 25","1175","Oct-2020"
