"S/N","Project Name","Street Name","Type","Postal District","Market Segment","Tenure","Type of Sale","No. of Units","Price ($)","Nett Price ($)","Area (Sqft)","Type of Area","Floor Level","Unit Price ($psf)","Date of Sale"
"757","GUILIN VIEW","BUKIT BATOK STREET 52","Condominium","23","OCR","99 yrs lease commencing from 1996","Resale","1","990000","-","1399","Strata","01 to 05","707","Sep-2020"
"758","ROSEWOOD SUITES","ROSEWOOD DRIVE","Condominium","25","OCR","99 yrs lease commencing from 2008","Resale","1","845000","-","1098","Strata","01 to 05","770","Sep-2020"
"759","PARC VISTA","CORPORATION ROAD","Condominium","22","OCR","99 yrs lease commencing from 1995","Resale","1","888000","-","1055","Strata","06 to 10","842","Sep-2020"
"760","SPRINGDALE CONDOMINIUM","HINDHEDE WALK","Condominium","21","OCR","999 yrs lease commencing from 1877","Resale","1","1410000","-","1227","Strata","06 to 10","1149","Sep-2020"
"761","PINE GROVE","PINE GROVE","Condominium","21","RCR","99 yrs lease commencing from 1984","Resale","1","1650000","-","1755","Strata","06 to 10","940","Sep-2020"
"762","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","Condominium","23","OCR","99 yrs lease commencing from 1995","Resale","1","825000","-","1163","Strata","16 to 20","710","Sep-2020"
"763","ECO SANCTUARY","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2012","Resale","1","985000","-","775","Strata","16 to 20","1271","Sep-2020"
"764","SOUTHAVEN I","HINDHEDE WALK","Condominium","21","OCR","99 yrs lease commencing from 1994","Resale","1","1250000","-","1302","Strata","01 to 05","960","Sep-2020"
"765","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","Condominium","23","OCR","999 yrs lease commencing from 1882","Resale","1","1230000","-","1206","Strata","01 to 05","1020","Sep-2020"
"766","PARC OASIS","JURONG EAST AVENUE 1","Condominium","22","OCR","99 yrs lease commencing from 1991","Resale","1","945000","-","1076","Strata","16 to 20","878","Sep-2020"
"767","FLORIDIAN","BUKIT TIMAH ROAD","Condominium","21","RCR","Freehold","Resale","1","4022500","-","2357","Strata","06 to 10","1706","Sep-2020"
"768","NORTHVALE","CHOA CHU KANG LOOP","Apartment","23","OCR","99 yrs lease commencing from 1995","Resale","1","945000","-","1270","Strata","06 to 10","744","Aug-2020"
"769","HILLSTA","PHOENIX ROAD","Condominium","23","OCR","99 yrs lease commencing from 2011","Resale","1","620000","-","527","Strata","11 to 15","1175","Aug-2020"
"770","LAKEVILLE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2013","Resale","1","910000","-","635","Strata","01 to 05","1433","Aug-2020"
"771","HILLSTA","PHOENIX ROAD","Condominium","23","OCR","99 yrs lease commencing from 2011","Resale","1","608000","-","538","Strata","01 to 05","1130","Aug-2020"
"772","THE MAYFAIR","JURONG EAST STREET 32","Condominium","22","OCR","99 yrs lease commencing from 1996","Resale","1","840000","-","1055","Strata","01 to 05","796","Aug-2020"
"773","ASTOR GREEN","PINE GROVE","Condominium","21","RCR","99 yrs lease commencing from 1991","Resale","1","1800000","-","1572","Strata","01 to 05","1145","Aug-2020"
"774","THE SKYWOODS","DAIRY FARM HEIGHTS","Condominium","23","OCR","99 yrs lease commencing from 2012","Resale","1","1418888","-","1184","Strata","01 to 05","1198","Aug-2020"
"775","HILLVIEW GREEN","HUME AVENUE","Condominium","21","OCR","999 yrs lease commencing from 1883","Resale","1","1582000","-","1582","Strata","06 to 10","1000","Aug-2020"
"776","HILLINGTON GREEN","HILLVIEW AVENUE","Condominium","23","OCR","999 yrs lease commencing from 1883","Resale","1","1630000","-","1356","Strata","06 to 10","1202","Aug-2020"
"777","HILLION RESIDENCES","JELEBU ROAD","Apartment","23","OCR","99 yrs lease commencing from 2013","Resale","1","1910000","-","1356","Strata","16 to 20","1408","Aug-2020"
"778","THE TENNERY","WOODLANDS ROAD","Apartment","23","OCR","99 yrs lease commencing from 2010","Resale","1","670000","-","614","Strata","16 to 20","1092","Aug-2020"
"779","HILLINGTON GREEN","HILLVIEW AVENUE","Condominium","23","OCR","999 yrs lease commencing from 1883","Resale","1","1220000","-","990","Strata","01 to 05","1232","Aug-2020"
"780","FORESQUE RESIDENCES","PETIR ROAD","Condominium","23","OCR","99 yrs lease commencing from 2011","Resale","1","1388000","-","1184","Strata","06 to 10","1172","Aug-2020"
"781","CASABLANCA","ROSEWOOD DRIVE","Condominium","25","OCR","99 yrs lease commencing from 2001","Resale","1","845000","-","1119","Strata","11 to 15","755","Aug-2020"
"782","PARC ROSEWOOD","ROSEWOOD DRIVE","Condominium","25","OCR","99 yrs lease commencing from 2011","Resale","1","500000","-","431","Strata","01 to 05","1161","Aug-2020"
"783","SEASONS PARK","YIO CHU KANG ROAD","Condominium","26","OCR","99 yrs lease commencing from 1995","Resale","1","1250000","-","1292","Strata","01 to 05","968","Aug-2020"
"784","ECO SANCTUARY","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2012","Resale","1","920000","-","700","Strata","16 to 20","1315","Aug-2020"
"785","GARDENVISTA","DUNEARN ROAD","Condominium","21","RCR","99 yrs lease commencing from 1999","Resale","1","1660000","-","1173","Strata","06 to 10","1415","Aug-2020"
"786","MERAWOODS","HILLVIEW AVENUE","Condominium","23","OCR","999 yrs lease commencing from 1885","Resale","1","1400000","-","1346","Strata","06 to 10","1041","Aug-2020"
"787","IVORY HEIGHTS","JURONG EAST STREET 13","Condominium","22","OCR","100 yrs lease commencing from 1986","Resale","1","1575000","-","1701","Strata","16 to 20","926","Aug-2020"
"788","WOODGROVE CONDOMINIUM","WOODGROVE DRIVE","Condominium","25","OCR","99 yrs lease commencing from 1997","Resale","1","1030000","-","1550","Strata","01 to 05","665","Aug-2020"
"789","MAPLE WOODS","BUKIT TIMAH ROAD","Condominium","21","RCR","Freehold","Resale","1","2900000","-","1787","Strata","06 to 10","1623","Aug-2020"
"790","GUILIN VIEW","BUKIT BATOK STREET 52","Condominium","23","OCR","99 yrs lease commencing from 1996","Resale","1","1585000","-","2056","Strata","26 to 30","771","Aug-2020"
"791","HIGH OAK CONDOMINIUM","TOH TUCK ROAD","Condominium","21","RCR","99 yrs lease commencing from 1996","Resale","1","1160000","-","1152","Strata","01 to 05","1007","Aug-2020"
"792","SIGNATURE PARK","TOH TUCK ROAD","Condominium","21","RCR","Freehold","Resale","1","1260000","-","1055","Strata","01 to 05","1194","Aug-2020"
"793","KILAT COURT","LORONG KILAT","Apartment","21","RCR","Freehold","Resale","1","1950000","-","2110","Strata","01 to 05","924","Aug-2020"
"794","HILLSTA","PHOENIX ROAD","Condominium","23","OCR","99 yrs lease commencing from 2011","Resale","1","625000","-","527","Strata","16 to 20","1185","Aug-2020"
"795","PARC ROSEWOOD","ROSEWOOD DRIVE","Condominium","25","OCR","99 yrs lease commencing from 2011","Resale","1","508888","-","431","Strata","01 to 05","1182","Aug-2020"
"796","GUILIN VIEW","BUKIT BATOK STREET 52","Condominium","23","OCR","99 yrs lease commencing from 1996","Resale","1","1045000","-","1281","Strata","21 to 25","816","Aug-2020"
"797","FORESQUE RESIDENCES","PETIR ROAD","Condominium","23","OCR","99 yrs lease commencing from 2011","Resale","1","1650000","-","1432","Strata","06 to 10","1153","Aug-2020"
"798","THE CENTRIS","JURONG WEST CENTRAL 3","Apartment","22","OCR","99 yrs lease commencing from 2006","Resale","1","1380000","-","1302","Strata","06 to 10","1060","Aug-2020"
"799","THE CENTRIS","JURONG WEST CENTRAL 3","Apartment","22","OCR","99 yrs lease commencing from 2006","Resale","1","1180000","-","980","Strata","11 to 15","1205","Aug-2020"
"800","MAYSPRINGS","PETIR ROAD","Apartment","23","OCR","99 yrs lease commencing from 1994","Resale","1","1090000","-","1313","Strata","11 to 15","830","Aug-2020"
"801","HILLVIEW HEIGHTS","HILLVIEW AVENUE","Condominium","23","OCR","Freehold","Resale","1","1250000","-","980","Strata","01 to 05","1276","Aug-2020"
"802","SPRINGDALE CONDOMINIUM","HINDHEDE WALK","Condominium","21","OCR","999 yrs lease commencing from 1877","Resale","1","1150000","-","926","Strata","06 to 10","1242","Aug-2020"
"803","CASABLANCA","ROSEWOOD DRIVE","Condominium","25","OCR","99 yrs lease commencing from 2001","Resale","1","830000","-","1119","Strata","16 to 20","741","Aug-2020"
"804","YEWTEE RESIDENCES","CHOA CHU KANG NORTH 6","Apartment","23","OCR","99 yrs lease commencing from 2006","Resale","1","1150000","-","1238","Strata","06 to 10","929","Aug-2020"
"805","BULLION PARK","LENTOR LOOP","Condominium","26","OCR","Freehold","Resale","1","865000","-","807","Strata","06 to 10","1071","Aug-2020"
"806","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","Condominium","22","OCR","99 yrs lease commencing from 2010","Resale","1","1000000","-","721","Strata","11 to 15","1387","Aug-2020"
"807","PINE GROVE","PINE GROVE","Condominium","21","RCR","99 yrs lease commencing from 1984","Resale","1","1595000","-","1755","Strata","11 to 15","909","Aug-2020"
"808","HILLINGTON GREEN","HILLVIEW AVENUE","Condominium","23","OCR","999 yrs lease commencing from 1883","Resale","1","1650000","-","1356","Strata","06 to 10","1217","Aug-2020"
"809","TERRENE AT BUKIT TIMAH","JALAN JURONG KECHIL","Condominium","21","RCR","999 yrs lease commencing from 1885","Resale","1","1500000","-","1001","Strata","01 to 05","1498","Aug-2020"
"810","PARC PALAIS","HUME AVENUE","Condominium","21","OCR","Freehold","Resale","1","1200000","-","969","Strata","06 to 10","1239","Aug-2020"
"811","HILLSTA","PHOENIX ROAD","Condominium","23","OCR","99 yrs lease commencing from 2011","Resale","1","626000","-","570","Strata","16 to 20","1097","Aug-2020"
"812","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","Condominium","23","OCR","999 yrs lease commencing from 1882","Resale","1","1588888","-","1346","Strata","16 to 20","1181","Aug-2020"
"813","THE LANAI","HILLVIEW AVENUE","Condominium","23","OCR","999 yrs lease commencing from 1885","Resale","1","1650000","-","1302","Strata","06 to 10","1267","Aug-2020"
"814","MI CASA","CHOA CHU KANG AVENUE 3","Condominium","23","OCR","99 yrs lease commencing from 2008","Resale","1","1200000","-","1324","Strata","16 to 20","906","Aug-2020"
"815","THE TENNERY","WOODLANDS ROAD","Apartment","23","OCR","99 yrs lease commencing from 2010","Resale","1","920000","-","893","Strata","06 to 10","1030","Aug-2020"
"816","THE SKYWOODS","DAIRY FARM HEIGHTS","Condominium","23","OCR","99 yrs lease commencing from 2012","Resale","1","1710000","-","1346","Strata","01 to 05","1271","Aug-2020"
"817","HIGH OAK CONDOMINIUM","TOH TUCK ROAD","Condominium","21","RCR","99 yrs lease commencing from 1996","Resale","1","1168000","-","1152","Strata","01 to 05","1014","Aug-2020"
"818","ECO SANCTUARY","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2012","Resale","1","888000","-","700","Strata","21 to 25","1269","Aug-2020"
"819","LAKEPOINT CONDOMINIUM","LAKEPOINT DRIVE","Condominium","22","OCR","99 yrs lease commencing from 1983","Resale","1","1315000","-","1884","Strata","06 to 10","698","Aug-2020"
"820","HILLSTA","PHOENIX ROAD","Condominium","23","OCR","99 yrs lease commencing from 2011","Resale","1","630000","-","570","Strata","16 to 20","1104","Aug-2020"
"821","LAKEHOLMZ","CORPORATION ROAD","Condominium","22","OCR","99 yrs lease commencing from 2001","Resale","1","1315000","-","1507","Strata","11 to 15","873","Aug-2020"
"822","HILLINGTON GREEN","HILLVIEW AVENUE","Condominium","23","OCR","999 yrs lease commencing from 1883","Resale","1","1730000","-","1528","Strata","01 to 05","1132","Aug-2020"
"823","PINE GROVE","PINE GROVE","Condominium","21","RCR","99 yrs lease commencing from 1984","Resale","1","1010000","-","1173","Strata","01 to 05","861","Aug-2020"
"824","ECO SANCTUARY","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2012","Resale","1","970000","-","732","Strata","16 to 20","1325","Aug-2020"
"825","PANDAN VALLEY","PANDAN VALLEY","Condominium","21","RCR","Freehold","Resale","1","2695000","-","2142","Strata","06 to 10","1258","Aug-2020"
"826","THE LINEAR","UPPER BUKIT TIMAH ROAD","Apartment","23","OCR","999 yrs lease commencing from 1876","Resale","1","1715000","-","1765","Strata","06 to 10","972","Aug-2020"
"827","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","Apartment","23","OCR","99 yrs lease commencing from 1994","Resale","1","755000","-","1130","Strata","01 to 05","668","Aug-2020"
"828","SIGNATURE PARK","TOH TUCK ROAD","Condominium","21","RCR","Freehold","Resale","1","1380000","-","1055","Strata","06 to 10","1308","Aug-2020"
"829","REGENT GROVE","CHOA CHU KANG NORTH 7","Condominium","23","OCR","99 yrs lease commencing from 1997","Resale","1","815000","-","1259","Strata","11 to 15","647","Aug-2020"
"830","THE WARREN","CHOA CHU KANG LOOP","Condominium","23","OCR","99 yrs lease commencing from 2001","Resale","1","980000","-","1184","Strata","06 to 10","828","Aug-2020"
"831","THE HILLSIDE","UPPER BUKIT TIMAH ROAD","Condominium","21","OCR","Freehold","Resale","1","3250000","-","3240","Strata","06 to 10","1003","Aug-2020"
"832","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","Condominium","23","OCR","99 yrs lease commencing from 2000","Resale","1","770000","-","904","Strata","06 to 10","852","Aug-2020"
"833","TREE HOUSE","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2009","Resale","1","1228000","-","1152","Strata","11 to 15","1066","Aug-2020"
"834","CAVENDISH PARK","PINE GROVE","Condominium","21","RCR","99 yrs lease commencing from 1991","Resale","1","1550000","-","1313","Strata","11 to 15","1180","Aug-2020"
"835","THE HILLFORD","JALAN JURONG KECHIL","Apartment","21","RCR","60 yrs lease commencing from 2013","Resale","1","705000","-","657","Strata","01 to 05","1074","Aug-2020"
"836","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","Condominium","23","OCR","999 yrs lease commencing from 1882","Resale","1","1790000","-","1518","Strata","16 to 20","1179","Aug-2020"
"837","CAVENDISH PARK","PINE GROVE","Condominium","21","RCR","99 yrs lease commencing from 1991","Resale","1","1450000","-","1270","Strata","01 to 05","1142","Aug-2020"
"838","HILLVIEW RESIDENCE","HILLVIEW AVENUE","Condominium","23","OCR","999 yrs lease commencing from 1885","Resale","1","1300000","-","1259","Strata","06 to 10","1032","Aug-2020"
"839","THE CENTRIS","JURONG WEST CENTRAL 3","Apartment","22","OCR","99 yrs lease commencing from 2006","Resale","1","1388000","-","1227","Strata","11 to 15","1131","Aug-2020"
"840","ROOTS @ TRANSIT","TRANSIT ROAD","Apartment","26","OCR","99 yrs lease commencing from 2014","Resale","1","700000","-","592","Strata","01 to 05","1182","Aug-2020"
"841","NORTHVALE","CHOA CHU KANG LOOP","Apartment","23","OCR","99 yrs lease commencing from 1995","Resale","1","940000","-","1270","Strata","01 to 05","740","Aug-2020"
"842","MAYSPRINGS","PETIR ROAD","Apartment","23","OCR","99 yrs lease commencing from 1994","Resale","1","780000","-","807","Strata","11 to 15","966","Aug-2020"
"843","PARC ROSEWOOD","ROSEWOOD DRIVE","Condominium","25","OCR","99 yrs lease commencing from 2011","Resale","1","506000","-","431","Strata","01 to 05","1175","Aug-2020"
"844","TREE HOUSE","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2009","Resale","1","850000","-","797","Strata","11 to 15","1067","Aug-2020"
"845","GARDENVISTA","DUNEARN ROAD","Condominium","21","RCR","99 yrs lease commencing from 1999","Resale","1","1580000","-","1249","Strata","01 to 05","1265","Aug-2020"
"846","SPRINGDALE CONDOMINIUM","HINDHEDE WALK","Condominium","21","OCR","999 yrs lease commencing from 1877","Resale","1","1090000","-","926","Strata","01 to 05","1177","Aug-2020"
"847","TREE HOUSE","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2009","Resale","1","1400000","-","1249","Strata","21 to 25","1121","Aug-2020"
"848","PARC VISTA","CORPORATION ROAD","Condominium","22","OCR","99 yrs lease commencing from 1995","Resale","1","1450000","-","2034","Strata","06 to 10","713","Aug-2020"
"849","SHERWOOD TOWER","JALAN ANAK BUKIT","Apartment","21","RCR","99 yrs lease commencing from 1976","Resale","1","1500000","-","1830","Strata","11 to 15","820","Aug-2020"
"850","THE LINEAR","UPPER BUKIT TIMAH ROAD","Apartment","23","OCR","999 yrs lease commencing from 1876","Resale","1","1800000","-","1755","Strata","06 to 10","1026","Aug-2020"
"851","HONG HENG GARDEN","SEMBAWANG ROAD","Apartment","26","OCR","Freehold","Resale","1","1310000","-","2217","Strata","01 to 05","591","Aug-2020"
"852","THE HILLIER","HILLVIEW RISE","Apartment","23","OCR","99 yrs lease commencing from 2011","Resale","1","794000","-","624","Strata","21 to 25","1272","Aug-2020"
"853","SIGNATURE PARK","TOH TUCK ROAD","Condominium","21","RCR","Freehold","Resale","1","1230000","-","1023","Strata","01 to 05","1203","Aug-2020"
"854","MI CASA","CHOA CHU KANG AVENUE 3","Condominium","23","OCR","99 yrs lease commencing from 2008","Resale","1","1200000","-","1292","Strata","01 to 05","929","Aug-2020"
"855","SIGNATURE PARK","TOH TUCK ROAD","Condominium","21","RCR","Freehold","Resale","1","1350000","-","1055","Strata","06 to 10","1280","Aug-2020"
"856","THE NEXUS","BUKIT TIMAH ROAD","Condominium","21","RCR","Freehold","Resale","1","2540000","-","1485","Strata","06 to 10","1710","Aug-2020"
"857","SIGNATURE PARK","TOH TUCK ROAD","Condominium","21","RCR","Freehold","Resale","1","1930000","-","1421","Strata","06 to 10","1358","Aug-2020"
"858","MAPLE WOODS","BUKIT TIMAH ROAD","Condominium","21","RCR","Freehold","Resale","1","1580000","-","915","Strata","01 to 05","1727","Aug-2020"
"859","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","Condominium","23","OCR","999 yrs lease commencing from 1882","Resale","1","1770000","-","1518","Strata","01 to 05","1166","Aug-2020"
"860","ECO SANCTUARY","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2012","Resale","1","903000","-","667","Strata","16 to 20","1353","Aug-2020"
"861","MAYSPRINGS","PETIR ROAD","Apartment","23","OCR","99 yrs lease commencing from 1994","Resale","1","1338888","-","1550","Strata","16 to 20","864","Aug-2020"
"862","THE BROOKS I","SPRINGSIDE WALK","Apartment","26","OCR","Freehold","Resale","1","894000","-","603","Strata","01 to 05","1483","Aug-2020"
"863","THE TENNERY","WOODLANDS ROAD","Apartment","23","OCR","99 yrs lease commencing from 2010","Resale","1","725000","-","614","Strata","06 to 10","1182","Aug-2020"
"864","ECO SANCTUARY","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2012","Resale","1","875000","-","667","Strata","11 to 15","1311","Aug-2020"
"865","MAYSPRINGS","PETIR ROAD","Apartment","23","OCR","99 yrs lease commencing from 1994","Resale","1","1070000","-","1292","Strata","11 to 15","828","Aug-2020"
"866","TREE HOUSE","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2009","Resale","1","1335000","-","1249","Strata","01 to 05","1069","Aug-2020"
"867","THE PETALS","HILLVIEW AVENUE","Condominium","23","OCR","Freehold","Resale","1","2000000","-","3584","Strata","06 to 10","558","Aug-2020"
"868","PARC PALAIS","HUME AVENUE","Condominium","21","OCR","Freehold","Resale","1","1670000","-","1485","Strata","01 to 05","1124","Aug-2020"
"869","HILLVIEW 128","HILLVIEW AVENUE","Apartment","23","OCR","999 yrs lease commencing from 1885","Resale","1","945888","-","969","Strata","01 to 05","976","Aug-2020"
"870","MAYSPRINGS","PETIR ROAD","Apartment","23","OCR","99 yrs lease commencing from 1994","Resale","1","746800","-","818","Strata","06 to 10","913","Aug-2020"
"871","BULLION PARK","LENTOR LOOP","Condominium","26","OCR","Freehold","Resale","1","1418000","-","1259","Strata","01 to 05","1126","Aug-2020"
"872","BULLION PARK","LENTOR LOOP","Condominium","26","OCR","Freehold","Resale","1","1380000","-","1259","Strata","11 to 15","1096","Aug-2020"
"873","FLORIDIAN","BUKIT TIMAH ROAD","Condominium","21","RCR","Freehold","Resale","1","1720000","-","936","Strata","01 to 05","1837","Aug-2020"
"874","THE LAKESHORE","JURONG WEST STREET 41","Condominium","22","OCR","99 yrs lease commencing from 2002","Resale","1","960000","-","926","Strata","11 to 15","1037","Aug-2020"
"875","SOUTHAVEN II","HINDHEDE WALK","Condominium","21","OCR","999 yrs lease commencing from 1877","Resale","1","1780000","-","1485","Strata","01 to 05","1198","Aug-2020"
"876","SEASONS PARK","YIO CHU KANG ROAD","Condominium","26","OCR","99 yrs lease commencing from 1995","Resale","1","1180000","-","1292","Strata","11 to 15","914","Aug-2020"
"877","SHERWOOD CONDOMINIUM","JALAN JURONG KECHIL","Condominium","21","RCR","Freehold","Resale","1","1310000","-","1238","Strata","01 to 05","1058","Aug-2020"
"878","THE WARREN","CHOA CHU KANG LOOP","Condominium","23","OCR","99 yrs lease commencing from 2001","Resale","1","905000","-","1033","Strata","06 to 10","876","Aug-2020"
"879","PALM GARDENS","HONG SAN WALK","Condominium","23","OCR","99 yrs lease commencing from 1996","Resale","1","870000","-","1206","Strata","06 to 10","722","Aug-2020"
"880","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","Condominium","26","OCR","Freehold","Resale","1","1580000","-","1216","Strata","01 to 05","1299","Aug-2020"
"881","LAKEVILLE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2013","Resale","1","1880000","-","1302","Strata","11 to 15","1443","Aug-2020"
"882","CASTLE GREEN","YIO CHU KANG ROAD","Condominium","26","OCR","99 yrs lease commencing from 1993","Resale","1","1350000","-","1410","Strata","11 to 15","957","Aug-2020"
"883","HILLSTA","PHOENIX ROAD","Condominium","23","OCR","99 yrs lease commencing from 2011","Resale","1","588000","-","538","Strata","01 to 05","1093","Aug-2020"
"884","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","Condominium","23","OCR","999 yrs lease commencing from 1882","Resale","1","1700000","-","1518","Strata","06 to 10","1120","Aug-2020"
"885","REGENT GROVE","CHOA CHU KANG NORTH 7","Condominium","23","OCR","99 yrs lease commencing from 1997","Resale","1","830000","-","1259","Strata","06 to 10","659","Aug-2020"
"886","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","Condominium","23","OCR","99 yrs lease commencing from 2012","Resale","1","1700000","-","1249","Strata","11 to 15","1361","Aug-2020"
"887","MAPLE WOODS","BUKIT TIMAH ROAD","Condominium","21","RCR","Freehold","Resale","1","1520000","-","850","Strata","01 to 05","1787","Aug-2020"
"888","REGENT GROVE","CHOA CHU KANG NORTH 7","Condominium","23","OCR","99 yrs lease commencing from 1997","Resale","1","875000","-","1259","Strata","06 to 10","695","Aug-2020"
"889","THE HILLFORD","JALAN JURONG KECHIL","Apartment","21","RCR","60 yrs lease commencing from 2013","Resale","1","588000","-","506","Strata","01 to 05","1162","Aug-2020"
"890","PARC OASIS","JURONG EAST AVENUE 1","Condominium","22","OCR","99 yrs lease commencing from 1991","Resale","1","1125000","-","1227","Strata","01 to 05","917","Aug-2020"
"891","THE CREEK @ BUKIT","TOH TUCK ROAD","Condominium","21","RCR","Freehold","Resale","1","1960000","-","1249","Strata","01 to 05","1570","Aug-2020"
"892","BUKIT REGENCY","UPPER BUKIT TIMAH VIEW","Condominium","21","RCR","Freehold","Resale","1","1650000","-","1399","Strata","01 to 05","1179","Aug-2020"
"893","ESPA","CASHEW ROAD","Condominium","23","OCR","999 yrs lease commencing from 1882","Resale","1","1670000","-","1496","Strata","01 to 05","1116","Aug-2020"
"894","SIGNATURE PARK","TOH TUCK ROAD","Condominium","21","RCR","Freehold","Resale","1","1735000","-","1399","Strata","01 to 05","1240","Aug-2020"
"895","CASABLANCA","ROSEWOOD DRIVE","Condominium","25","OCR","99 yrs lease commencing from 2001","Resale","1","700000","-","904","Strata","11 to 15","774","Aug-2020"
"896","THE HILLIER","HILLVIEW RISE","Apartment","23","OCR","99 yrs lease commencing from 2011","Resale","1","1130000","-","807","Strata","11 to 15","1400","Aug-2020"
"897","SELANTING GREEN","JALAN SELANTING","Apartment","21","RCR","Freehold","Resale","1","1490000","-","1389","Strata","01 to 05","1073","Aug-2020"
"898","FORESQUE RESIDENCES","PETIR ROAD","Condominium","23","OCR","99 yrs lease commencing from 2011","Resale","1","1630000","-","1432","Strata","11 to 15","1139","Aug-2020"
"899","ECO SANCTUARY","CHESTNUT AVENUE","Condominium","23","OCR","99 yrs lease commencing from 2012","Resale","1","1130000","-","990","Strata","01 to 05","1141","Aug-2020"
"900","NOTTINGHILL SUITES","TOH TUCK ROAD","Apartment","21","RCR","Freehold","Resale","1","620000","-","398","Strata","01 to 05","1557","Aug-2020"
"901","HILLS TWOONE","HILLVIEW TERRACE","Apartment","23","OCR","Freehold","Resale","1","795000","-","581","Strata","01 to 05","1368","Aug-2020"
"902","THE CASCADIA","BUKIT TIMAH ROAD","Condominium","21","RCR","Freehold","Resale","1","2088000","-","1238","Strata","06 to 10","1687","Aug-2020"
"903","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","Condominium","23","OCR","99 yrs lease commencing from 1995","Resale","1","813000","-","1023","Strata","16 to 20","795","Aug-2020"
"904","THE BLOSSOMVALE","DUNEARN ROAD","Condominium","21","RCR","999 yrs lease commencing from 1884","Resale","1","2358888","-","1711","Strata","01 to 05","1378","Aug-2020"
"905","FORESQUE RESIDENCES","PETIR ROAD","Condominium","23","OCR","99 yrs lease commencing from 2011","Resale","1","1400000","-","1270","Strata","11 to 15","1102","Aug-2020"
"906","THE CENTRIS","JURONG WEST CENTRAL 3","Apartment","22","OCR","99 yrs lease commencing from 2006","Resale","1","1390000","-","1238","Strata","06 to 10","1123","Aug-2020"
"907","HILLVIEW PARK","HILLVIEW AVENUE","Condominium","23","OCR","Freehold","Resale","1","1630000","-","1432","Strata","06 to 10","1139","Aug-2020"
"908","HILLVIEW HEIGHTS","HILLVIEW AVENUE","Condominium","23","OCR","Freehold","Resale","1","1500000","-","1216","Strata","01 to 05","1233","Aug-2020"
"909","LAKEPOINT CONDOMINIUM","LAKEPOINT DRIVE","Condominium","22","OCR","99 yrs lease commencing from 1983","Resale","1","1290000","-","2077","Strata","06 to 10","621","Aug-2020"
"910","PARC PALAIS","HUME AVENUE","Condominium","21","OCR","Freehold","Resale","1","1530000","-","1356","Strata","06 to 10","1128","Aug-2020"
"911","HILLVIEW GREEN","HUME AVENUE","Condominium","21","OCR","999 yrs lease commencing from 1883","Resale","1","1680000","-","1615","Strata","06 to 10","1041","Aug-2020"
"912","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","Apartment","23","OCR","99 yrs lease commencing from 1994","Resale","1","885000","-","1130","Strata","06 to 10","783","Aug-2020"
"913","LAKESIDE TOWER","YUAN CHING ROAD","Apartment","22","OCR","99 yrs lease commencing from 1975","Resale","1","1090000","-","1970","Strata","16 to 20","553","Aug-2020"
"914","GARDENVISTA","DUNEARN ROAD","Condominium","21","RCR","99 yrs lease commencing from 1999","Resale","1","1575000","-","1130","Strata","06 to 10","1394","Aug-2020"
"915","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","Condominium","23","OCR","999 yrs lease commencing from 1882","Resale","1","1615000","-","1324","Strata","16 to 20","1220","Aug-2020"
"916","LAKEVILLE","JURONG LAKE LINK","Condominium","22","OCR","99 yrs lease commencing from 2013","Resale","1","968000","-","732","Strata","01 to 05","1322","Aug-2020"
"917","THE LANAI","HILLVIEW AVENUE","Condominium","23","OCR","999 yrs lease commencing from 1885","Resale","1","1294000","-","947","Strata","06 to 10","1366","Aug-2020"
"918","CENTURY MANSIONS","JALAN REMAJA","Apartment","23","OCR","Freehold","Resale","1","890000","-","915","Strata","06 to 10","973","Aug-2020"
