"S/N","Project Name","Street Name","Type","Postal District","Market Segment","Tenure","Type of Sale","No. of Units","Price ($)","Nett Price ($)","Area (Sqft)","Type of Area","Floor Level","Unit Price ($psf)","Date of Sale"
"3448","OLLOI","LORONG 101 CHANGI","Apartment","15","RCR","Freehold","New Sale","1","1754280","-","1023","Strata","01 to 05","1716","Mar-2020"
"3449","LE CRESCENDO","PAYA LEBAR ROAD","Condominium","14","RCR","Freehold","Resale","1","1765000","-","1658","Strata","01 to 05","1065","Mar-2020"
"3450","THE NCLAVE","LORONG N TELOK KURAU","Apartment","15","OCR","Freehold","Resale","1","1400000","-","1216","Strata","01 to 05","1151","Mar-2020"
"3451","SEASIDE RESIDENCES","SIGLAP LINK","Apartment","15","OCR","99 yrs lease commencing from 2016","New Sale","1","2038800","-","1087","Strata","16 to 20","1875","Mar-2020"
"3452","SEASIDE RESIDENCES","SIGLAP LINK","Apartment","15","OCR","99 yrs lease commencing from 2016","New Sale","1","1330800","-","678","Strata","21 to 25","1962","Mar-2020"
"3453","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","805000","-","420","Strata","16 to 20","1918","Mar-2020"
"3454","REGAL 35","LORONG 35 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","1900000","-","2788","Strata","06 to 10","682","Mar-2020"
"3455","THE ESTA","AMBER GARDENS","Condominium","15","RCR","Freehold","Resale","1","1780000","-","1001","Strata","01 to 05","1778","Mar-2020"
"3456","JUI RESIDENCES","SERANGOON ROAD","Apartment","12","RCR","Freehold","New Sale","1","1498238","-","893","Strata","11 to 15","1677","Mar-2020"
"3457","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1578000","-","1023","Strata","06 to 10","1543","Mar-2020"
"3458","STRATA","ESSEX ROAD","Apartment","11","CCR","Freehold","Resale","1","1730000","-","1066","Strata","16 to 20","1623","Mar-2020"
"3459","THE TRE VER","POTONG PASIR AVENUE 1","Condominium","13","RCR","99 yrs lease commencing from 2018","New Sale","1","1287000","-","743","Strata","16 to 20","1733","Mar-2020"
"3460","REZI 24","LORONG 24 GEYLANG","Apartment","14","RCR","Freehold","New Sale","1","808700","-","495","Strata","06 to 10","1633","Mar-2020"
"3461","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1577000","-","958","Strata","06 to 10","1646","Mar-2020"
"3462","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1243000","-","743","Strata","06 to 10","1674","Mar-2020"
"3463","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1144000","-","657","Strata","01 to 05","1742","Mar-2020"
"3464","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1223000","-","743","Strata","01 to 05","1647","Mar-2020"
"3465","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1247000","-","743","Strata","06 to 10","1679","Mar-2020"
"3466","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1245000","-","743","Strata","01 to 05","1676","Mar-2020"
"3467","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1255000","-","743","Strata","11 to 15","1690","Mar-2020"
"3468","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1613000","-","1023","Strata","11 to 15","1577","Mar-2020"
"3469","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1488000","-","926","Strata","11 to 15","1607","Mar-2020"
"3470","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1493000","-","915","Strata","01 to 05","1632","Mar-2020"
"3471","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1588000","-","1023","Strata","06 to 10","1553","Mar-2020"
"3472","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1277000","-","743","Strata","11 to 15","1719","Mar-2020"
"3473","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","988000","-","527","Strata","11 to 15","1873","Mar-2020"
"3474","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1552000","-","958","Strata","06 to 10","1620","Mar-2020"
"3475","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1273000","-","743","Strata","06 to 10","1714","Mar-2020"
"3476","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1493000","-","915","Strata","01 to 05","1632","Mar-2020"
"3477","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1277000","-","743","Strata","11 to 15","1719","Mar-2020"
"3478","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1737000","-","1033","Strata","06 to 10","1681","Mar-2020"
"3479","THE ANTARES","MATTAR ROAD","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1135112","-","689","Strata","01 to 05","1648","Mar-2020"
"3480","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1562000","-","958","Strata","06 to 10","1630","Mar-2020"
"3481","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1144000","-","635","Strata","11 to 15","1801","Mar-2020"
"3482","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1219000","-","743","Strata","01 to 05","1641","Mar-2020"
"3483","MEYERHOUSE","MEYER ROAD","Condominium","15","RCR","Freehold","New Sale","1","7617000","-","3240","Strata","01 to 05","2351","Mar-2020"
"3484","TEDGE","CHANGI ROAD","Apartment","14","OCR","Freehold","New Sale","1","1650000","-","1023","Strata","01 to 05","1614","Mar-2020"
"3485","TEDGE","CHANGI ROAD","Apartment","14","OCR","Freehold","New Sale","1","1283125","-","775","Strata","01 to 05","1656","Mar-2020"
"3486","77 @ EAST COAST","UPPER EAST COAST ROAD","Apartment","15","OCR","Freehold","New Sale","1","738000","-","409","Strata","01 to 05","1804","Mar-2020"
"3487","77 @ EAST COAST","UPPER EAST COAST ROAD","Apartment","15","OCR","Freehold","New Sale","1","1211000","-","700","Strata","01 to 05","1731","Mar-2020"
"3488","TEDGE","CHANGI ROAD","Apartment","14","OCR","Freehold","New Sale","1","1656200","-","980","Strata","01 to 05","1691","Mar-2020"
"3489","TEDGE","CHANGI ROAD","Apartment","14","OCR","Freehold","New Sale","1","1553400","-","990","Strata","01 to 05","1569","Mar-2020"
"3490","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1257000","-","743","Strata","06 to 10","1692","Mar-2020"
"3491","THE WOODLEIGH RESIDENCES","BIDADARI PARK DRIVE","Apartment","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1219000","-","667","Strata","06 to 10","1827","Mar-2020"
"3492","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","859000","-","452","Strata","16 to 20","1900","Mar-2020"
"3493","THE WOODLEIGH RESIDENCES","BIDADARI PARK DRIVE","Apartment","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1195000","-","667","Strata","06 to 10","1791","Mar-2020"
"3494","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","985000","-","527","Strata","11 to 15","1868","Mar-2020"
"3495","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1607000","-","958","Strata","11 to 15","1677","Mar-2020"
"3496","AMBER PARK","AMBER GARDENS","Condominium","15","RCR","Freehold","New Sale","1","1727730","-","700","Strata","11 to 15","2469","Mar-2020"
"3497","THE TRE VER","POTONG PASIR AVENUE 1","Condominium","13","RCR","99 yrs lease commencing from 2018","New Sale","1","1125000","-","689","Strata","06 to 10","1633","Mar-2020"
"3498","TEDGE","CHANGI ROAD","Apartment","14","OCR","Freehold","New Sale","1","1867000","-","1238","Strata","01 to 05","1508","Mar-2020"
"3499","TEDGE","CHANGI ROAD","Apartment","14","OCR","Freehold","New Sale","1","1562400","-","990","Strata","01 to 05","1578","Mar-2020"
"3500","TEDGE","CHANGI ROAD","Apartment","14","OCR","Freehold","New Sale","1","1544400","-","990","Strata","01 to 05","1560","Mar-2020"
"3501","TEDGE","CHANGI ROAD","Apartment","14","OCR","Freehold","New Sale","1","1275125","-","775","Strata","01 to 05","1645","Mar-2020"
"3502","SEASIDE RESIDENCES","SIGLAP LINK","Apartment","15","OCR","99 yrs lease commencing from 2016","New Sale","1","2158800","-","1259","Strata","06 to 10","1714","Mar-2020"
"3503","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1498000","-","926","Strata","11 to 15","1618","Mar-2020"
"3504","77 @ EAST COAST","UPPER EAST COAST ROAD","Apartment","15","OCR","Freehold","New Sale","1","1125000","-","667","Strata","01 to 05","1686","Mar-2020"
"3505","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1508000","-","926","Strata","16 to 20","1629","Mar-2020"
"3506","NOVENA COURT","JALAN NOVENA BARAT","Apartment","11","CCR","Freehold","Resale","1","1080000","-","861","Strata","01 to 05","1254","Mar-2020"
"3507","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1612000","-","958","Strata","16 to 20","1683","Mar-2020"
"3508","AIRSTREAM","ST. MICHAEL'S ROAD","Apartment","12","RCR","Freehold","Resale","1","650000","-","495","Strata","11 to 15","1313","Mar-2020"
"3509","WORTHINGTON","BUTTERWORTH LANE","Apartment","15","RCR","Freehold","Resale","1","1260000","-","969","Strata","06 to 10","1301","Mar-2020"
"3510","LA SUISSE","SWISS VIEW","Condominium","11","CCR","999 yrs lease commencing from 1878","Resale","1","2250000","-","2131","Strata","01 to 05","1056","Mar-2020"
"3511","THE SHORE RESIDENCES","AMBER ROAD","Condominium","15","RCR","103 yrs lease commencing from 2009","Resale","1","1586000","-","1055","Strata","06 to 10","1503","Mar-2020"
"3512","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1177000","-","753","Strata","16 to 20","1562","Mar-2020"
"3513","COSTA RHU","RHU CROSS","Condominium","15","RCR","99 yrs lease commencing from 1994","Resale","1","1240000","-","990","Strata","06 to 10","1252","Mar-2020"
"3514","GILSTEAD COURT","GILSTEAD ROAD","Condominium","11","CCR","Freehold","Resale","1","2380000","-","1389","Strata","-","1714","Mar-2020"
"3515","TREVISTA","LORONG 3 TOA PAYOH","Condominium","12","RCR","99 yrs lease commencing from 2008","Resale","1","2220000","-","1776","Strata","36 to 40","1250","Mar-2020"
"3516","THE SHORE RESIDENCES","AMBER ROAD","Condominium","15","RCR","103 yrs lease commencing from 2009","Resale","1","960000","-","592","Strata","06 to 10","1622","Mar-2020"
"3517","VACANZA @ EAST","LENGKONG TUJOH","Condominium","14","OCR","Freehold","Resale","1","1280000","-","1023","Strata","01 to 05","1252","Mar-2020"
"3518","RESIDENCE TWENTY-TWO","TELOK KURAU ROAD","Apartment","15","OCR","Freehold","New Sale","1","1997940","-","1195","Strata","01 to 05","1672","Mar-2020"
"3519","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1500000","-","958","Strata","01 to 05","1566","Mar-2020"
"3520","ESPIRA RESIDENCE","LORONG K TELOK KURAU","Apartment","15","OCR","Freehold","Resale","1","1200000","-","1141","Strata","01 to 05","1052","Mar-2020"
"3521","PALMERA RESIDENCE","LORONG N TELOK KURAU","Apartment","15","OCR","Freehold","Resale","1","1050000","-","1206","Strata","01 to 05","871","Mar-2020"
"3522","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1777000","-","1033","Strata","16 to 20","1720","Mar-2020"
"3523","THE ANSLEY","MANDALAY ROAD","Condominium","11","CCR","Freehold","Resale","1","1920000","-","1302","Strata","11 to 15","1474","Mar-2020"
"3524","THE WOODLEIGH RESIDENCES","BIDADARI PARK DRIVE","Apartment","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1210000","-","667","Strata","06 to 10","1813","Mar-2020"
"3525","THE WOODLEIGH RESIDENCES","BIDADARI PARK DRIVE","Apartment","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1089000","-","570","Strata","06 to 10","1909","Mar-2020"
"3526","BUTTERWORTH 8","BUTTERWORTH LANE","Condominium","15","RCR","Freehold","Resale","1","2030000","-","1313","Strata","16 to 20","1546","Mar-2020"
"3527","CASA FORTUNA","AH HOOD ROAD","Apartment","12","RCR","Freehold","Resale","1","1810000","-","1550","Strata","16 to 20","1168","Mar-2020"
"3528","SPRING @ KATONG","CEYLON ROAD","Apartment","15","RCR","Freehold","Resale","1","1800000","-","1593","Strata","01 to 05","1130","Mar-2020"
"3529","ZEDGE","AKYAB ROAD","Apartment","11","CCR","Freehold","Resale","1","1180000","-","753","Strata","11 to 15","1566","Mar-2020"
"3530","LA FLEUR","LORONG 26 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","510000","-","420","Strata","06 to 10","1215","Mar-2020"
"3531","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","970000","-","463","Strata","06 to 10","2096","Mar-2020"
"3532","CASA FORTUNA","AH HOOD ROAD","Apartment","12","RCR","Freehold","Resale","1","700000","-","506","Strata","11 to 15","1384","Mar-2020"
"3533","D' CASITA","LORONG MARZUKI","Apartment","14","OCR","Freehold","Resale","1","610000","-","517","Strata","01 to 05","1181","Mar-2020"
"3534","PAVILION 11","AKYAB ROAD","Condominium","11","CCR","Freehold","Resale","1","1538000","-","958","Strata","11 to 15","1605","Mar-2020"
"3535","CASUARINA COVE","TANJONG RHU ROAD","Condominium","15","RCR","99 yrs lease commencing from 1993","Resale","1","1780000","-","1625","Strata","01 to 05","1095","Mar-2020"
"3536","TAN TONG MENG TOWER","THOMSON ROAD","Apartment","11","CCR","Freehold","Resale","1","3300000","-","3240","Strata","01 to 05","1019","Mar-2020"
"3537","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","796000","-","420","Strata","11 to 15","1896","Mar-2020"
"3538","THE TRE VER","POTONG PASIR AVENUE 1","Condominium","13","RCR","99 yrs lease commencing from 2018","New Sale","1","1675000","-","1012","Strata","16 to 20","1655","Mar-2020"
"3539","OCEAN PARK","EAST COAST ROAD","Condominium","15","OCR","Freehold","Resale","1","2880000","-","2110","Strata","06 to 10","1365","Mar-2020"
"3540","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1567000","-","958","Strata","06 to 10","1636","Mar-2020"
"3541","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1161000","-","635","Strata","16 to 20","1828","Mar-2020"
"3542","VACANZA @ EAST","LENGKONG TUJOH","Condominium","14","OCR","Freehold","Resale","1","998000","-","807","Strata","06 to 10","1236","Mar-2020"
"3543","SKY@ELEVEN","THOMSON LANE","Condominium","11","CCR","Freehold","Resale","1","4499888","-","2820","Strata","11 to 15","1596","Mar-2020"
"3544","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1757000","-","1033","Strata","11 to 15","1700","Mar-2020"
"3545","GUILLEMARD EDGE","LORONG 30 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","595000","-","409","Strata","01 to 05","1455","Mar-2020"
"3546","PAVILION 11","AKYAB ROAD","Condominium","11","CCR","Freehold","Resale","1","2050000","-","1485","Strata","01 to 05","1380","Mar-2020"
"3547","THE TRE VER","POTONG PASIR AVENUE 1","Condominium","13","RCR","99 yrs lease commencing from 2018","New Sale","1","1672000","-","1109","Strata","06 to 10","1508","Mar-2020"
"3548","THE ESTA","AMBER GARDENS","Condominium","15","RCR","Freehold","Resale","1","2380000","-","1346","Strata","06 to 10","1769","Mar-2020"
"3549","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1562000","-","958","Strata","06 to 10","1630","Mar-2020"
"3550","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","2090000","-","1227","Strata","16 to 20","1703","Mar-2020"
"3551","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1525000","-","958","Strata","06 to 10","1592","Mar-2020"
"3552","AMBER 45","AMBER ROAD","Apartment","15","RCR","Freehold","New Sale","1","2852000","-","1346","Strata","11 to 15","2120","Mar-2020"
"3553","THE WOODLEIGH RESIDENCES","BIDADARI PARK DRIVE","Apartment","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1349000","-","689","Strata","11 to 15","1958","Mar-2020"
"3554","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","2036000","-","1227","Strata","06 to 10","1659","Mar-2020"
"3555","REZI 24","LORONG 24 GEYLANG","Apartment","14","RCR","Freehold","New Sale","1","842700","-","506","Strata","06 to 10","1666","Mar-2020"
"3556","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1421000","-","926","Strata","01 to 05","1535","Mar-2020"
"3557","FYVE DERBYSHIRE","DERBYSHIRE ROAD","Apartment","11","CCR","Freehold","New Sale","1","1925000","-","797","Strata","16 to 20","2417","Mar-2020"
"3558","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1067000","-","635","Strata","01 to 05","1680","Mar-2020"
"3559","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1510000","-","958","Strata","06 to 10","1576","Mar-2020"
"3560","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1215000","-","743","Strata","01 to 05","1636","Feb-2020"
"3561","VERTICUS","JALAN KEMAMAN","Apartment","12","RCR","Freehold","New Sale","1","976000","-","441","Strata","21 to 25","2212","Feb-2020"
"3562","VERTICUS","JALAN KEMAMAN","Apartment","12","RCR","Freehold","New Sale","1","884000","-","441","Strata","06 to 10","2003","Feb-2020"
"3563","VERTICUS","JALAN KEMAMAN","Apartment","12","RCR","Freehold","New Sale","1","879000","-","441","Strata","06 to 10","1992","Feb-2020"
"3564","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1503000","-","926","Strata","16 to 20","1624","Feb-2020"
"3565","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","994000","-","527","Strata","16 to 20","1885","Feb-2020"
"3566","THE TRE VER","POTONG PASIR AVENUE 1","Condominium","13","RCR","99 yrs lease commencing from 2018","New Sale","1","1776000","-","1109","Strata","16 to 20","1602","Feb-2020"
"3567","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1273000","-","700","Strata","16 to 20","1819","Feb-2020"
"3568","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","799000","-","420","Strata","11 to 15","1903","Feb-2020"
"3569","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","2048000","-","1227","Strata","06 to 10","1669","Feb-2020"
"3570","VERTICUS","JALAN KEMAMAN","Apartment","12","RCR","Freehold","New Sale","1","1315000","-","678","Strata","06 to 10","1939","Feb-2020"
"3571","THE TRE VER","POTONG PASIR AVENUE 1","Condominium","13","RCR","99 yrs lease commencing from 2018","New Sale","1","1664000","-","1109","Strata","01 to 05","1501","Feb-2020"
"3572","VERTICUS","JALAN KEMAMAN","Apartment","12","RCR","Freehold","New Sale","1","931000","-","441","Strata","16 to 20","2110","Feb-2020"
"3573","BLOSSOM VIEW","LORONG 26 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","910000","-","990","Strata","01 to 05","919","Feb-2020"
"3574","WATERBANK AT DAKOTA","DAKOTA CRESCENT","Condominium","14","RCR","99 yrs lease commencing from 2009","Resale","1","1770000","-","1141","Strata","11 to 15","1551","Feb-2020"
"3575","RESIDENTIAL APARTMENTS","MOULMEIN ROAD","Apartment","11","CCR","999 yrs lease commencing from 1966","Resale","1","1600000","-","1367","Strata","01 to 05","1170","Feb-2020"
"3576","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1483000","-","926","Strata","11 to 15","1602","Feb-2020"
"3577","BUCKLEY 18","BUCKLEY ROAD","Apartment","11","CCR","Freehold","Resale","1","3600000","-","2573","Strata","01 to 05","1399","Feb-2020"
"3578","TREVISTA","LORONG 3 TOA PAYOH","Condominium","12","RCR","99 yrs lease commencing from 2008","Resale","1","2480000","-","1787","Strata","36 to 40","1388","Feb-2020"
"3579","GLOUCESTER MANSIONS","NEWTON ROAD","Apartment","11","CCR","Freehold","Resale","1","3338000","-","2045","Strata","16 to 20","1632","Feb-2020"
"3580","SEASIDE RESIDENCES","SIGLAP LINK","Apartment","15","OCR","99 yrs lease commencing from 2016","New Sale","1","2537520","-","1206","Strata","21 to 25","2105","Feb-2020"
"3581","SEASIDE RESIDENCES","SIGLAP LINK","Apartment","15","OCR","99 yrs lease commencing from 2016","New Sale","1","980800","-","506","Strata","16 to 20","1939","Feb-2020"
"3582","PAVILION SQUARE","GEYLANG ROAD","Apartment","14","RCR","Freehold","Sub Sale","1","550000","-","398","Strata","06 to 10","1381","Feb-2020"
"3583","VA RESIDENCES","BOON TECK ROAD","Apartment","12","RCR","Freehold","Resale","1","818000","-","624","Strata","01 to 05","1310","Feb-2020"
"3584","THE TRE VER","POTONG PASIR AVENUE 1","Condominium","13","RCR","99 yrs lease commencing from 2018","New Sale","1","1750000","-","1098","Strata","06 to 10","1594","Feb-2020"
"3585","AMBER PARK","AMBER GARDENS","Condominium","15","RCR","Freehold","New Sale","1","1249830","-","463","Strata","16 to 20","2700","Feb-2020"
"3586","THE TRE VER","POTONG PASIR AVENUE 1","Condominium","13","RCR","99 yrs lease commencing from 2018","New Sale","1","2098000","-","1335","Strata","01 to 05","1572","Feb-2020"
"3587","WATERBANK AT DAKOTA","DAKOTA CRESCENT","Condominium","14","RCR","99 yrs lease commencing from 2009","Resale","1","2000000","-","1432","Strata","01 to 05","1397","Feb-2020"
"3588","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1587000","-","958","Strata","11 to 15","1657","Feb-2020"
"3589","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1071000","-","635","Strata","01 to 05","1686","Feb-2020"
"3590","M21","MANDALAY ROAD","Apartment","11","CCR","Freehold","Resale","1","1620000","-","1206","Strata","01 to 05","1344","Feb-2020"
"3591","GALAXY TOWERS","ONAN ROAD","Apartment","15","RCR","Freehold","Resale","1","1560000","-","1421","Strata","06 to 10","1098","Feb-2020"
"3592","COSTA RHU","RHU CROSS","Condominium","15","RCR","99 yrs lease commencing from 1994","Resale","1","3588000","-","2239","Strata","11 to 15","1603","Feb-2020"
"3593","MANDARIN GARDENS","SIGLAP ROAD","Condominium","15","OCR","99 yrs lease commencing from 1982","Resale","1","1750000","-","1787","Strata","06 to 10","979","Feb-2020"
"3594","BOON COURT","STILL ROAD","Apartment","15","RCR","Freehold","Resale","1","1380000","-","1496","Strata","01 to 05","922","Feb-2020"
"3595","LINCOLN SUITES","KHIANG GUAN AVENUE","Condominium","11","CCR","Freehold","Resale","1","2000000","-","1044","Strata","16 to 20","1916","Feb-2020"
"3596","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1541000","-","915","Strata","01 to 05","1684","Feb-2020"
"3597","NEWTON 18","NEWTON ROAD","Apartment","11","CCR","Freehold","Resale","1","1080000","-","570","Strata","11 to 15","1893","Feb-2020"
"3598","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","859000","-","452","Strata","16 to 20","1900","Feb-2020"
"3599","D' IXORAS","MINBU ROAD","Apartment","11","CCR","Freehold","Resale","1","1050000","-","840","Strata","06 to 10","1251","Feb-2020"
"3600","ONE @ PULASAN","PULASAN ROAD","Apartment","15","RCR","Freehold","Resale","1","1610000","-","1636","Strata","01 to 05","984","Feb-2020"
"3601","REZI 24","LORONG 24 GEYLANG","Apartment","14","RCR","Freehold","New Sale","1","728000","-","463","Strata","06 to 10","1573","Feb-2020"
"3602","VILLA MARINA","JALAN SEMPADAN","Condominium","15","OCR","99 yrs lease commencing from 1995","Resale","1","1280000","-","1561","Strata","01 to 05","820","Feb-2020"
"3603","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","1577000","-","958","Strata","11 to 15","1646","Feb-2020"
"3604","NEEM TREE","JALAN KEMAMAN","Apartment","12","RCR","Freehold","Resale","1","1386000","-","710","Strata","11 to 15","1951","Feb-2020"
"3605","NIN RESIDENCE","PHENG GECK AVENUE","Apartment","13","RCR","99 yrs lease commencing from 2010","Resale","1","1180000","-","926","Strata","06 to 10","1275","Feb-2020"
"3606","PARK COLONIAL","WOODLEIGH LANE","Condominium","13","RCR","99 yrs lease commencing from 2017","New Sale","1","1372000","-","678","Strata","01 to 05","2023","Feb-2020"
"3607","ASTORIA PARK","LORONG MYDIN","Condominium","14","OCR","99 yrs lease commencing from 1993","Resale","1","920000","-","926","Strata","01 to 05","994","Feb-2020"
"3608","MABELLE","LORONG M TELOK KURAU","Apartment","15","OCR","Freehold","Resale","1","960000","-","732","Strata","01 to 05","1312","Feb-2020"
"3609","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","799000","-","420","Strata","11 to 15","1903","Feb-2020"
"3610","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","853000","-","452","Strata","11 to 15","1887","Feb-2020"
"3611","OCEAN PARK","EAST COAST ROAD","Condominium","15","OCR","Freehold","Resale","1","3055000","-","2110","Strata","06 to 10","1448","Feb-2020"
"3612","COASTLINE RESIDENCES","AMBER ROAD","Apartment","15","RCR","Freehold","New Sale","1","1731000","-","721","Strata","06 to 10","2400","Feb-2020"
"3613","EUHABITAT","JALAN EUNOS","Condominium","14","OCR","99 yrs lease commencing from 2010","Resale","1","605000","-","527","Strata","01 to 05","1147","Feb-2020"
"3614","PARC ESTA","SIMS AVENUE","Apartment","14","RCR","99 yrs lease commencing from 2018","New Sale","1","796000","-","420","Strata","11 to 15","1896","Feb-2020"
"3615","THE SUNNY SPRING","LORONG 40 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","1120000","-","1023","Strata","06 to 10","1095","Feb-2020"
"3616","SOLEIL @ SINARAN","SINARAN DRIVE","Condominium","11","CCR","99 yrs lease commencing from 2006","Resale","1","2820000","-","1464","Strata","16 to 20","1926","Feb-2020"
