"S/N","Project Name","Street Name","Type","Postal District","Market Segment","Tenure","Type of Sale","No. of Units","Price ($)","Nett Price ($)","Area (Sqft)","Type of Area","Floor Level","Unit Price ($psf)","Date of Sale"
"3541","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1656000","-","624","Strata","21 to 25","2653","Sep-2019"
"3542","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","1321000","-","829","Strata","01 to 05","1594","Sep-2019"
"3543","ONE PEARL BANK","PEARL BANK","Apartment","03","RCR","99 yrs lease commencing from 2019","New Sale","1","1481000","-","560","Strata","21 to 25","2646","Sep-2019"
"3544","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1337000","-","732","Strata","06 to 10","1827","Sep-2019"
"3545","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","1461000","-","904","Strata","11 to 15","1616","Sep-2019"
"3546","KENT RIDGE HILL RESIDENCES","SOUTH BUONA VISTA ROAD","Apartment","05","RCR","99 yrs lease commencing from 2018","New Sale","1","852000","-","474","Strata","01 to 05","1799","Sep-2019"
"3547","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","1705600","-","1270","Strata","16 to 20","1343","Sep-2019"
"3548","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","1134000","-","721","Strata","06 to 10","1572","Sep-2019"
"3549","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1636000","-","624","Strata","16 to 20","2620","Sep-2019"
"3550","ONE PEARL BANK","PEARL BANK","Apartment","03","RCR","99 yrs lease commencing from 2019","New Sale","1","1056000","-","431","Strata","06 to 10","2453","Sep-2019"
"3551","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","1432000","-","904","Strata","01 to 05","1584","Sep-2019"
"3552","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","937260","-","624","Strata","26 to 30","1501","Sep-2019"
"3553","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","2399000","-","958","Strata","06 to 10","2504","Sep-2019"
"3554","RIVIERE","JIAK KIM STREET","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1597440","-","560","Strata","06 to 10","2854","Sep-2019"
"3555","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","2030000","-","1109","Strata","06 to 10","1831","Sep-2019"
"3556","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","1154000","-","721","Strata","11 to 15","1600","Sep-2019"
"3557","ONE PEARL BANK","PEARL BANK","Apartment","03","RCR","99 yrs lease commencing from 2019","New Sale","1","1052000","-","431","Strata","11 to 15","2443","Sep-2019"
"3558","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","1348000","-","829","Strata","06 to 10","1626","Sep-2019"
"3559","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","778000","-","452","Strata","16 to 20","1721","Sep-2019"
"3560","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","1179000","-","732","Strata","11 to 15","1611","Sep-2019"
"3561","RIVIERE","JIAK KIM STREET","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","2400960","-","840","Strata","16 to 20","2860","Sep-2019"
"3562","RIVIERE","JIAK KIM STREET","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","2427840","-","840","Strata","16 to 20","2892","Sep-2019"
"3563","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","2328000","-","915","Strata","11 to 15","2544","Sep-2019"
"3564","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1355000","-","635","Strata","26 to 30","2134","Sep-2019"
"3565","MARGARET VILLE","MARGARET DRIVE","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1563394","-","829","Strata","36 to 40","1886","Sep-2019"
"3566","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","784000","-","452","Strata","21 to 25","1734","Sep-2019"
"3567","KENT RIDGE HILL RESIDENCES","SOUTH BUONA VISTA ROAD","Apartment","05","RCR","99 yrs lease commencing from 2018","New Sale","1","1239000","-","732","Strata","01 to 05","1693","Sep-2019"
"3568","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1395000","-","721","Strata","01 to 05","1934","Sep-2019"
"3569","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","903000","-","495","Strata","01 to 05","1824","Sep-2019"
"3570","MARGARET VILLE","MARGARET DRIVE","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","966966","-","463","Strata","31 to 35","2089","Sep-2019"
"3571","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","1447000","-","883","Strata","11 to 15","1639","Sep-2019"
"3572","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1570000","-","721","Strata","31 to 35","2177","Sep-2019"
"3573","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","787000","-","452","Strata","21 to 25","1741","Sep-2019"
"3574","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1580000","-","721","Strata","31 to 35","2191","Sep-2019"
"3575","QUEENS PEAK","DUNDEE ROAD","Condominium","03","RCR","99 yrs lease commencing from 2015","New Sale","1","2570000","-","1507","Strata","36 to 40","1705","Sep-2019"
"3576","KENT RIDGE HILL RESIDENCES","SOUTH BUONA VISTA ROAD","Apartment","05","RCR","99 yrs lease commencing from 2018","New Sale","1","1427000","-","775","Strata","01 to 05","1841","Sep-2019"
"3577","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1409000","-","721","Strata","06 to 10","1954","Sep-2019"
"3578","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","New Sale","1","5779980","-","2110","Strata","11 to 15","2740","Sep-2019"
"3579","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1390000","-","807","Strata","01 to 05","1722","Sep-2019"
"3580","MARGARET VILLE","MARGARET DRIVE","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1101912","-","527","Strata","31 to 35","2089","Sep-2019"
"3581","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1436000","-","721","Strata","11 to 15","1991","Sep-2019"
"3582","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1417000","-","807","Strata","01 to 05","1755","Sep-2019"
"3583","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","New Sale","1","2988000","-","1163","Strata","16 to 20","2570","Sep-2019"
"3584","ONE PEARL BANK","PEARL BANK","Apartment","03","RCR","99 yrs lease commencing from 2019","New Sale","1","1057000","-","431","Strata","11 to 15","2455","Sep-2019"
"3585","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","1695760","-","1270","Strata","11 to 15","1335","Sep-2019"
"3586","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","885610","-","614","Strata","11 to 15","1443","Sep-2019"
"3587","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","1361000","-","861","Strata","06 to 10","1580","Sep-2019"
"3588","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","1840000","-","657","Strata","21 to 25","2802","Sep-2019"
"3589","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","1083150","-","764","Strata","11 to 15","1417","Sep-2019"
"3590","MARGARET VILLE","MARGARET DRIVE","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","2192554","-","1184","Strata","36 to 40","1852","Sep-2019"
"3591","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","1700680","-","1270","Strata","16 to 20","1339","Sep-2019"
"3592","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","1517000","-","915","Strata","11 to 15","1658","Sep-2019"
"3593","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","781000","-","452","Strata","16 to 20","1728","Sep-2019"
"3594","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","1259000","-","743","Strata","16 to 20","1695","Sep-2019"
"3595","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","1079830","-","764","Strata","11 to 15","1413","Sep-2019"
"3596","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1394000","-","786","Strata","11 to 15","1774","Sep-2019"
"3597","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","2406000","-","958","Strata","06 to 10","2511","Sep-2019"
"3598","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1412000","-","721","Strata","06 to 10","1958","Sep-2019"
"3599","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1565000","-","721","Strata","31 to 35","2170","Sep-2019"
"3600","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","1040820","-","764","Strata","01 to 05","1362","Sep-2019"
"3601","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","1461000","-","915","Strata","06 to 10","1597","Sep-2019"
"3602","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1737000","-","947","Strata","11 to 15","1834","Sep-2019"
"3603","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","1204000","-","710","Strata","16 to 20","1695","Sep-2019"
"3604","KENT RIDGE HILL RESIDENCES","SOUTH BUONA VISTA ROAD","Apartment","05","RCR","99 yrs lease commencing from 2018","New Sale","1","820000","-","474","Strata","01 to 05","1731","Sep-2019"
"3605","ARTRA","ALEXANDRA VIEW","Apartment","03","RCR","99 yrs lease commencing from 2016","New Sale","1","1746200","-","829","Strata","41 to 45","2107","Sep-2019"
"3606","MARGARET VILLE","MARGARET DRIVE","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1514394","-","829","Strata","26 to 30","1827","Sep-2019"
"3607","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","775000","-","452","Strata","16 to 20","1714","Sep-2019"
"3608","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","1347000","-","861","Strata","01 to 05","1564","Sep-2019"
"3609","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1286000","-","657","Strata","06 to 10","1959","Sep-2019"
"3610","MARGARET VILLE","MARGARET DRIVE","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1698741","-","915","Strata","36 to 40","1857","Sep-2019"
"3611","MARGARET VILLE","MARGARET DRIVE","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1097502","-","527","Strata","31 to 35","2081","Sep-2019"
"3612","MARGARET VILLE","MARGARET DRIVE","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1260182","-","657","Strata","31 to 35","1919","Sep-2019"
"3613","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","1412000","-","883","Strata","06 to 10","1600","Sep-2019"
"3614","ONE PEARL BANK","PEARL BANK","Apartment","03","RCR","99 yrs lease commencing from 2019","New Sale","1","1086000","-","431","Strata","11 to 15","2522","Sep-2019"
"3615","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","1264090","-","958","Strata","06 to 10","1320","Sep-2019"
"3616","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","3308000","-","1970","Strata","36 to 40","1679","Sep-2019"
"3617","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","1055000","-","689","Strata","06 to 10","1531","Sep-2019"
"3618","RIVIERE","JIAK KIM STREET","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","2279500","-","840","Strata","01 to 05","2715","Sep-2019"
"3619","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1402000","-","807","Strata","01 to 05","1737","Sep-2019"
"3620","MARGARET VILLE","MARGARET DRIVE","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1501752","-","829","Strata","26 to 30","1812","Sep-2019"
"3621","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","1348080","-","958","Strata","21 to 25","1407","Sep-2019"
"3622","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1411000","-","807","Strata","01 to 05","1748","Sep-2019"
"3623","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","902820","-","603","Strata","21 to 25","1498","Sep-2019"
"3624","KENT RIDGE HILL RESIDENCES","SOUTH BUONA VISTA ROAD","Apartment","05","RCR","99 yrs lease commencing from 2018","New Sale","1","827000","-","474","Strata","01 to 05","1746","Sep-2019"
"3625","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1400000","-","721","Strata","01 to 05","1941","Sep-2019"
"3626","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1441000","-","732","Strata","16 to 20","1969","Sep-2019"
"3627","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1390000","-","807","Strata","01 to 05","1722","Sep-2019"
"3628","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1240000","-","657","Strata","11 to 15","1889","Sep-2019"
"3629","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","761000","-","452","Strata","16 to 20","1683","Sep-2019"
"3630","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","1464000","-","915","Strata","06 to 10","1600","Sep-2019"
"3631","WHISTLER GRAND","WEST COAST VALE","Apartment","05","OCR","99 yrs lease commencing from 2018","New Sale","1","1073190","-","764","Strata","11 to 15","1404","Sep-2019"
"3632","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","772000","-","452","Strata","16 to 20","1708","Sep-2019"
"3633","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1433000","-","807","Strata","01 to 05","1775","Sep-2019"
"3634","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1394000","-","721","Strata","06 to 10","1933","Sep-2019"
"3635","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","763000","-","452","Strata","11 to 15","1688","Sep-2019"
"3636","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","1693000","-","1076","Strata","06 to 10","1573","Sep-2019"
"3637","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1404000","-","721","Strata","06 to 10","1947","Sep-2019"
"3638","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","758000","-","452","Strata","11 to 15","1677","Sep-2019"
"3639","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","1692000","-","1044","Strata","01 to 05","1621","Sep-2019"
"3640","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","736000","-","452","Strata","11 to 15","1628","Sep-2019"
"3641","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1364000","-","732","Strata","11 to 15","1864","Sep-2019"
"3642","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1427000","-","807","Strata","01 to 05","1768","Sep-2019"
"3643","QUEENS PEAK","DUNDEE ROAD","Condominium","03","RCR","99 yrs lease commencing from 2015","New Sale","1","2500000","-","1507","Strata","26 to 30","1659","Sep-2019"
"3644","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1418000","-","721","Strata","06 to 10","1966","Sep-2019"
"3645","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1743000","-","947","Strata","11 to 15","1840","Sep-2019"
"3646","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1192000","-","657","Strata","21 to 25","1815","Sep-2019"
"3647","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","752000","-","452","Strata","11 to 15","1663","Sep-2019"
"3648","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","1252000","-","743","Strata","21 to 25","1686","Sep-2019"
"3649","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","2391000","-","1346","Strata","11 to 15","1777","Sep-2019"
"3650","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","988000","-","527","Strata","06 to 10","1873","Sep-2019"
"3651","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1559000","-","721","Strata","26 to 30","2162","Sep-2019"
"3652","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1417000","-","807","Strata","01 to 05","1755","Sep-2019"
"3653","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","773000","-","452","Strata","21 to 25","1710","Sep-2019"
"3654","RIVIERE","JIAK KIM STREET","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","5619675","-","2002","Strata","06 to 10","2807","Sep-2019"
"3655","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1459000","-","764","Strata","31 to 35","1909","Sep-2019"
"3656","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1282000","-","657","Strata","01 to 05","1952","Sep-2019"
"3657","MARGARET VILLE","MARGARET DRIVE","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1702572","-","915","Strata","36 to 40","1861","Sep-2019"
"3658","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","3206000","-","1496","Strata","36 to 40","2143","Sep-2019"
"3659","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1123000","-","527","Strata","16 to 20","2129","Sep-2019"
"3660","ONE PEARL BANK","PEARL BANK","Apartment","03","RCR","99 yrs lease commencing from 2019","New Sale","1","1048000","-","431","Strata","06 to 10","2434","Sep-2019"
"3661","ONE PEARL BANK","PEARL BANK","Apartment","03","RCR","99 yrs lease commencing from 2019","New Sale","1","1192000","-","527","Strata","11 to 15","2260","Sep-2019"
"3662","MARINA ONE RESIDENCES","MARINA WAY","Apartment","01","CCR","99 yrs lease commencing from 2011","New Sale","1","2811000","-","1163","Strata","16 to 20","2418","Sep-2019"
"3663","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","1482000","-","915","Strata","01 to 05","1620","Sep-2019"
"3664","MARGARET VILLE","MARGARET DRIVE","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1676388","-","1023","Strata","36 to 40","1639","Sep-2019"
"3665","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1071000","-","527","Strata","16 to 20","2031","Sep-2019"
"3666","ONE PEARL BANK","PEARL BANK","Apartment","03","RCR","99 yrs lease commencing from 2019","New Sale","1","1021000","-","431","Strata","06 to 10","2371","Sep-2019"
"3667","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","748000","-","452","Strata","11 to 15","1655","Sep-2019"
"3668","MARGARET VILLE","MARGARET DRIVE","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1509494","-","829","Strata","26 to 30","1821","Sep-2019"
"3669","SKY EVERTON","EVERTON ROAD","Apartment","02","RCR","Freehold","New Sale","1","3830000","-","1346","Strata","31 to 35","2847","Sep-2019"
"3670","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","1717000","-","1076","Strata","06 to 10","1595","Sep-2019"
"3671","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","1324000","-","829","Strata","06 to 10","1597","Sep-2019"
"3672","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1307000","-","527","Strata","41 to 45","2478","Sep-2019"
"3673","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","761000","-","452","Strata","16 to 20","1683","Sep-2019"
"3674","KENT RIDGE HILL RESIDENCES","SOUTH BUONA VISTA ROAD","Apartment","05","RCR","99 yrs lease commencing from 2018","New Sale","1","800000","-","474","Strata","01 to 05","1689","Sep-2019"
"3675","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","1188000","-","710","Strata","11 to 15","1672","Sep-2019"
"3676","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1232000","-","657","Strata","11 to 15","1876","Sep-2019"
"3677","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1719000","-","1001","Strata","01 to 05","1717","Sep-2019"
"3678","ONE PEARL BANK","PEARL BANK","Apartment","03","RCR","99 yrs lease commencing from 2019","New Sale","1","1080000","-","431","Strata","11 to 15","2508","Sep-2019"
"3679","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1846000","-","947","Strata","16 to 20","1949","Sep-2019"
"3680","KENT RIDGE HILL RESIDENCES","SOUTH BUONA VISTA ROAD","Apartment","05","RCR","99 yrs lease commencing from 2018","New Sale","1","1218000","-","732","Strata","01 to 05","1664","Sep-2019"
"3681","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1417000","-","678","Strata","26 to 30","2090","Sep-2019"
"3682","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","776000","-","452","Strata","21 to 25","1716","Sep-2019"
"3683","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1306000","-","657","Strata","11 to 15","1989","Sep-2019"
"3684","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1302000","-","657","Strata","11 to 15","1983","Sep-2019"
"3685","KENT RIDGE HILL RESIDENCES","SOUTH BUONA VISTA ROAD","Apartment","05","RCR","99 yrs lease commencing from 2018","New Sale","1","798000","-","474","Strata","01 to 05","1685","Sep-2019"
"3686","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1129000","-","527","Strata","16 to 20","2141","Sep-2019"
"3687","ONE PEARL BANK","PEARL BANK","Apartment","03","RCR","99 yrs lease commencing from 2019","New Sale","1","1432000","-","570","Strata","21 to 25","2510","Sep-2019"
"3688","STIRLING RESIDENCES","STIRLING ROAD","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1297000","-","689","Strata","16 to 20","1883","Sep-2019"
"3689","MARGARET VILLE","MARGARET DRIVE","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1093092","-","527","Strata","31 to 35","2072","Sep-2019"
"3690","MARGARET VILLE","MARGARET DRIVE","Apartment","03","RCR","99 yrs lease commencing from 2017","New Sale","1","1533994","-","829","Strata","31 to 35","1851","Sep-2019"
"3691","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1772000","-","1001","Strata","01 to 05","1770","Sep-2019"
"3692","PARC CLEMATIS","JALAN LEMPENG","Apartment","05","OCR","99 yrs lease commencing from 2019","New Sale","1","1394000","-","883","Strata","01 to 05","1579","Sep-2019"
"3693","ONE PEARL BANK","PEARL BANK","Apartment","03","RCR","99 yrs lease commencing from 2019","New Sale","1","1436000","-","570","Strata","21 to 25","2517","Sep-2019"
"3694","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1089000","-","527","Strata","21 to 25","2065","Sep-2019"
"3695","AVENUE SOUTH RESIDENCE","SILAT AVENUE","Apartment","03","RCR","99 yrs lease commencing from 2018","New Sale","1","1547000","-","721","Strata","26 to 30","2145","Sep-2019"
