"S/N","Project Name","Street Name","Type","Postal District","Market Segment","Tenure","Type of Sale","No. of Units","Price ($)","Nett Price ($)","Area (Sqft)","Type of Area","Floor Level","Unit Price ($psf)","Date of Sale"
"1","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","2338000","-","1249","Strata","06 to 10","1872","Jan-2021"
"2","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1589000","-","936","Strata","01 to 05","1697","Jan-2021"
"3","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","2517000","-","1302","Strata","01 to 05","1933","Jan-2021"
"4","DAIRY FARM RESIDENCES","DAIRY FARM LANE","Apartment","23","OCR","99 yrs lease commencing from 2018","New Sale","1","980000","-","624","Strata","01 to 05","1570","Jan-2021"
"5","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1164000","-","570","Strata","06 to 10","2040","Jan-2021"
"6","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1557000","-","861","Strata","01 to 05","1808","Jan-2021"
"7","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1324000","-","753","Strata","06 to 10","1757","Jan-2021"
"8","MIDWOOD","HILLVIEW RISE","Condominium","23","OCR","99 yrs lease commencing from 2018","New Sale","1","1180000","-","689","Strata","16 to 20","1713","Jan-2021"
"9","MIDWOOD","HILLVIEW RISE","Condominium","23","OCR","99 yrs lease commencing from 2018","New Sale","1","793000","-","484","Strata","01 to 05","1637","Jan-2021"
"10","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1465000","-","861","Strata","01 to 05","1701","Jan-2021"
"11","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1240000","-","743","Strata","01 to 05","1670","Jan-2021"
"12","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1260000","-","743","Strata","01 to 05","1696","Jan-2021"
"13","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1294000","-","743","Strata","06 to 10","1742","Jan-2021"
"14","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1615000","-","861","Strata","06 to 10","1875","Jan-2021"
"15","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","2100000","-","1173","Strata","06 to 10","1790","Jan-2021"
"16","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1300000","-","753","Strata","01 to 05","1725","Jan-2021"
"17","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1058000","-","624","Strata","06 to 10","1695","Jan-2021"
"18","VERDALE","DE SOUZA AVENUE","Apartment","21","RCR","99 yrs lease commencing from 2018","New Sale","1","1210400","-","732","Strata","01 to 05","1654","Jan-2021"
"19","VIEW AT KISMIS","LORONG KISMIS","Apartment","21","RCR","99 yrs lease commencing from 2019","New Sale","1","1184000","-","700","Strata","01 to 05","1692","Jan-2021"
"20","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1565000","-","936","Strata","01 to 05","1671","Jan-2021"
"21","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1662000","-","980","Strata","01 to 05","1697","Jan-2021"
"22","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1670000","-","980","Strata","06 to 10","1705","Jan-2021"
"23","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1334000","-","743","Strata","01 to 05","1796","Jan-2021"
"24","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","2108000","-","1173","Strata","01 to 05","1797","Jan-2021"
"25","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","2109000","-","1173","Strata","11 to 15","1798","Jan-2021"
"26","DAIRY FARM RESIDENCES","DAIRY FARM LANE","Apartment","23","OCR","99 yrs lease commencing from 2018","New Sale","1","1193000","-","710","Strata","11 to 15","1679","Jan-2021"
"27","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1383000","-","689","Strata","06 to 10","2008","Jan-2021"
"28","THE ESSENCE","CHONG KUO ROAD","Apartment","26","OCR","99 yrs lease commencing from 2018","New Sale","1","1003000","-","732","Strata","01 to 05","1370","Jan-2021"
"29","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1702000","-","980","Strata","06 to 10","1738","Jan-2021"
"30","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1396000","-","753","Strata","11 to 15","1853","Jan-2021"
"31","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1360000","-","753","Strata","06 to 10","1805","Jan-2021"
"32","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","2153000","-","1173","Strata","06 to 10","1835","Jan-2021"
"33","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1318000","-","753","Strata","06 to 10","1749","Jan-2021"
"34","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1152000","-","570","Strata","06 to 10","2019","Jan-2021"
"35","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","2001000","-","1173","Strata","06 to 10","1705","Jan-2021"
"36","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","2199000","-","1259","Strata","01 to 05","1746","Jan-2021"
"37","THE ESSENCE","CHONG KUO ROAD","Apartment","26","OCR","99 yrs lease commencing from 2018","New Sale","1","1006000","-","700","Strata","01 to 05","1438","Jan-2021"
"38","DAIRY FARM RESIDENCES","DAIRY FARM LANE","Apartment","23","OCR","99 yrs lease commencing from 2018","New Sale","1","2020128","-","1335","Strata","11 to 15","1514","Jan-2021"
"39","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1516000","-","743","Strata","01 to 05","2041","Jan-2021"
"40","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1701000","-","936","Strata","11 to 15","1816","Jan-2021"
"41","DAINTREE RESIDENCE","TOH TUCK ROAD","Condominium","21","RCR","99 yrs lease commencing from 2017","New Sale","1","1818120","-","1055","Strata","01 to 05","1724","Jan-2021"
"42","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1258000","-","743","Strata","01 to 05","1694","Jan-2021"
"43","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","2117000","-","1173","Strata","06 to 10","1804","Jan-2021"
"44","DAIRY FARM RESIDENCES","DAIRY FARM LANE","Apartment","23","OCR","99 yrs lease commencing from 2018","New Sale","1","1283900","-","764","Strata","06 to 10","1680","Jan-2021"
"45","THE ESSENCE","CHONG KUO ROAD","Apartment","26","OCR","99 yrs lease commencing from 2018","New Sale","1","992000","-","700","Strata","01 to 05","1418","Jan-2021"
"46","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","2175000","-","1259","Strata","01 to 05","1727","Jan-2021"
"47","VIEW AT KISMIS","LORONG KISMIS","Apartment","21","RCR","99 yrs lease commencing from 2019","New Sale","1","1041000","-","603","Strata","01 to 05","1727","Jan-2021"
"48","DAINTREE RESIDENCE","TOH TUCK ROAD","Condominium","21","RCR","99 yrs lease commencing from 2017","New Sale","1","1778500","-","1109","Strata","01 to 05","1604","Jan-2021"
"49","VIEW AT KISMIS","LORONG KISMIS","Apartment","21","RCR","99 yrs lease commencing from 2019","New Sale","1","1209000","-","700","Strata","01 to 05","1728","Jan-2021"
"50","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","2398000","-","1249","Strata","06 to 10","1921","Jan-2021"
"51","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1693000","-","936","Strata","06 to 10","1808","Jan-2021"
"52","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1559000","-","861","Strata","01 to 05","1810","Jan-2021"
"53","MIDWOOD","HILLVIEW RISE","Condominium","23","OCR","99 yrs lease commencing from 2018","New Sale","1","822000","-","484","Strata","11 to 15","1697","Jan-2021"
"54","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1513000","-","861","Strata","06 to 10","1757","Jan-2021"
"55","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1521000","-","861","Strata","06 to 10","1766","Jan-2021"
"56","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","2510000","-","1302","Strata","01 to 05","1927","Jan-2021"
"57","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","2266000","-","1249","Strata","06 to 10","1815","Jan-2021"
"58","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1312000","-","753","Strata","01 to 05","1741","Jan-2021"
"59","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","2259000","-","1259","Strata","01 to 05","1794","Jan-2021"
"60","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1605000","-","936","Strata","06 to 10","1714","Jan-2021"
"61","MIDWOOD","HILLVIEW RISE","Condominium","23","OCR","99 yrs lease commencing from 2018","New Sale","1","818000","-","484","Strata","11 to 15","1689","Jan-2021"
"62","MIDWOOD","HILLVIEW RISE","Condominium","23","OCR","99 yrs lease commencing from 2018","New Sale","1","788000","-","484","Strata","01 to 05","1627","Jan-2021"
"63","MIDWOOD","HILLVIEW RISE","Condominium","23","OCR","99 yrs lease commencing from 2018","New Sale","1","786000","-","484","Strata","06 to 10","1623","Jan-2021"
"64","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1668000","-","915","Strata","06 to 10","1823","Jan-2021"
"65","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1637000","-","936","Strata","06 to 10","1748","Jan-2021"
"66","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1573000","-","936","Strata","01 to 05","1680","Jan-2021"
"67","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1450000","-","861","Strata","01 to 05","1684","Jan-2021"
"68","MIDWOOD","HILLVIEW RISE","Condominium","23","OCR","99 yrs lease commencing from 2018","New Sale","1","904000","-","549","Strata","06 to 10","1647","Jan-2021"
"69","VIEW AT KISMIS","LORONG KISMIS","Apartment","21","RCR","99 yrs lease commencing from 2019","New Sale","1","1485000","-","883","Strata","01 to 05","1682","Jan-2021"
"70","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1573000","-","936","Strata","01 to 05","1680","Jan-2021"
"71","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1368000","-","743","Strata","06 to 10","1842","Jan-2021"
"72","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1655000","-","861","Strata","06 to 10","1922","Jan-2021"
"73","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","2028000","-","1173","Strata","06 to 10","1728","Jan-2021"
"74","VIEW AT KISMIS","LORONG KISMIS","Apartment","21","RCR","99 yrs lease commencing from 2019","New Sale","1","1246000","-","710","Strata","01 to 05","1754","Jan-2021"
"75","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1246000","-","743","Strata","01 to 05","1678","Jan-2021"
"76","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1597000","-","936","Strata","01 to 05","1705","Jan-2021"
"77","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1264000","-","743","Strata","06 to 10","1702","Jan-2021"
"78","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1456000","-","861","Strata","01 to 05","1691","Jan-2021"
"79","VIEW AT KISMIS","LORONG KISMIS","Apartment","21","RCR","99 yrs lease commencing from 2019","New Sale","1","1550000","-","883","Strata","01 to 05","1756","Jan-2021"
"80","VERDALE","DE SOUZA AVENUE","Apartment","21","RCR","99 yrs lease commencing from 2018","New Sale","1","1056900","-","614","Strata","01 to 05","1723","Jan-2021"
"81","DAIRY FARM RESIDENCES","DAIRY FARM LANE","Apartment","23","OCR","99 yrs lease commencing from 2018","New Sale","1","1000000","-","646","Strata","01 to 05","1548","Jan-2021"
"82","THE ESSENCE","CHONG KUO ROAD","Apartment","26","OCR","99 yrs lease commencing from 2018","New Sale","1","957660","-","689","Strata","01 to 05","1390","Jan-2021"
"83","PHOENIX RESIDENCES","PHOENIX AVENUE","Apartment","23","OCR","99 yrs lease commencing from 2019","New Sale","1","867000","-","581","Strata","01 to 05","1492","Jan-2021"
"84","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1258000","-","700","Strata","01 to 05","1798","Jan-2021"
"85","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1410000","-","743","Strata","06 to 10","1898","Jan-2021"
"86","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1693000","-","936","Strata","11 to 15","1808","Jan-2021"
"87","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1433000","-","721","Strata","01 to 05","1987","Jan-2021"
"88","VERDALE","DE SOUZA AVENUE","Apartment","21","RCR","99 yrs lease commencing from 2018","New Sale","1","841800","-","474","Strata","01 to 05","1777","Jan-2021"
"89","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","2251000","-","1249","Strata","01 to 05","1803","Jan-2021"
"90","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1645000","-","936","Strata","06 to 10","1757","Jan-2021"
"91","THE ESSENCE","CHONG KUO ROAD","Apartment","26","OCR","99 yrs lease commencing from 2018","New Sale","1","992400","-","700","Strata","01 to 05","1418","Jan-2021"
"92","DAINTREE RESIDENCE","TOH TUCK ROAD","Condominium","21","RCR","99 yrs lease commencing from 2017","New Sale","1","1968330","-","1206","Strata","01 to 05","1633","Jan-2021"
"93","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1409000","-","721","Strata","01 to 05","1954","Jan-2021"
"94","THE ESSENCE","CHONG KUO ROAD","Apartment","26","OCR","99 yrs lease commencing from 2018","New Sale","1","999000","-","700","Strata","01 to 05","1428","Jan-2021"
"95","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1262000","-","753","Strata","01 to 05","1675","Jan-2021"
"96","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1465000","-","861","Strata","01 to 05","1701","Jan-2021"
"97","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1211000","-","570","Strata","06 to 10","2123","Jan-2021"
"98","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1360000","-","753","Strata","06 to 10","1805","Jan-2021"
"99","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1300000","-","743","Strata","06 to 10","1750","Jan-2021"
"100","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","2136000","-","1195","Strata","11 to 15","1788","Jan-2021"
"101","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","2047000","-","1033","Strata","01 to 05","1981","Jan-2021"
"102","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","2050000","-","1173","Strata","06 to 10","1747","Jan-2021"
"103","MIDWOOD","HILLVIEW RISE","Condominium","23","OCR","99 yrs lease commencing from 2018","New Sale","1","1438000","-","893","Strata","16 to 20","1610","Jan-2021"
"104","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1629000","-","936","Strata","06 to 10","1740","Jan-2021"
"105","MIDWOOD","HILLVIEW RISE","Condominium","23","OCR","99 yrs lease commencing from 2018","New Sale","1","1138100","-","689","Strata","11 to 15","1652","Jan-2021"
"106","MIDWOOD","HILLVIEW RISE","Condominium","23","OCR","99 yrs lease commencing from 2018","New Sale","1","1427900","-","893","Strata","11 to 15","1598","Jan-2021"
"107","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1718000","-","980","Strata","06 to 10","1754","Jan-2021"
"108","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","2964000","-","1711","Strata","11 to 15","1732","Jan-2021"
"109","MIDWOOD","HILLVIEW RISE","Condominium","23","OCR","99 yrs lease commencing from 2018","New Sale","1","836300","-","484","Strata","21 to 25","1727","Jan-2021"
"110","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1638000","-","861","Strata","06 to 10","1902","Jan-2021"
"111","MAYFAIR MODERN","RIFLE RANGE ROAD","Condominium","21","RCR","99 yrs lease commencing from 2018","New Sale","1","1492000","-","797","Strata","06 to 10","1873","Dec-2020"
"112","MAYFAIR MODERN","RIFLE RANGE ROAD","Condominium","21","RCR","99 yrs lease commencing from 2018","New Sale","1","1428000","-","689","Strata","01 to 05","2073","Dec-2020"
"113","VERDALE","DE SOUZA AVENUE","Apartment","21","RCR","99 yrs lease commencing from 2018","New Sale","1","1066500","-","614","Strata","01 to 05","1738","Dec-2020"
"114","DAIRY FARM RESIDENCES","DAIRY FARM LANE","Apartment","23","OCR","99 yrs lease commencing from 2018","New Sale","1","1580300","-","1001","Strata","01 to 05","1579","Dec-2020"
"115","BUKIT 828","UPPER BUKIT TIMAH ROAD","Apartment","23","OCR","Freehold","New Sale","1","1118000","-","678","Strata","01 to 05","1649","Dec-2020"
"116","MONT BOTANIK RESIDENCE","JALAN REMAJA","Condominium","23","OCR","Freehold","New Sale","1","1207300","-","700","Strata","06 to 10","1726","Dec-2020"
"117","MAYFAIR MODERN","RIFLE RANGE ROAD","Condominium","21","RCR","99 yrs lease commencing from 2018","New Sale","1","1680000","-","807","Strata","06 to 10","2081","Dec-2020"
"118","MAYFAIR MODERN","RIFLE RANGE ROAD","Condominium","21","RCR","99 yrs lease commencing from 2018","New Sale","1","983000","-","517","Strata","06 to 10","1903","Dec-2020"
"119","MAYFAIR MODERN","RIFLE RANGE ROAD","Condominium","21","RCR","99 yrs lease commencing from 2018","New Sale","1","998000","-","517","Strata","06 to 10","1932","Dec-2020"
"120","MIDWOOD","HILLVIEW RISE","Condominium","23","OCR","99 yrs lease commencing from 2018","New Sale","1","952200","-","549","Strata","26 to 30","1735","Dec-2020"
"121","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1506000","-","861","Strata","06 to 10","1749","Dec-2020"
"122","MAYFAIR MODERN","RIFLE RANGE ROAD","Condominium","21","RCR","99 yrs lease commencing from 2018","New Sale","1","2191000","-","1044","Strata","06 to 10","2098","Dec-2020"
"123","VIEW AT KISMIS","LORONG KISMIS","Apartment","21","RCR","99 yrs lease commencing from 2019","New Sale","1","2075000","-","1292","Strata","01 to 05","1606","Dec-2020"
"124","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1516000","-","743","Strata","01 to 05","2041","Dec-2020"
"125","DAIRY FARM RESIDENCES","DAIRY FARM LANE","Apartment","23","OCR","99 yrs lease commencing from 2018","New Sale","1","1730000","-","1141","Strata","06 to 10","1516","Dec-2020"
"126","DAIRY FARM RESIDENCES","DAIRY FARM LANE","Apartment","23","OCR","99 yrs lease commencing from 2018","New Sale","1","1664200","-","1012","Strata","11 to 15","1645","Dec-2020"
"127","DAINTREE RESIDENCE","TOH TUCK ROAD","Condominium","21","RCR","99 yrs lease commencing from 2017","New Sale","1","1877100","-","1141","Strata","01 to 05","1645","Dec-2020"
"128","MAYFAIR MODERN","RIFLE RANGE ROAD","Condominium","21","RCR","99 yrs lease commencing from 2018","New Sale","1","1405300","-","689","Strata","01 to 05","2040","Dec-2020"
"129","MIDWOOD","HILLVIEW RISE","Condominium","23","OCR","99 yrs lease commencing from 2018","New Sale","1","775000","-","484","Strata","11 to 15","1600","Dec-2020"
"130","MIDWOOD","HILLVIEW RISE","Condominium","23","OCR","99 yrs lease commencing from 2018","New Sale","1","960500","-","549","Strata","16 to 20","1750","Dec-2020"
"131","MAYFAIR MODERN","RIFLE RANGE ROAD","Condominium","21","RCR","99 yrs lease commencing from 2018","New Sale","1","1388000","-","689","Strata","01 to 05","2015","Dec-2020"
"132","THE LINQ @ BEAUTY WORLD","UPPER BUKIT TIMAH ROAD","Apartment","21","RCR","Freehold","New Sale","1","2730000","-","1346","Strata","06 to 10","2029","Dec-2020"
"133","THE ESSENCE","CHONG KUO ROAD","Apartment","26","OCR","99 yrs lease commencing from 2018","New Sale","1","1128000","-","904","Strata","01 to 05","1248","Dec-2020"
"134","MIDWOOD","HILLVIEW RISE","Condominium","23","OCR","99 yrs lease commencing from 2018","New Sale","1","1234700","-","786","Strata","06 to 10","1571","Dec-2020"
"135","MIDWOOD","HILLVIEW RISE","Condominium","23","OCR","99 yrs lease commencing from 2018","New Sale","1","765500","-","484","Strata","01 to 05","1580","Dec-2020"
"136","MIDWOOD","HILLVIEW RISE","Condominium","23","OCR","99 yrs lease commencing from 2018","New Sale","1","792200","-","484","Strata","06 to 10","1635","Dec-2020"
"137","MAYFAIR MODERN","RIFLE RANGE ROAD","Condominium","21","RCR","99 yrs lease commencing from 2018","New Sale","1","1388000","-","689","Strata","01 to 05","2015","Dec-2020"
"138","THE ESSENCE","CHONG KUO ROAD","Apartment","26","OCR","99 yrs lease commencing from 2018","New Sale","1","1029000","-","700","Strata","01 to 05","1471","Dec-2020"
"139","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1456000","-","743","Strata","01 to 05","1960","Dec-2020"
"140","DAIRY FARM RESIDENCES","DAIRY FARM LANE","Apartment","23","OCR","99 yrs lease commencing from 2018","New Sale","1","1195500","-","710","Strata","11 to 15","1683","Dec-2020"
"141","MIDWOOD","HILLVIEW RISE","Condominium","23","OCR","99 yrs lease commencing from 2018","New Sale","1","994600","-","635","Strata","06 to 10","1566","Dec-2020"
"142","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1992000","-","1173","Strata","06 to 10","1698","Dec-2020"
"143","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","1613000","-","936","Strata","06 to 10","1722","Dec-2020"
"144","DAINTREE RESIDENCE","TOH TUCK ROAD","Condominium","21","RCR","99 yrs lease commencing from 2017","New Sale","1","1926860","-","1119","Strata","01 to 05","1721","Dec-2020"
"145","FORETT AT BUKIT TIMAH","TOH TUCK ROAD","Apartment","21","RCR","Freehold","New Sale","1","1505000","-","764","Strata","01 to 05","1969","Dec-2020"
"146","MIDWOOD","HILLVIEW RISE","Condominium","23","OCR","99 yrs lease commencing from 2018","New Sale","1","795800","-","484","Strata","06 to 10","1643","Dec-2020"
"147","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","2273000","-","1259","Strata","01 to 05","1805","Dec-2020"
"148","VIEW AT KISMIS","LORONG KISMIS","Apartment","21","RCR","99 yrs lease commencing from 2019","New Sale","1","1515000","-","883","Strata","01 to 05","1716","Dec-2020"
"149","THE ESSENCE","CHONG KUO ROAD","Apartment","26","OCR","99 yrs lease commencing from 2018","New Sale","1","1612130","-","1259","Strata","01 to 05","1280","Dec-2020"
"150","THE ESSENCE","CHONG KUO ROAD","Apartment","26","OCR","99 yrs lease commencing from 2018","New Sale","1","1030000","-","732","Strata","01 to 05","1407","Dec-2020"
"151","KI RESIDENCES AT BROOKVALE","BROOKVALE DRIVE","Condominium","21","OCR","999 yrs lease commencing from 1885","New Sale","1","2162000","-","1173","Strata","06 to 10","1843","Dec-2020"
