"S/N","Project Name","Street Name","Type","Postal District","Market Segment","Tenure","Type of Sale","No. of Units","Price ($)","Nett Price ($)","Area (Sqft)","Type of Area","Floor Level","Unit Price ($psf)","Date of Sale"
"553","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","1432000","-","1152","Strata","16 to 20","1243","Feb-2018"
"554","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","1435000","-","1152","Strata","11 to 15","1246","Feb-2018"
"555","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1110000","-","1023","Strata","11 to 15","1085","Jan-2018"
"556","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","1223000","-","958","Strata","01 to 05","1277","Jan-2018"
"557","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1017000","-","915","Strata","11 to 15","1112","Jan-2018"
"558","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1100000","-","1023","Strata","11 to 15","1076","Jan-2018"
"559","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1019000","-","915","Strata","11 to 15","1114","Jan-2018"
"560","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1105000","-","1023","Strata","11 to 15","1081","Jan-2018"
"561","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","960000","-","893","Strata","06 to 10","1075","Jan-2018"
"562","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1120000","-","1023","Strata","11 to 15","1095","Jan-2018"
"563","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1089000","-","1023","Strata","11 to 15","1065","Jan-2018"
"564","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1027000","-","893","Strata","11 to 15","1150","Jan-2018"
"565","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1003520","-","915","Strata","11 to 15","1097","Jan-2018"
"566","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1010000","-","893","Strata","11 to 15","1130","Jan-2018"
"567","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1027000","-","893","Strata","11 to 15","1150","Jan-2018"
"568","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1013000","-","893","Strata","11 to 15","1134","Jan-2018"
"569","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1027000","-","1023","Strata","01 to 05","1004","Jan-2018"
"570","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1011360","-","1023","Strata","01 to 05","989","Jan-2018"
"571","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1020000","-","893","Strata","11 to 15","1142","Jan-2018"
"572","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","977060","-","915","Strata","11 to 15","1068","Jan-2018"
"573","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1119000","-","1023","Strata","11 to 15","1094","Jan-2018"
"574","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","990000","-","915","Strata","11 to 15","1082","Jan-2018"
"575","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1035000","-","893","Strata","11 to 15","1158","Jan-2018"
"576","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1040000","-","893","Strata","11 to 15","1164","Jan-2018"
"577","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","998000","-","893","Strata","06 to 10","1117","Jan-2018"
"578","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1014000","-","915","Strata","11 to 15","1108","Jan-2018"
"579","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1102000","-","1023","Strata","11 to 15","1078","Jan-2018"
"580","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1025000","-","893","Strata","11 to 15","1147","Jan-2018"
"581","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","999000","-","915","Strata","11 to 15","1092","Jan-2018"
"582","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","975820","-","893","Strata","11 to 15","1092","Jan-2018"
"583","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1113000","-","1023","Strata","11 to 15","1088","Jan-2018"
"584","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1110000","-","1023","Strata","11 to 15","1085","Jan-2018"
"585","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","998000","-","915","Strata","11 to 15","1091","Jan-2018"
"586","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","927000","-","893","Strata","01 to 05","1038","Jan-2018"
"587","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","943630","-","915","Strata","06 to 10","1031","Jan-2018"
"588","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1005000","-","915","Strata","11 to 15","1098","Jan-2018"
"589","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","941000","-","915","Strata","01 to 05","1028","Jan-2018"
"590","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","995000","-","915","Strata","11 to 15","1088","Jan-2018"
"591","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1022000","-","915","Strata","11 to 15","1117","Jan-2018"
"592","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1035000","-","893","Strata","11 to 15","1158","Jan-2018"
"593","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1012000","-","915","Strata","11 to 15","1106","Jan-2018"
"594","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","982080","-","915","Strata","11 to 15","1073","Jan-2018"
"595","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","867000","-","667","Strata","01 to 05","1299","Jan-2018"
"596","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1112000","-","1023","Strata","11 to 15","1087","Jan-2018"
"597","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","882000","-","667","Strata","11 to 15","1322","Jan-2018"
"598","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1057000","-","915","Strata","11 to 15","1155","Jan-2018"
"599","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1103000","-","1023","Strata","11 to 15","1079","Jan-2018"
"600","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1082000","-","1023","Strata","06 to 10","1058","Jan-2018"
"601","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","1399000","-","1152","Strata","11 to 15","1215","Jan-2018"
"602","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","842000","-","667","Strata","06 to 10","1262","Jan-2018"
"603","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","620000","-","506","Strata","06 to 10","1226","Jan-2018"
"604","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","637000","-","506","Strata","06 to 10","1259","Jan-2018"
"605","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","789000","-","592","Strata","11 to 15","1333","Jan-2018"
"606","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","843000","-","667","Strata","06 to 10","1263","Jan-2018"
"607","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","826000","-","667","Strata","01 to 05","1238","Jan-2018"
"608","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","796000","-","592","Strata","11 to 15","1345","Jan-2018"
"609","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","792000","-","581","Strata","16 to 20","1363","Jan-2018"
"610","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","858000","-","667","Strata","11 to 15","1286","Jan-2018"
"611","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","1051000","-","861","Strata","01 to 05","1221","Jan-2018"
"612","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1045000","-","915","Strata","11 to 15","1142","Jan-2018"
"613","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","1599000","-","1281","Strata","16 to 20","1248","Jan-2018"
"614","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","1407000","-","1302","Strata","01 to 05","1080","Jan-2018"
"615","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","1550000","-","1281","Strata","06 to 10","1210","Jan-2018"
"616","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","967000","-","786","Strata","06 to 10","1231","Jan-2018"
"617","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","1528000","-","1281","Strata","06 to 10","1193","Jan-2018"
"618","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","981000","-","786","Strata","06 to 10","1248","Jan-2018"
"619","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","623000","-","506","Strata","06 to 10","1231","Jan-2018"
"620","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1077000","-","1023","Strata","11 to 15","1053","Jan-2018"
"621","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","599000","-","431","Strata","16 to 20","1391","Jan-2018"
"622","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","1607000","-","1281","Strata","16 to 20","1255","Jan-2018"
"623","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","1528000","-","1281","Strata","06 to 10","1193","Jan-2018"
"624","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","1438000","-","1152","Strata","16 to 20","1249","Jan-2018"
"625","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","624000","-","506","Strata","01 to 05","1233","Jan-2018"
"626","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","761000","-","592","Strata","01 to 05","1285","Jan-2018"
"627","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","775000","-","581","Strata","11 to 15","1333","Jan-2018"
"628","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","591000","-","431","Strata","16 to 20","1373","Jan-2018"
"629","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1087000","-","1023","Strata","06 to 10","1063","Jan-2018"
"630","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","596000","-","431","Strata","16 to 20","1384","Jan-2018"
"631","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","1261000","-","980","Strata","06 to 10","1287","Jan-2018"
"632","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1866510","-","1432","Strata","01 to 05","1304","Jan-2018"
"633","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","585000","-","431","Strata","11 to 15","1359","Jan-2018"
"634","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1500520","-","1152","Strata","01 to 05","1303","Jan-2018"
"635","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1859320","-","1432","Strata","06 to 10","1299","Jan-2018"
"636","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1498680","-","1098","Strata","11 to 15","1365","Jan-2018"
"637","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1006000","-","1023","Strata","01 to 05","984","Jan-2018"
"638","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","997000","-","893","Strata","11 to 15","1116","Jan-2018"
"639","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","968000","-","915","Strata","06 to 10","1058","Jan-2018"
"640","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","668000","-","506","Strata","16 to 20","1320","Jan-2018"
"641","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","670000","-","506","Strata","16 to 20","1324","Jan-2018"
"642","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1033900","-","1023","Strata","06 to 10","1011","Jan-2018"
"643","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1445320","-","1098","Strata","01 to 05","1316","Jan-2018"
"644","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1044000","-","1023","Strata","06 to 10","1021","Jan-2018"
"645","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1490400","-","1098","Strata","11 to 15","1357","Jan-2018"
"646","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1155000","-","1023","Strata","11 to 15","1129","Jan-2018"
"647","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1455440","-","1152","Strata","01 to 05","1264","Jan-2018"
"648","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","886000","-","786","Strata","11 to 15","1128","Jan-2018"
"649","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","973000","-","915","Strata","06 to 10","1063","Jan-2018"
"650","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","771000","-","581","Strata","11 to 15","1326","Jan-2018"
"651","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1456360","-","1098","Strata","06 to 10","1326","Jan-2018"
"652","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1059000","-","1023","Strata","06 to 10","1036","Jan-2018"
"653","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","857000","-","667","Strata","06 to 10","1284","Jan-2018"
"654","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","973000","-","915","Strata","06 to 10","1063","Jan-2018"
"655","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1044000","-","1023","Strata","06 to 10","1021","Jan-2018"
"656","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","991000","-","893","Strata","11 to 15","1109","Jan-2018"
"657","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1069000","-","1023","Strata","06 to 10","1045","Jan-2018"
"658","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1529040","-","1163","Strata","01 to 05","1315","Jan-2018"
"659","KANDIS RESIDENCE","KANDIS LINK","Condominium","27","OCR","99 yrs lease commencing from 2016","New Sale","1","673000","-","484","Strata","01 to 05","1389","Jan-2018"
"660","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1000000","-","915","Strata","11 to 15","1093","Jan-2018"
"661","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1015000","-","1023","Strata","06 to 10","993","Jan-2018"
"662","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","942000","-","893","Strata","01 to 05","1054","Jan-2018"
"663","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1042000","-","1023","Strata","06 to 10","1019","Dec-2017"
"664","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1034000","-","1023","Strata","06 to 10","1011","Dec-2017"
"665","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1028000","-","1023","Strata","01 to 05","1005","Dec-2017"
"666","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1450840","-","1098","Strata","06 to 10","1321","Dec-2017"
"667","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1031000","-","1023","Strata","06 to 10","1008","Dec-2017"
"668","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1124000","-","1023","Strata","11 to 15","1099","Dec-2017"
"669","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1058000","-","1023","Strata","06 to 10","1035","Dec-2017"
"670","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1038000","-","1023","Strata","06 to 10","1015","Dec-2017"
"671","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1039000","-","1023","Strata","06 to 10","1016","Dec-2017"
"672","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1095000","-","1023","Strata","11 to 15","1071","Dec-2017"
"673","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1046000","-","1023","Strata","06 to 10","1023","Dec-2017"
"674","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1017000","-","1023","Strata","01 to 05","995","Dec-2017"
"675","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","980000","-","915","Strata","11 to 15","1071","Dec-2017"
"676","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","964000","-","915","Strata","06 to 10","1054","Dec-2017"
"677","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1033000","-","1023","Strata","01 to 05","1010","Dec-2017"
"678","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1064000","-","1023","Strata","06 to 10","1041","Dec-2017"
"679","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1100000","-","1023","Strata","11 to 15","1076","Dec-2017"
"680","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1097000","-","1023","Strata","11 to 15","1073","Dec-2017"
"681","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","992310","-","1023","Strata","01 to 05","970","Dec-2017"
"682","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1065260","-","1023","Strata","11 to 15","1042","Dec-2017"
"683","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1054000","-","1023","Strata","01 to 05","1031","Dec-2017"
"684","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","955000","-","786","Strata","21 to 25","1215","Dec-2017"
"685","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1041000","-","1023","Strata","06 to 10","1018","Dec-2017"
"686","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1027000","-","1023","Strata","01 to 05","1004","Dec-2017"
"687","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","740000","-","581","Strata","01 to 05","1273","Dec-2017"
"688","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1119000","-","1023","Strata","11 to 15","1094","Dec-2017"
"689","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","999000","-","1023","Strata","01 to 05","977","Dec-2017"
"690","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1116000","-","1023","Strata","11 to 15","1091","Dec-2017"
"691","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","975000","-","915","Strata","11 to 15","1066","Dec-2017"
"692","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1007000","-","1023","Strata","01 to 05","985","Dec-2017"
"693","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1482120","-","1098","Strata","06 to 10","1350","Dec-2017"
"694","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1900720","-","1432","Strata","11 to 15","1328","Dec-2017"
"695","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1008000","-","915","Strata","11 to 15","1102","Dec-2017"
"696","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1016000","-","1023","Strata","01 to 05","994","Dec-2017"
"697","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1010000","-","1023","Strata","01 to 05","988","Dec-2017"
"698","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1124000","-","1023","Strata","11 to 15","1099","Dec-2017"
"699","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1895200","-","1485","Strata","01 to 05","1276","Dec-2017"
"700","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1028020","-","1023","Strata","06 to 10","1005","Dec-2017"
"701","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1032000","-","1023","Strata","01 to 05","1009","Dec-2017"
"702","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1055000","-","1023","Strata","06 to 10","1032","Dec-2017"
"703","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","1090000","-","1023","Strata","11 to 15","1066","Dec-2017"
"704","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","954000","-","893","Strata","06 to 10","1068","Dec-2017"
"705","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","Apartment","27","OCR","99 yrs lease commencing from 2015","New Sale","1","1473840","-","1098","Strata","06 to 10","1342","Dec-2017"
"706","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","627000","-","506","Strata","01 to 05","1239","Dec-2017"
"707","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","623000","-","506","Strata","01 to 05","1231","Dec-2017"
"708","PARC BOTANNIA","FERNVALE STREET","Condominium","28","OCR","99 yrs lease commencing from 2016","New Sale","1","1535000","-","1281","Strata","06 to 10","1198","Dec-2017"
"709","SYMPHONY SUITES","YISHUN CLOSE","Condominium","27","OCR","99 yrs lease commencing from 2014","New Sale","1","917000","-","915","Strata","01 to 05","1002","Dec-2017"
